t,n_ptdf_rows_raw,n_unique_cnec_idx,n_matched_lines,status,reason,mean_abs_fbme_d1_cgm
3080,189,63,63,ok,,4.990222333214167
3081,195,65,65,ok,,9.27112771665516
3082,267,89,89,ok,,50.769419989008334
3083,279,93,93,ok,,43.03519839920337
3084,285,95,95,ok,,49.654866927900365
3085,297,99,99,ok,,50.592514476913756
3086,267,89,89,ok,,17.9974541162263
3087,267,89,89,ok,,8.292602060959869
3088,267,89,89,ok,,2.031728907382934
3089,189,63,63,ok,,3.1006099202120674
3090,189,63,63,ok,,1.5356535006941423
3091,189,63,63,ok,,22.330433816324096
3092,189,63,63,ok,,11.747036276849173
3093,189,63,63,ok,,0.46564841463811113
3094,189,63,63,ok,,8.064125724949549e-12
3095,192,64,64,ok,,5.375664275750072e-13
3096,210,70,70,ok,,6.327828189105817e-13
3097,243,81,81,ok,,7.90073007415689e-13
3098,249,83,83,ok,,6.630729364222372e-13
3099,216,72,72,ok,,6.701055359848742e-13
3100,195,65,65,ok,,6.509394334631829e-13
3101,192,64,64,ok,,9.268813265316927e-13
3102,189,63,63,ok,,7.670646085335581e-12
3103,189,63,63,ok,,22.54266927409728
3104,189,63,63,ok,,9.360838165828813
3105,198,66,66,ok,,21.275365210194348
3106,279,93,93,ok,,51.522345676147964
3107,279,93,93,ok,,34.523921597284804
3108,285,95,95,ok,,35.808522546780964
3109,279,93,93,ok,,28.756960222579693
3110,279,93,93,ok,,25.815669822894385
3111,240,80,80,ok,,49.55211433505458
3112,189,63,63,ok,,12.803562887369056
3113,189,63,63,ok,,40.46982148583525
3114,177,59,59,ok,,50.036830877051415
3115,180,60,60,ok,,5.272249854625631e-13
3116,180,60,60,ok,,6.923943685040985e-13
3117,180,60,60,ok,,6.215882800828364e-13
3118,171,57,57,ok,,1.5097349612863698e-12
3119,189,63,63,ok,,3.568717311852374e-13
3120,189,63,63,ok,,5.435570110534004e-13
3121,189,63,63,ok,,6.477347776544426e-12
3122,189,63,63,ok,,1.0906114791446587e-12
3123,189,63,63,ok,,5.02905028205085e-12
3124,189,63,63,ok,,3.24347956941742e-12
3125,189,63,63,ok,,1.372988643896874e-13
3126,186,62,62,ok,,9.79774915503441
3127,189,63,63,ok,,61.05278917477989
3128,189,63,63,ok,,41.58830626829666
3129,189,63,63,ok,,22.36171222025021
3130,222,74,74,ok,,52.805297973368646
3131,279,93,93,ok,,46.16241356498548
3132,279,93,93,ok,,23.783110600760896
3133,279,93,93,ok,,34.82306269282979
3134,276,92,92,ok,,19.58231190479647
3135,252,84,84,ok,,22.84735132258856
3136,189,63,63,ok,,1.207610614283095e-12
3137,189,63,63,ok,,46.609261476752515
3138,189,63,63,ok,,51.40891661555805
3139,177,59,59,ok,,36.43257654379064
3140,177,59,59,ok,,29.458573893158665
3141,177,59,59,ok,,20.781470472035465
3142,186,62,62,ok,,21.417160471587668
3143,189,63,63,ok,,2.2135063570865958e-13
3144,189,63,63,ok,,2.0234211321261083e-13
3145,189,63,63,ok,,2.85142217250019e-13
3146,189,63,63,ok,,3.7352842136259203e-13
3147,189,63,63,ok,,2.5267477536524553e-13
3148,189,63,63,ok,,1.5749416665573788e-13
3149,189,63,63,ok,,2.1079402990238622e-13
3150,171,57,57,ok,,0.507217868621785
3151,174,58,58,ok,,52.47723776298425
3152,195,65,65,ok,,103.66038070267177
3153,189,63,63,ok,,50.47205347649545
3154,207,69,69,ok,,35.01106055088553
3155,279,93,93,ok,,78.38355364740649
3156,273,91,91,ok,,23.329685575378203
3157,279,93,93,ok,,46.070099039179624
3158,294,98,98,ok,,64.89981050402038
3159,282,94,94,ok,,61.83159045053092
3160,288,96,96,ok,,1.073632726221589e-12
3161,267,89,89,ok,,6.374060919708708e-13
3162,186,62,62,ok,,8.91749905902019e-13
3163,189,63,63,ok,,0.3730844117145941
3164,189,63,63,ok,,3.270468197623848e-13
3165,189,63,63,ok,,3.66697493747844e-13
3166,189,63,63,ok,,6.040270141423694e-13
3167,189,63,63,ok,,9.251089957994193e-12
3168,189,63,63,ok,,3.802610988937338e-12
3169,189,63,63,ok,,8.05324086897907e-13
3170,186,62,62,ok,,1.283314427272369e-12
3171,189,63,63,ok,,7.853989582989431e-13
3172,189,63,63,ok,,4.0888469196482913e-13
3173,189,63,63,ok,,8.795570151395031e-13
3174,189,63,63,ok,,1.3727918824532359e-11
3175,186,62,62,ok,,1.1679896766409421e-12
3176,204,68,68,ok,,7.44313711243288e-13
3177,267,89,89,ok,,0.9101000671728391
3178,288,96,96,ok,,52.973664723775926
3179,300,100,100,ok,,44.16244897356273
3180,303,101,101,ok,,36.46332885076092
3181,285,95,95,ok,,48.777711956263815
3182,291,97,97,ok,,6.78802453663231e-13
3183,270,90,90,ok,,4.217902116898186e-13
3184,243,81,81,ok,,8.080326298235154e-13
3185,186,62,62,ok,,7.429808723779699e-13
3186,189,63,63,ok,,3.8686198189753294e-13
3187,183,61,61,ok,,25.66467401479934
3188,186,62,62,ok,,23.067661480986853
3189,183,61,61,ok,,19.114265818818694
3190,186,62,62,ok,,14.758388741896871
3191,189,63,63,ok,,2.7213806634936953e-13
3192,189,63,63,ok,,6.071469084512864e-12
3193,189,63,63,ok,,1.1932198958857316e-11
3194,189,63,63,ok,,4.956727048965558e-12
3195,189,63,63,ok,,3.011657839524153e-12
3196,189,63,63,ok,,1.3446217087135842e-11
3197,189,63,63,ok,,2.593669162084766e-11
3198,186,62,62,ok,,1.2144987395228742e-12
3199,189,63,63,ok,,2.3309725522361063e-12
3200,267,89,89,ok,,8.156768483859436e-13
3201,267,89,89,ok,,8.427966613944859e-13
3202,267,89,89,ok,,8.8519347187954e-13
3203,267,89,89,ok,,1.1960914904168396e-12
3204,249,83,83,ok,,1.2052411685882457e-12
3205,210,70,70,ok,,8.680654560800763e-13
3206,201,67,67,ok,,8.48958205845358e-13
3207,192,64,64,ok,,2.4943076747333574e-12
3208,189,63,63,ok,,5.378006071570197e-13
3209,189,63,63,ok,,2.0008700751337307e-11
3210,189,63,63,ok,,2.329173304869391e-13
3211,177,59,59,ok,,2.3018709208904944e-13
3212,174,58,58,ok,,4.5297365953844787e-13
3213,174,58,58,ok,,3.5792007517736466e-13
3214,174,58,58,ok,,9.781849314673647e-13
3215,189,63,63,ok,,4.014965233678437e-13
3216,189,63,63,ok,,13.600970856102823
3217,189,63,63,ok,,8.76575751746792e-12
3218,189,63,63,ok,,6.534005340015449e-12
3219,189,63,63,ok,,5.279539840900917e-12
3220,189,63,63,ok,,15.377133398833115
3221,189,63,63,ok,,3.4974704626416853e-13
3222,174,58,58,ok,,4.077477462246406e-13
3223,177,59,59,ok,,26.49775485137246
3224,183,61,61,ok,,81.44558091534392
3225,189,63,63,ok,,46.654845790406085
3226,189,63,63,ok,,29.400297844930495
3227,186,62,62,ok,,1.2367105436329994e-12
3228,198,66,66,ok,,1.2938864035954742e-12
3229,210,70,70,ok,,46.30952814583725
3230,249,83,83,ok,,18.11894027645535
3231,249,83,83,ok,,1.3038747062302372e-12
3232,195,65,65,ok,,1.3861984594414593e-12
3233,189,63,63,ok,,4.900860456390184e-12
3234,174,58,58,ok,,4.2035368154662915
3235,180,60,60,ok,,3.6037616049678043e-13
3236,174,58,58,ok,,1.7884780931869195e-13
3237,180,60,60,ok,,7.34217773869077e-13
3238,177,59,59,ok,,4.0716575820075027e-13
3239,177,59,59,ok,,1.277616168804705e-13
3240,189,63,63,ok,,2.8756218960546454e-13
3241,189,63,63,ok,,1.7240618148722697e-13
3242,189,63,63,ok,,2.811053673101859e-13
3243,189,63,63,ok,,2.655377205906284e-13
3244,189,63,63,ok,,2.6823158473532557e-13
3245,189,63,63,ok,,2.489153031144825e-13
3246,174,58,58,ok,,6.738992395608615e-13
3247,177,59,59,ok,,48.01576684893098
3248,183,61,61,ok,,82.72995185550687
3249,189,63,63,ok,,11.980979275439092
3250,189,63,63,ok,,25.621140553169575
3251,189,63,63,ok,,13.00113222720963
3252,189,63,63,ok,,2.1767825380215748e-13
3253,189,63,63,ok,,2.643343833757998e-13
3254,189,63,63,ok,,3.685161628237692e-12
3255,189,63,63,ok,,2.4954292212914976e-13
3256,189,63,63,ok,,9.331316230356342e-12
3257,189,63,63,ok,,6.0557885732008256e-12
3258,189,63,63,ok,,16.792707865367216
3259,180,60,60,ok,,54.94530250300349
3260,174,58,58,ok,,76.34616773526032
3261,177,59,59,ok,,75.46189931175952
3262,189,63,63,ok,,8.901846980493205e-13
3263,189,63,63,ok,,9.321764542623362e-12
3264,189,63,63,ok,,4.986624529136773e-13
3265,186,62,62,ok,,4.4785011183717056e-13
3266,186,62,62,ok,,7.771636503955257e-13
3267,186,62,62,ok,,3.6987816975021564e-13
3268,189,63,63,ok,,6.435152471419671e-12
3269,189,63,63,ok,,2.2090989500711546e-13
3270,177,59,59,ok,,29.582711013644158
3271,189,63,63,ok,,33.220950765542376
3272,189,63,63,ok,,72.69343823829783
3273,204,68,68,ok,,18.573615607062344
3274,270,90,90,ok,,9.815541381201392
3275,270,90,90,ok,,8.189036504584879
3276,282,94,94,ok,,29.53346341677285
3277,303,101,101,ok,,39.727659319137366
3278,297,99,99,ok,,13.287751104295152
3279,291,97,97,ok,,5.161590859050102e-13
3280,267,89,89,ok,,3.2178351119610014e-13
3281,186,62,62,ok,,3.463014636112154e-13
3282,189,63,63,ok,,6.930592544919722
3283,177,59,59,ok,,17.717804053046713
3284,174,58,58,ok,,11.050627644485031
3285,174,58,58,ok,,12.13280444010342
3286,174,58,58,ok,,13.186365208748573
3287,174,58,58,ok,,2.9889090492745765
3288,177,59,59,ok,,2.9056838204755096e-13
3289,186,62,62,ok,,1.3168927137847217e-13
3290,189,63,63,ok,,3.051306955586991e-13
3291,189,63,63,ok,,1.7522665052225034e-13
3292,189,63,63,ok,,1.766329568193033e-13
3293,189,63,63,ok,,5.670650947811838
3294,189,63,63,ok,,1.7189327078750797e-12
3295,189,63,63,ok,,2.6362869163470148e-12
3296,195,65,65,ok,,8.133343385520138e-13
3297,267,89,89,ok,,5.181388547475365e-13
3298,267,89,89,ok,,53.401090215667125
3299,312,104,104,ok,,59.86475768621554
3300,318,106,106,ok,,53.70762773413965
3301,324,108,108,ok,,28.07031475578774
3302,318,106,106,ok,,41.57646326068413
3303,312,104,104,ok,,59.21076396464058
3304,267,89,89,ok,,37.468965518552736
3305,249,83,83,ok,,4.9992928672226205
3306,186,62,62,ok,,2.6378346276363314e-12
3307,189,63,63,ok,,2.9802967298783763e-12
3308,189,63,63,ok,,1.7494504289350193e-11
3309,189,63,63,ok,,1.6158637389280716e-11
3310,186,62,62,ok,,2.714515630081315e-13
3311,189,63,63,ok,,1.0671125021966317e-12
3312,225,75,75,ok,,5.146438179851886e-13
3313,267,89,89,ok,,4.1602895987459503e-13
3314,267,89,89,ok,,4.5460460558583984e-13
3315,267,89,89,ok,,2.4296127671695885e-13
3316,255,85,85,ok,,3.1528854917678983e-13
3317,195,65,65,ok,,3.795740882050266e-13
3318,186,62,62,ok,,7.59100653389424e-13
3319,192,64,64,ok,,1.5248724140919236e-12
3320,255,85,85,ok,,6.685064025021725
3321,267,89,89,ok,,17.39323566754317
3322,276,92,92,ok,,50.38726223911502
3323,300,100,100,ok,,55.67950364026123
3324,315,105,105,ok,,62.865203751136114
3325,312,104,104,ok,,57.748526719036995
3326,315,105,105,ok,,63.58663986872104
3327,267,89,89,ok,,24.047603423106498
3328,213,71,71,ok,,3.1709697686939586
3329,189,63,63,ok,,3.629658230180536e-11
3330,189,63,63,ok,,20.49413966442027
3331,177,59,59,ok,,14.592363004479953
3332,171,57,57,ok,,3.357696731649647
3333,174,58,58,ok,,3.0825973782951293
3334,177,59,59,ok,,5.529510488217495
3335,189,63,63,ok,,1.0347725168221201e-13
3336,189,63,63,ok,,3.174602090232413e-13
3337,189,63,63,ok,,9.948516975904103e-12
3338,189,63,63,ok,,5.1861287932359704e-12
3339,189,63,63,ok,,2.6143358448493697e-12
3340,189,63,63,ok,,2.13765363785221e-11
3341,189,63,63,ok,,1.5416756695939366e-11
3342,189,63,63,ok,,2.538927553049921e-13
3343,189,63,63,ok,,5.327311597308435e-13
3344,189,63,63,ok,,4.0942345448333727e-11
3345,186,62,62,ok,,1.3430111970581734e-12
3346,195,65,65,ok,,9.055551733774139e-13
3347,189,63,63,ok,,1.9425732525944117e-12
3348,189,63,63,ok,,9.402207098711627e-13
3349,195,65,65,ok,,8.666414764953016e-13
3350,225,75,75,ok,,1.132411303423627e-12
3351,225,75,75,ok,,7.496866565028876e-13
3352,195,65,65,ok,,9.214710982168433e-13
3353,189,63,63,ok,,3.00332002834434e-11
3354,189,63,63,ok,,3.67600052368423e-13
3355,174,58,58,ok,,2.0003707824577036e-12
3356,174,58,58,ok,,7.574959581505723e-13
3357,174,58,58,ok,,3.0822055115169273e-13
3358,177,59,59,ok,,0.5199402207838921
3359,189,63,63,ok,,2.3814733746285026e-13
3360,189,63,63,ok,,1.5440851663087444e-13
3361,189,63,63,ok,,1.2193586631444789e-11
3362,189,63,63,ok,,4.0652860337459435e-12
3363,189,63,63,ok,,6.691806858352621e-12
3364,189,63,63,ok,,1.805642250165562e-11
3365,189,63,63,ok,,1.3020256123372324e-11
3366,189,63,63,ok,,1.4999722396923713e-11
3367,186,62,62,ok,,3.629466602242335e-12
3368,213,71,71,ok,,1.0106558737570976e-12
3369,267,89,89,ok,,9.046342397723303e-13
3370,270,90,90,ok,,1.5777127361154468e-12
3371,267,89,89,ok,,1.036036246946536e-12
3372,267,89,89,ok,,8.345649731902357e-13
3373,288,96,96,ok,,1.2853955244311996e-12
3374,291,97,97,ok,,1.6845534329250501e-12
3375,291,97,97,ok,,1.095928223235113e-12
3376,267,89,89,ok,,6.872086956661123e-13
3377,186,62,62,ok,,2.8995261359702075e-12
3378,189,63,63,ok,,3.307569387571034e-13
3379,174,58,58,ok,,2.089109817247361e-12
3380,171,57,57,ok,,4.1844478353790823e-13
3381,171,57,57,ok,,7.401466203805221e-13
3382,174,58,58,ok,,2.4540204073954807e-13
3383,183,61,61,ok,,3.499856266188388e-13
3384,189,63,63,ok,,2.1288138259469012e-13
3385,189,63,63,ok,,6.439451303901983
3386,189,63,63,ok,,17.28645414681756
3387,189,63,63,ok,,18.365333157383724
3388,189,63,63,ok,,9.777781623990633
3389,189,63,63,ok,,3.4223590603467987e-13
3390,177,59,59,ok,,1.3464833542955813e-12
3391,171,57,57,ok,,51.08987864344137
3392,195,65,65,ok,,100.59613828626256
3393,189,63,63,ok,,37.20874950264128
3394,201,67,67,ok,,52.71281055484664
3395,198,66,66,ok,,56.594461271845944
3396,204,68,68,ok,,60.83192573144693
3397,201,67,67,ok,,48.614271158176976
3398,198,66,66,ok,,38.27962276368404
3399,189,63,63,ok,,45.02912193166291
3400,189,63,63,ok,,40.919775428616624
3401,183,61,61,ok,,91.67147964586873
3402,171,57,57,ok,,38.81638624367409
3403,186,62,62,ok,,4.656016008706944e-13
3404,183,61,61,ok,,2.6151652251716553e-13
3405,180,60,60,ok,,3.00710393823006e-13
3406,177,59,59,ok,,8.669568102198526e-13
3407,174,58,58,ok,,1.3226048287477027e-13
3408,177,59,59,ok,,1.528297526932931e-13
3409,189,63,63,ok,,3.7366417388669137e-13
3410,189,63,63,ok,,2.740692429644343e-13
3411,189,63,63,ok,,2.4177692505997726e-13
3412,189,63,63,ok,,2.9635332895003733e-13
3413,177,59,59,ok,,1.8849654757770637e-13
3414,177,59,59,ok,,6.133396265622881e-13
3415,174,58,58,ok,,15.921207966265714
3416,183,61,61,ok,,54.53117483638622
3417,186,62,62,ok,,100.465864590466
3418,189,63,63,ok,,30.413774153974767
3419,189,63,63,ok,,48.582076582506566
3420,189,63,63,ok,,56.05159960254056
3421,189,63,63,ok,,12.932806670469963
3422,189,63,63,ok,,35.54675086453855
3423,186,62,62,ok,,28.336414868506385
3424,189,63,63,ok,,44.418161271486696
3425,180,60,60,ok,,55.016086882175394
3426,171,57,57,ok,,40.1876082663579
3427,177,59,59,ok,,2.097288969957669
3428,174,58,58,ok,,3.8860158444750653e-13
3429,174,58,58,ok,,7.12632440724987e-13
3430,180,60,60,ok,,4.004707252398727e-13
3431,174,58,58,ok,,7.885604941022317e-13
3432,177,59,59,ok,,5.477774256860147e-13
3433,177,59,59,ok,,2.422751006967331e-13
3434,186,62,62,ok,,2.8292306676271526e-13
3435,183,61,61,ok,,3.720140178660268e-13
3436,177,59,59,ok,,3.5093716715017544e-13
3437,174,58,58,ok,,4.707233122094809e-13
3438,180,60,60,ok,,3.295844925515309e-13
3439,186,62,62,ok,,38.28537774968127
3440,201,67,67,ok,,105.6770300903609
3441,201,67,67,ok,,51.85968442835108
3442,201,67,67,ok,,68.39375993002581
3443,198,66,66,ok,,67.97078517707928
3444,198,66,66,ok,,66.33140579266409
3445,204,68,68,ok,,64.40605117272618
3446,198,66,66,ok,,64.18441962450538
3447,201,67,67,ok,,67.70051041890468
3448,201,67,67,ok,,52.69692943438959
3449,201,67,67,ok,,104.60687530340489
3450,192,64,64,ok,,24.523042253738062
3451,192,64,64,ok,,1.2788970097665052e-12
3452,192,64,64,ok,,1.940210306181091e-13
3453,192,64,64,ok,,1.9145829005988652e-13
3454,177,59,59,ok,,6.49477495200907e-13
3455,177,59,59,ok,,1.3347208004032197e-12
3456,174,58,58,ok,,3.271559555855708e-13
3457,183,61,61,ok,,6.065088769158795e-13
3458,189,63,63,ok,,2.676317304113232e-13
3459,189,63,63,ok,,7.488365190629037e-13
3460,183,61,61,ok,,3.417289331828898e-13
3461,174,58,58,ok,,3.372084600648051e-13
3462,180,60,60,ok,,5.466389453915681e-13
3463,180,60,60,ok,,0.34629825047470125
3464,186,62,62,ok,,42.781212694086946
3465,195,65,65,ok,,75.63418579914817
3466,183,61,61,ok,,47.83176329598118
3467,183,61,61,ok,,41.665836787739615
3468,189,63,63,ok,,36.70773534518632
3469,189,63,63,ok,,46.11074626874781
3470,189,63,63,ok,,41.382552336012
3471,189,63,63,ok,,32.8566281014169
3472,189,63,63,ok,,26.63565577174885
3473,189,63,63,ok,,15.082400625986761
3474,177,59,59,ok,,29.436779912194808
3475,180,60,60,ok,,1.0002381770049092e-12
3476,180,60,60,ok,,7.277753980460725e-13
