mean_abs_fbme_d1_cgm,total_demand,total_renewables,renewable_share,hourly_d1_overloads,hourly_d1_overload_mw,sum_abs_np_diff,mean_line_loading,max_line_loading,d1_cgm_objective,d0_objective,n_ptdf_rows_raw,n_unique_cnec_idx,n_matched_lines,status,reason,strategy,t
4.3641296609434447e-13,31451.896837163535,6647.619927000001,0.2113583152525535,0,0.0,1.8189894035458565e-12,0.2698091540882063,0.8903248180303677,1038106.1232723194,0.0,246,82,82,ok,,dynamic_gen,4920
5.677249307975496e-13,30202.67078392114,6932.0949900000005,0.22951927131194003,0,0.0,3.865352482534945e-12,0.26435838243185267,0.8415485855210733,961547.1319968981,0.0,267,89,89,ok,,dynamic_gen,4921
3.834924958816796e-13,30164.88797263243,7191.7918815,0.23841599836289354,0,0.0,2.0463630789890885e-12,0.26660430064015983,0.8171871389271133,949858.2593738758,0.0,267,89,89,ok,,dynamic_gen,4922
4.750799465333767e-13,30447.11781695675,7434.836131499999,0.2441885033649837,0,0.0,4.092726157978177e-12,0.26824547285687284,0.8099187759370736,953529.1628489796,0.0,267,89,89,ok,,dynamic_gen,4923
3.29753052990086e-13,30978.82501581965,7488.306189000002,0.24172337669927838,0,0.0,1.1368683772161603e-12,0.26519379788998726,0.8215943880550973,976669.7985432537,0.0,267,89,89,ok,,dynamic_gen,4924
6.151052961029502e-13,32984.06185494212,7383.002861528763,0.2238354661714455,0,0.0,6.707523425575346e-12,0.2656515620336398,0.8602350500352939,1088295.7413095771,0.0,210,70,70,ok,,dynamic_gen,4925
5.764151252426793e-13,37196.03647339132,7771.029023957155,0.20892088944789222,0,0.0,5.9117155615240335e-12,0.2884972148840251,0.8731890074190183,1323585.0177459402,0.0,186,62,62,ok,,dynamic_gen,4926
1.2883563359433431e-12,40474.49865292669,9558.556705942778,0.23616244855577978,0,0.0,1.9554136088117957e-11,0.3101011817225238,0.9137078699513167,1418077.7894357536,0.0,189,63,63,ok,,dynamic_gen,4927
31.586792224076923,41363.15923843975,11787.717674224798,0.28498107715307675,1,27.309899298576568,84.47750679116757,0.3091487951023996,1.0974694931088584,1334040.8840574478,7648.251453584924,183,61,61,ok,,dynamic_gen,4928
6.845829875785663,40699.35624010941,13761.457847584661,0.33812470561936503,1,55.86333258552014,180.8885249272064,0.31234531797928333,1.1993771800823163,1166317.3793114482,25031.21026426786,210,70,70,ok,,dynamic_gen,4929
1.1747793052474875,40279.246834589554,15620.030046859954,0.38779349849824774,1,37.394132560502555,2.2737367544323206e-12,0.32935583999081786,1.1334602924042132,1042770.1031146168,13787.401504920868,267,89,89,ok,,dynamic_gen,4930
21.799000302134267,40289.506917655046,16583.07313238334,0.41159781792009376,1,20.283166119005443,55.76781284432468,0.36755610938440625,1.07239096338833,997443.8650013306,3370.467685633579,267,89,89,ok,,dynamic_gen,4931
59.84625171121474,39520.42172786861,17708.249169010396,0.4480784464028903,3,33.29478213738412,3140.5038180376623,0.3846937701474242,1.1090510031449725,916030.6904556747,9623.773790536736,270,90,90,ok,,dynamic_gen,4932
65.0327854488073,38508.440705510046,18517.353747439025,0.4808648028376137,5,77.33560818023955,3001.980732310297,0.3921901752169191,1.1349249524689222,842955.3919900744,30285.2962819662,294,98,98,ok,,dynamic_gen,4933
62.153439069729494,37619.73579998377,18830.158268973915,0.5005393543721283,5,115.46788817489801,2435.94038314932,0.39618032486077226,1.1692570983155104,805763.620675453,52339.287711210345,300,100,100,ok,,dynamic_gen,4934
48.45775515058834,37234.48408487864,19045.894362717394,0.5115122400863923,7,139.4176096029014,1762.2888984813058,0.40585712718823486,1.210067372946787,795772.22740769,64501.28513229986,318,106,106,ok,,dynamic_gen,4935
44.5389828494632,37229.5424034022,18664.44266708435,0.5013341948940718,7,149.3791962194748,1450.5068480203174,0.4151005290464374,1.2420596493916893,824296.1402346321,57112.85114533927,273,91,91,ok,,dynamic_gen,4936
38.78684280700318,38537.47031418347,17874.263869595892,0.46381518360890917,6,126.60796489411462,1391.613667267826,0.42102720863731946,1.2475290613598715,933632.9341133456,58761.887166551605,297,99,99,ok,,dynamic_gen,4937
55.4145948556755,40556.46851741757,15838.01787064243,0.3905176769481436,4,98.27107778554216,2961.592732152867,0.4366206132923588,1.2252329705768013,1117906.9819652159,52039.5819082554,291,97,97,ok,,dynamic_gen,4938
13.654967768150478,41910.24548189757,13604.932910225636,0.32462069247726216,7,111.79034319651947,5.6843418860808015e-11,0.45847856889393196,1.1687077307783889,1264578.0468013817,34997.13619791772,243,81,81,ok,,dynamic_gen,4939
5.494242599725383,41551.696574770715,12688.117652765945,0.3053573908813604,8,81.37797504717577,2.269189280923456e-10,0.4641513071596832,1.1434745188340472,1288078.1907706126,27389.284445450496,198,66,66,ok,,dynamic_gen,4940
22.86894342872661,40105.13566256882,12732.570767999998,0.31747980795097125,12,165.43125798002671,3.128661774098873e-10,0.46521361527207,1.1715747343871057,1202408.1016311052,39410.40812451874,213,71,71,ok,,dynamic_gen,4941
6.6540094460857,38550.45607806333,12888.853551,0.3343372520652031,6,85.79418872799067,180.37724251208317,0.45042017627459463,1.1706780869414422,1121754.2644596715,35591.20157576732,258,86,86,ok,,dynamic_gen,4942
57.12584038973034,35208.239559479516,12844.932196499998,0.3648274482681884,4,82.31303408852,2522.4607121157005,0.4357829887747593,1.1575731616086602,952744.6723656822,31640.046670125754,279,93,93,ok,,dynamic_gen,4943
73.20921170276331,33711.641352327555,12472.245484500001,0.3699685029912932,3,57.563279779580796,3367.8148924108496,0.42064374130934584,1.1173828904230072,894958.4802709641,19522.618823592715,285,95,95,ok,,dynamic_gen,4944
68.58332222559594,32789.541316823495,11976.093888000001,0.36524127532870876,3,32.33188900677595,3228.652679869432,0.40974849886404385,1.0678231176866815,863395.4085638258,4580.272019090391,291,97,97,ok,,dynamic_gen,4945
11.25078055222692,32012.4563646469,11263.5377895,0.35184859484694025,1,3.767236487628054,497.87465410414825,0.4044197383953355,1.0134453308251283,851006.5624986155,0.0,288,96,96,ok,,dynamic_gen,4946
1.7837091344254698e-12,32154.834407186478,10645.883215500002,0.3310818858740784,1,2.1032064978498966e-12,1.7848833522293717e-11,0.4023116832198095,1.0000000000000075,886172.9113301765,0.0,288,96,96,ok,,dynamic_gen,4947
1.1323612935428928e-12,32265.83388035075,9878.050086,0.30614581735683993,1,2.1032064978498966e-12,1.0516032489249483e-11,0.38710476892567025,1.0000000000000075,924670.0240276463,0.0,270,90,90,ok,,dynamic_gen,4948
6.885363413418843e-13,34461.02629622796,8913.254373377145,0.25864738608648963,0,0.0,2.7284841053187847e-12,0.3548900664881495,0.9589715007916914,1095853.3160483588,0.0,210,70,70,ok,,dynamic_gen,4949
1.8051587406668154e-12,38848.574647134876,8787.002298208714,0.2261859637843049,0,0.0,1.6370904631912708e-11,0.3659522643192992,0.9769035348552978,1371413.646502288,0.0,189,63,63,ok,,dynamic_gen,4950
2.4332801243084054e-11,42943.854670718196,10214.197869781292,0.2378500474189144,0,0.0,2.560227585490793e-10,0.35124232193955507,0.9974628655046395,1533864.3436026645,0.0,189,63,63,ok,,dynamic_gen,4951
8.136376543258175e-13,43644.62056009228,13148.11158090906,0.3012538867832756,0,0.0,9.094947017729282e-13,0.3470616343522021,0.9764447283871732,1402893.1024707612,0.0,186,62,62,ok,,dynamic_gen,4952
3.995349265919165,42768.413898300176,16048.483169689902,0.375241485640592,1,6.120368837640683,294.3135304917796,0.36484559457684124,1.021843700034265,1176454.6629842026,0.0,267,89,89,ok,,dynamic_gen,4953
4.618203305218615e-13,41865.172028430585,17144.31490549474,0.40951258707003657,0,0.0,3.865352482534945e-12,0.3550439783647797,0.9808984188914859,1053300.7292291601,0.0,267,89,89,ok,,dynamic_gen,4954
9.287411276474988e-13,41701.963579667325,15294.949510703686,0.36676808950456863,0,0.0,8.810729923425242e-12,0.33426597186303586,0.9322097145446483,1107610.2795704803,0.0,210,70,70,ok,,dynamic_gen,4955
1.8865827995015863e-12,40919.1391857759,13829.30709484894,0.33796671606562567,0,0.0,2.0691004465334117e-11,0.30660485607066307,0.9058712276394367,1125543.754435184,0.0,192,64,64,ok,,dynamic_gen,4956
1.6847558110781973e-12,40158.96231865111,12156.9289878997,0.30272019708670694,0,0.0,1.8189894035458565e-11,0.2886712698124163,0.9077776178977044,1164061.3980507413,0.0,189,63,63,ok,,dynamic_gen,4957
6.0537326487346574e-12,40034.20148137518,10477.933672154144,0.2617245576142868,0,0.0,7.09405867382884e-11,0.27733358066718994,0.8658246016926885,1251553.3078787907,0.0,189,63,63,ok,,dynamic_gen,4958
2.1526140727186902e-13,39625.59311929163,8361.635410320374,0.21101603161239574,0,0.0,2.3874235921539366e-12,0.27053181645543933,0.8481422155316536,1349970.056506021,0.0,189,63,63,ok,,dynamic_gen,4959
3.0939871887726777e-13,39639.46528343632,6757.292100365945,0.1704688005261649,0,0.0,3.637978807091713e-12,0.2782161484666187,0.8481589209182585,1453914.639913146,0.0,189,63,63,ok,,dynamic_gen,4960
1.8058561194367758e-13,40593.32060842817,5242.805592403285,0.1291543907673015,0,0.0,2.2737367544323206e-12,0.2935063579645165,0.8895199961841697,1611584.680278075,0.0,183,61,61,ok,,dynamic_gen,4961
1.2663625320148714e-12,42068.31280912476,3923.71763256069,0.09327014492745767,0,0.0,1.3415046851150692e-11,0.3087666856604529,0.9089793523337593,1789698.718745901,0.0,174,58,58,ok,,dynamic_gen,4962
1.225906658916477e-12,42608.79537060954,3302.2730534745883,0.07750214538457503,0,0.0,1.3642420526593924e-11,0.31426741045501055,0.9216001372137814,1860454.6339969144,0.0,171,57,57,ok,,dynamic_gen,4963
1.5173615822927749e-12,41596.08306803246,3297.146802162506,0.07926580002184001,0,0.0,1.7280399333685637e-11,0.31145734321192975,0.9251826353007083,1790628.7130244472,0.0,174,58,58,ok,,dynamic_gen,4964
2.8320128667023377e-13,40589.797167375466,3958.1458065,0.09751578186454717,0,0.0,2.9558577807620168e-12,0.3040985266007824,0.9464913138849532,1682648.2941810219,0.0,177,59,59,ok,,dynamic_gen,4965
4.881678912648318e-13,38391.67963062428,4802.587994999999,0.12509450071491712,0,0.0,7.275957614183426e-12,0.2792946381204825,0.8639102949985334,1494850.2437646817,0.0,189,63,63,ok,,dynamic_gen,4966
5.4505922754552795e-12,34900.747307607315,5411.233848,0.1550463604778031,0,0.0,5.4569682106375694e-11,0.25756411109307337,0.8205724467140824,1270137.7434979088,0.0,189,63,63,ok,,dynamic_gen,4967
5.277497447482262e-13,32963.00984865222,5748.120243,0.17438092787619114,0,0.0,4.888534022029489e-12,0.2527224259290911,0.849782037563818,1145937.3199166034,0.0,186,62,62,ok,,dynamic_gen,4968
4.916883601687442e-13,32385.47575609723,5971.862157,0.18439939564190821,0,0.0,4.774847184307873e-12,0.2498250699525016,0.8489228902810533,1100876.2939267342,0.0,186,62,62,ok,,dynamic_gen,4969
1.14905841279205e-12,32272.481882337044,6126.9810255,0.18985155984713217,0,0.0,1.3301360013429075e-11,0.25107279928492865,0.8489193898166453,1084554.4014387436,0.0,192,64,64,ok,,dynamic_gen,4970
5.751929405531476e-13,32072.73158265587,6248.2404989999995,0.194814728608239,0,0.0,6.423306331271306e-12,0.25173361471140476,0.8463530607155674,1063895.5757135279,0.0,192,64,64,ok,,dynamic_gen,4971
6.739932500595256e-13,32466.049540170992,6284.685105,0.1935771427079175,0,0.0,8.071765478234738e-12,0.2550698126542349,0.8459925693844411,1084064.2057481764,0.0,192,64,64,ok,,dynamic_gen,4972
1.4078024334938721e-12,33977.25119168616,6248.081439827903,0.18389013886316782,0,0.0,2.3305801732931286e-11,0.266101202864916,0.8504602529763214,1172102.773277847,0.0,186,62,62,ok,,dynamic_gen,4973
2.436943268191331e-12,38486.7017390149,6803.346499221658,0.17677135716529696,0,0.0,2.751221472863108e-11,0.2860768860481665,0.8139396074229335,1396353.8840090302,0.0,189,63,63,ok,,dynamic_gen,4974
3.0461043572178595e-13,42246.70086242334,8654.059630206186,0.20484580934232444,0,0.0,4.547473508864641e-12,0.3058444340176296,0.8910866946881071,1516758.2770134103,0.0,189,63,63,ok,,dynamic_gen,4975
1.3931898568984808e-11,43240.00099920047,11090.079467361698,0.25647731755526,0,0.0,1.6052581486292183e-10,0.3170034597316504,0.9834052593074549,1432922.005530688,0.0,189,63,63,ok,,dynamic_gen,4976
28.578778233239856,42453.36508417027,13310.08445526722,0.31352248352699363,1,32.00720737286167,100.00435476895996,0.3077482013787133,1.1142342651781785,1244298.8752855398,10507.911514629646,183,61,61,ok,,dynamic_gen,4977
6.12269003515031,42116.178423425976,14892.085242970656,0.3535953593236593,1,58.54788822735509,189.5812628585262,0.3057335294762117,1.208958404632852,1115887.3181492698,26665.53282289184,195,65,65,ok,,dynamic_gen,4978
7.595580739503017,42113.38626259176,15766.433305654024,0.37438056411196124,1,65.01999170206847,210.5382877357183,0.30779980591018546,1.2320574515437015,1050833.2890454205,30605.665240203405,210,70,70,ok,,dynamic_gen,4979
2.479620393375999,41400.85340970197,17403.765804646722,0.4203721510863417,1,78.92823211596561,3.410605131648481e-12,0.3069453224364698,1.2816961971266758,921065.5732547753,39072.82110949104,267,89,89,ok,,dynamic_gen,4980
10.547504436830351,40883.661015175785,17938.809385133754,0.4387769817990363,1,78.2284059379428,250.58032351667407,0.3099509984630761,1.2791985056452668,864965.5685629367,38646.77603445707,267,89,89,ok,,dynamic_gen,4981
21.776033702556578,40268.36627133869,17909.49192022373,0.4447533778635302,1,74.65614048858578,233.2296868999265,0.31433396767933885,1.2664490297576987,839463.4769116987,36472.02729083083,267,89,89,ok,,dynamic_gen,4982
20.251961929169983,40045.74684482469,17438.304723317437,0.4354595955193448,1,75.56631145774736,236.9723782283968,0.31486346742926663,1.2696974453610181,862696.8178250723,37026.1275389035,267,89,89,ok,,dynamic_gen,4983
39.0148754069409,39666.34537146752,17232.00108569678,0.4344237142172408,1,97.91058590664852,300.63797233540663,0.32761578427509774,1.3494445392850565,886371.3371834191,50629.03120714435,267,89,89,ok,,dynamic_gen,4984
2.057114802422839,40549.15571523265,15171.841639844635,0.37415924874966505,1,65.47955285758707,5.4569682106375694e-12,0.3123106753301433,1.2336976330907368,1046840.6060985071,30885.440094494537,267,89,89,ok,,dynamic_gen,4985
1.7629404564995292,41512.62848309799,12347.503537180468,0.297439694578911,1,17.582171165123953,56.932031439554066,0.31420218607767375,1.0627510666546889,1271654.3618555376,1726.137087651593,195,65,65,ok,,dynamic_gen,4986
9.39587460939905e-13,42309.30288112753,10476.039015110142,0.2476060417384726,0,0.0,1.2278178473934531e-11,0.34625947183191347,0.8785886760636298,1436214.8488665458,0.0,189,63,63,ok,,dynamic_gen,4987
6.903016100332954e-13,41433.45077944138,10037.839865206715,0.24226415315104124,0,0.0,7.275957614183426e-12,0.35353140910439806,0.8838374072626014,1411553.7547235251,0.0,183,61,61,ok,,dynamic_gen,4988
5.131610409221911e-13,40502.77482137503,10228.086303,0.2525280390814657,0,0.0,2.2737367544323206e-12,0.34698401463222484,0.8790481171855975,1346725.0219484395,0.0,186,62,62,ok,,dynamic_gen,4989
5.689724525166607e-13,38733.38693271921,10557.9793005,0.2725808439845308,0,0.0,3.183231456205249e-12,0.33333758703289695,0.8728708904979289,1227439.8043059553,0.0,195,65,65,ok,,dynamic_gen,4990
4.954919071031693e-13,35734.18515662098,10683.537105000003,0.2989724561557692,0,0.0,1.3642420526593924e-12,0.32276575998954216,0.8891044099544856,1060878.7983321939,0.0,267,89,89,ok,,dynamic_gen,4991
1.3973527066947914e-12,33612.364522665725,10736.303133000001,0.3194152891493314,0,0.0,1.5006662579253316e-11,0.31976866282359057,0.8172087790801513,949430.7669449581,0.0,267,89,89,ok,,dynamic_gen,4992
1.6848680907464222e-12,32271.5954820722,10711.741144500002,0.33192474634390734,0,0.0,1.8417267710901797e-11,0.3189980523882587,0.8192507971035031,882083.5843935988,0.0,282,94,94,ok,,dynamic_gen,4993
1.3150793029541086e-12,31735.41196187187,10677.390342,0.3364503462198072,0,0.0,1.7053025658242404e-11,0.31973117176996346,0.8224356065241982,856160.9586241357,0.0,288,96,96,ok,,dynamic_gen,4994
1.5043274241790409e-12,31565.73279117532,10564.2415245,0.33467436331632994,0,0.0,1.5234036254696548e-11,0.32028905903310956,0.823709727246843,854560.1313361148,0.0,288,96,96,ok,,dynamic_gen,4995
1.0010441561215539e-12,31929.156899758775,10154.132917500001,0.3180207028133811,0,0.0,1.0686562745831907e-11,0.3175629371132789,0.8149119512913169,892346.3917150688,0.0,273,91,91,ok,,dynamic_gen,4996
6.740752915630243e-13,33850.89483393353,9735.645058040634,0.2876037725384211,0,0.0,2.0463630789890885e-12,0.31714789501910756,0.8170041364042201,1011538.4920071961,0.0,267,89,89,ok,,dynamic_gen,4997
5.574713965820165e-13,38659.35035059867,10220.711594571825,0.26437877258363063,0,0.0,9.094947017729282e-13,0.3386372438474225,0.8798131475859068,1243751.71968902,0.0,195,65,65,ok,,dynamic_gen,4998
5.527288180638987e-13,42843.07096060616,12733.387103618548,0.29720995293093694,0,0.0,2.2737367544323206e-12,0.3743609667760594,0.9273139870790296,1363012.67352765,0.0,195,65,65,ok,,dynamic_gen,4999
6.30558475489504e-13,43832.64821627098,16163.775820330804,0.3687611056621192,0,0.0,1.3642420526593924e-12,0.3973523467383925,0.9658749486203237,1238923.936550458,0.0,267,89,89,ok,,dynamic_gen,5000
51.961139520139135,43541.00036913273,19125.21513848348,0.4392461123158256,4,172.70741616803087,102.9872635856841,0.4277779727047332,1.0949413566273467,1067864.3362630098,21552.676649983594,264,88,88,ok,,dynamic_gen,5001
55.410790747100236,43644.62056009228,20850.732614519155,0.47773889077144654,3,78.3185468723841,2421.5776027286483,0.4290830850037473,1.2038727083427185,982040.2354017666,30750.885961973945,276,92,92,ok,,dynamic_gen,5002
54.89852288265646,42744.503251156195,21367.232715373968,0.49988258349442877,3,87.037002862431,2281.300806094895,0.4266466664428846,1.2042706629776159,897003.7594400309,39876.65018330529,282,94,94,ok,,dynamic_gen,5003
49.45363946234968,41694.67293748904,22204.418188538726,0.5325480840640917,3,110.14479966439774,1154.4967361659888,0.43161780456084303,1.2780223719153627,798059.3949380015,54970.89880967385,291,97,97,ok,,dynamic_gen,5004
41.186123687636034,40102.23270170147,22014.33187294648,0.5489552673213741,3,108.15699454773397,968.8145191912381,0.42520368530737757,1.2782474474880132,721195.5574284238,53247.559504999444,303,101,101,ok,,dynamic_gen,5005
54.490280446874706,39046.79590635923,20927.848993352665,0.5359684068198877,3,85.80623999635668,1847.9579168610271,0.4135682732937287,1.2125795973452866,712881.8314184182,37708.42488367965,306,102,102,ok,,dynamic_gen,5006
61.231388823023075,38706.573324707875,19679.15612986894,0.5084189696871717,3,63.514311323344145,2484.6619321033054,0.41138291612591615,1.155598750842197,755371.6849923371,21379.115006908458,300,100,100,ok,,dynamic_gen,5007
64.91665935576933,38945.92355622069,18112.4380148444,0.46506633714047246,3,30.368558881316858,3177.4689243339085,0.40973262471070365,1.0684407339823057,849978.7700517063,2696.6551686680396,294,98,98,ok,,dynamic_gen,5008
7.365681178857541e-13,41233.25727962777,15153.495353651735,0.3675066282269838,0,0.0,2.2737367544323206e-12,0.3923265867705963,0.9114370329880205,1121743.9512967262,0.0,267,89,89,ok,,dynamic_gen,5009
9.90707846796953e-13,42752.34789350002,12159.529537257364,0.2844178188189303,0,0.0,1.2732925824820995e-11,0.3732660348335126,0.9432786999882675,1378450.0902301678,0.0,192,64,64,ok,,dynamic_gen,5010
1.6703704070983642e-11,42362.04369688536,9313.409180373612,0.21985268810480862,0,0.0,1.7507773009128869e-10,0.36126248073548795,0.9208632787276401,1513276.9630689656,0.0,189,63,63,ok,,dynamic_gen,5011
7.556008941684869e-13,41807.09065107707,8376.992618154414,0.20037253221155676,0,0.0,5.9117155615240335e-12,0.35277153830457925,0.9769549539409514,1527851.982574624,0.0,189,63,63,ok,,dynamic_gen,5012
1.2640177816778989e-11,40527.32810871099,8276.467443,0.20421942006142382,0,0.0,1.2778400559909642e-10,0.35218320331612185,0.9045619031278621,1457150.040889277,0.0,189,63,63,ok,,dynamic_gen,5013
4.084153477204615e-13,38258.94119096483,8518.493000999999,0.22265365260583092,0,0.0,4.547473508864641e-12,0.357848060462228,0.9270639194017128,1307528.890532663,0.0,189,63,63,ok,,dynamic_gen,5014
4.851147234197042e-13,35473.6942787918,8638.786092,0.24352654178351985,0,0.0,2.2737367544323206e-12,0.3307645620549457,0.9099611009445864,1136506.670457324,0.0,195,65,65,ok,,dynamic_gen,5015
5.057604310707634e-13,33290.135866390614,8559.456907500002,0.25711691120316343,0,0.0,3.410605131648481e-12,0.322419879858834,0.8998006306993844,1021350.8363676597,0.0,225,75,75,ok,,dynamic_gen,5016
3.8130189483768296e-13,31702.105471920615,8405.2404585,0.2651319315666507,0,0.0,1.1368683772161603e-12,0.3158644910015302,0.8801336663878343,945147.175564348,0.0,267,89,89,ok,,dynamic_gen,5017
6.746776731110103e-13,30500.634232946326,8232.263961,0.2699046812642221,0,0.0,3.865352482534945e-12,0.3098553868305076,0.8511522727799454,894494.7138539188,0.0,267,89,89,ok,,dynamic_gen,5018
4.659455728082654e-13,30537.774404043026,8099.699973000001,0.2652354381112871,0,0.0,2.2737367544323206e-12,0.3085594107436483,0.8609425497324844,903845.6514572822,0.0,267,89,89,ok,,dynamic_gen,5019
5.675688609590316e-13,30639.289394373573,7585.979190000001,0.24758991934692348,0,0.0,3.410605131648481e-12,0.30229963772521323,0.887700905137773,935545.1374887001,0.0,267,89,89,ok,,dynamic_gen,5020
5.327080512383923e-13,30762.65415123235,7026.14517597374,0.2283985361416636,0,0.0,4.547473508864641e-12,0.2946702422418555,0.902661891374841,971454.3301574975,0.0,249,83,83,ok,,dynamic_gen,5021
8.247088318188694e-13,31833.447831162917,7358.693572321057,0.23116231742630672,0,0.0,6.366462912410498e-12,0.29418398125529,0.9085647261999239,1013111.6601857301,0.0,210,70,70,ok,,dynamic_gen,5022
4.264612069276063e-13,33628.895887604944,10102.814616295453,0.3004206456870082,0,0.0,2.2737367544323206e-12,0.31469121614715406,0.8690063085099587,971423.296668826,0.0,267,89,89,ok,,dynamic_gen,5023
9.180673307480747e-13,35751.048921659516,14058.124087410779,0.39322270286995037,0,0.0,6.366462912410498e-12,0.354746844159855,0.8222527445568907,896687.7246759771,0.0,291,97,97,ok,,dynamic_gen,5024
7.46265497392399e-13,37862.609472549295,17545.955088510156,0.46341114183456156,0,0.0,1.2732925824820995e-11,0.39890090258382777,0.9067491880927276,837998.2598454397,0.0,309,103,103,ok,,dynamic_gen,5025
1.1473569787322135e-11,39596.54135061157,19178.688039391207,0.4843526072030276,0,0.0,1.6689227777533233e-10,0.41973496992344633,0.9992007699823788,839253.4702260414,0.0,309,103,103,ok,,dynamic_gen,5026
7.384899706527827e-13,40631.147739730135,19437.96384326448,0.4784005602740471,0,0.0,9.549694368615746e-12,0.4198915703847577,0.9725664665908996,869166.004659141,0.0,306,102,102,ok,,dynamic_gen,5027
0.24024061567966773,40384.5733460589,19922.13197629704,0.4933104481650102,1,0.03515000702896032,9.099739326728923,0.4226460792487788,1.0001254509703763,830965.2661969732,0.0,309,103,103,ok,,dynamic_gen,5028
3.039738428291962,38116.14210829948,20425.4421986937,0.5358738074975911,3,30.773132168427423,19.20255872306825,0.4334916125999685,1.0652458287549915,701336.2964585136,2151.682481918925,333,111,111,ok,,dynamic_gen,5029
4.367788692686794,36245.79322947868,19641.488938616756,0.5418970641437734,1,6.530618702300103,193.90507364322002,0.42228951579243756,1.0233078887491027,645094.1815797971,0.0,336,112,112,ok,,dynamic_gen,5030
1.495370816550846e-11,34416.06364279408,18584.327981848575,0.5399899353608878,0,0.0,2.382876118645072e-10,0.41607688813168664,0.9892841300642953,615273.4260044283,0.0,336,112,112,ok,,dynamic_gen,5031
1.6017824310040196e-11,34326.1604959329,17309.112455310547,0.5042542540509709,0,0.0,2.1691448637284338e-10,0.39617858442088516,0.8976507501859864,684816.4780029224,0.0,330,110,110,ok,,dynamic_gen,5032
9.178218041294014e-13,35413.57418082919,14935.131040098484,0.42173464231078595,0,0.0,1.0459189070388675e-11,0.3699486101255063,0.848121250828962,855785.8410267937,0.0,297,99,99,ok,,dynamic_gen,5033
5.117886686932884e-13,36067.294376146994,11788.479700777421,0.3268467985936228,0,0.0,1.8189894035458565e-12,0.35040492426669617,0.8413295176693617,1034195.7693535727,0.0,267,89,89,ok,,dynamic_gen,5034
5.543304657053246e-13,36495.204103997385,9333.149032402767,0.25573631553907356,0,0.0,2.7284841053187847e-12,0.3481714466053714,0.9477533104357568,1170661.0151424631,0.0,198,66,66,ok,,dynamic_gen,5035
5.741879552241757e-13,35356.157603674335,9013.990226608412,0.25494824204742333,0,0.0,3.183231456205249e-12,0.35746100037016887,0.9545226031701232,1122821.4163346714,0.0,210,70,70,ok,,dynamic_gen,5036
7.627281859381598e-13,34854.18913369674,9440.366611500001,0.2708531412189169,0,0.0,3.183231456205249e-12,0.3671641223834702,0.9557142876834307,1072204.5441959647,0.0,249,83,83,ok,,dynamic_gen,5037
8.943370034040133e-13,33643.56581198801,9942.1992825,0.2955156221567143,0,0.0,4.888534022029489e-12,0.37337782907807593,0.9165699889452021,983917.9910579545,0.0,267,89,89,ok,,dynamic_gen,5038
1.998667181700585e-12,31023.898469286654,10268.291072999999,0.3309800373143144,0,0.0,2.3248958314070478e-11,0.3778086499172387,0.9166449268621901,837059.1881411432,0.0,288,96,96,ok,,dynamic_gen,5039
2.266366946747965e-12,30404.969484363708,10533.4922985,0.3464398247107939,0,0.0,2.5011104298755527e-11,0.3874696592134407,0.9808900952207906,794863.7469793989,0.0,291,97,97,ok,,dynamic_gen,5040
8.495925234569111e-13,28744.3429082035,10527.0083025,0.3662288727948497,0,0.0,2.9842794901924208e-12,0.37835060085758293,0.9999999999999953,719098.9694408928,0.0,297,99,99,ok,,dynamic_gen,5041
8.382751112574033e-13,27727.176444295634,10302.705996,0.37157429342646237,0,0.0,3.780087354243733e-12,0.37049691619661373,0.9999999999999961,685554.353850654,0.0,297,99,99,ok,,dynamic_gen,5042
1.0237323987823422e-12,27360.228894659427,9978.9879585,0.36472604074039183,0,0.0,7.617018127348274e-12,0.36798801213349164,0.9999999999999946,687084.1591642484,0.0,297,99,99,ok,,dynamic_gen,5043
1.0859160794499928e-12,27369.536097440232,9401.472067499999,0.3435013306045506,1,2.5579538487363607e-12,1.043076736095827e-11,0.36594722129452417,1.000000000000009,715752.5109236346,0.0,297,99,99,ok,,dynamic_gen,5044
6.88071127395363e-13,27088.236973393992,8705.716274442204,0.32138364275951,1,3.0127011996228248e-12,1.7337242752546445e-12,0.35850817662332707,1.0000000000000107,733902.1959349802,0.0,297,99,99,ok,,dynamic_gen,5045
7.978663618113279e-13,26779.082721025217,8734.517481141784,0.32616940513365683,1,3.240074875066057e-12,4.078515303262975e-12,0.3498385063376939,1.0000000000000115,719445.8706389578,0.0,297,99,99,ok,,dynamic_gen,5046
9.424363982304562e-13,27445.146040030893,10548.291030874909,0.38434085996443235,1,2.5579538487363607e-12,6.366462912410498e-12,0.3572459270199339,1.000000000000009,664111.1121364908,0.0,309,103,103,ok,,dynamic_gen,5047
6.964658452954875e-13,28695.10337349179,12814.960917349195,0.4465905123446082,0,0.0,9.322320693172514e-12,0.3597360465417813,0.999999999999997,610094.0790864418,0.0,306,102,102,ok,,dynamic_gen,5048
8.26308822923804e-13,29522.823940797232,15108.360006383016,0.5117518580431243,0,0.0,5.4569682106375694e-12,0.3711699688383777,0.9999999999999973,531500.5128132473,0.0,330,110,110,ok,,dynamic_gen,5049
2.346399449889752e-12,28813.96964900652,16680.678890442592,0.5789094350287735,1,1.1937117960769683e-12,2.4556356947869062e-11,0.3890126800348699,1.0000000000000042,419745.40188392974,0.0,336,112,112,ok,,dynamic_gen,5050
