d1_cgm_objective,d0_objective,strategy,t
1525681.2328278613,0.0,dynamic_gen,3742
1250335.874932454,0.0,dynamic_gen,3744
1371616.945138516,0.0,dynamic_gen,3743
1216301.425248314,0.0,dynamic_gen,3746
1225340.4128246503,0.0,dynamic_gen,3745
1236188.9579916697,0.0,dynamic_gen,3747
1313588.7777758325,0.0,dynamic_gen,3748
1461478.7691556567,0.0,dynamic_gen,3749
1786995.2834525981,0.0,dynamic_gen,3750
1811799.459734693,63431.8133706713,dynamic_gen,3751
1683749.1181229197,115917.02667357368,dynamic_gen,3752
1468154.4299676146,51597.90786435103,dynamic_gen,3753
1382304.383840396,123897.84544785478,dynamic_gen,3754
1212953.232406281,155811.81002975415,dynamic_gen,3756
1321701.984038602,199043.64417751107,dynamic_gen,3755
1326332.3360170857,6233.718139371438,dynamic_gen,3760
1182791.0336306253,148395.22316025014,dynamic_gen,3757
1241454.5289568831,47384.79769603107,dynamic_gen,3759
1178447.6686492972,88697.69058094986,dynamic_gen,3758
1767100.0541023947,7175.824877137684,dynamic_gen,3762
1531836.7632463905,0.0,dynamic_gen,3761
1977702.0859192756,0.0,dynamic_gen,3763
1902110.343671518,0.0,dynamic_gen,3765
1978988.3194673925,0.0,dynamic_gen,3764
1394336.5203085204,0.0,dynamic_gen,3768
1772365.6880190645,0.0,dynamic_gen,3766
1293313.00442995,0.0,dynamic_gen,3769
1277217.2222853838,0.0,dynamic_gen,3770
1536171.6214152947,0.0,dynamic_gen,3767
1384147.4716820738,0.0,dynamic_gen,3772
1517158.8431384303,0.0,dynamic_gen,3773
1292438.5273249364,0.0,dynamic_gen,3771
1827372.2529937653,0.0,dynamic_gen,3774
1886354.6511616197,51708.84977159706,dynamic_gen,3775
1817301.5931006414,135689.4644789049,dynamic_gen,3776
1670360.811294199,214666.69709284173,dynamic_gen,3777
1686461.4146929635,391920.05799191556,dynamic_gen,3779
1694158.6573552918,332161.4088549789,dynamic_gen,3778
1619206.0805074845,457376.42427671934,dynamic_gen,3780
1531299.6428598012,233885.24913907057,dynamic_gen,3781
1493736.3268898241,86199.27437450648,dynamic_gen,3783
1484071.4093769537,118707.35396565091,dynamic_gen,3782
1489364.2477024458,0.0,dynamic_gen,3784
1610452.0819238208,22563.961424021792,dynamic_gen,3785
1794061.8621791364,0.0,dynamic_gen,3786
1950109.5600824957,0.0,dynamic_gen,3787
1901916.436713846,0.0,dynamic_gen,3788
1798999.4241046167,0.0,dynamic_gen,3789
1559041.8889318851,0.0,dynamic_gen,3791
1747981.9613324273,0.0,dynamic_gen,3790
1281956.0219501716,0.0,dynamic_gen,3793
1402096.6293510217,0.0,dynamic_gen,3792
1222495.0240081055,0.0,dynamic_gen,3794
1221564.686455277,0.0,dynamic_gen,3795
1235631.5853089844,0.0,dynamic_gen,3796
1175164.2093500267,0.0,dynamic_gen,3797
984049.4033551835,0.0,dynamic_gen,3799
1079139.0254390386,0.0,dynamic_gen,3798
923562.8369158452,0.0,dynamic_gen,3800
865828.7660771266,0.0,dynamic_gen,3801
787485.3921854328,68294.9227817459,dynamic_gen,3803
818892.8469064262,3927.180870523898,dynamic_gen,3802
778740.0073110037,93101.74565762171,dynamic_gen,3804
722119.3649701937,102417.33484731235,dynamic_gen,3805
756839.4849236169,37151.12240618217,dynamic_gen,3807
716560.03348977,73495.32163938691,dynamic_gen,3806
851288.1523317541,16446.342589031465,dynamic_gen,3808
1250251.1684173385,0.0,dynamic_gen,3811
1145904.492572649,0.0,dynamic_gen,3810
999830.3861022902,0.0,dynamic_gen,3809
1170304.417403399,0.0,dynamic_gen,3813
1220605.0539739104,0.0,dynamic_gen,3812
1209923.6350979335,0.0,dynamic_gen,3814
1041558.7494781653,0.0,dynamic_gen,3816
1123908.056124446,0.0,dynamic_gen,3815
984020.4804933353,0.0,dynamic_gen,3817
992676.100789048,0.0,dynamic_gen,3818
997185.5988679035,0.0,dynamic_gen,3819
1140105.2173283082,0.0,dynamic_gen,3821
1042469.6236200766,0.0,dynamic_gen,3820
1333658.7254639133,0.0,dynamic_gen,3822
1328102.9555163805,0.0,dynamic_gen,3823
1054380.9653862184,17944.61222831173,dynamic_gen,3825
1031434.0726572732,24529.98898619604,dynamic_gen,3827
1207196.3589544448,0.0,dynamic_gen,3824
995765.4330421751,20382.95913400661,dynamic_gen,3826
993478.5034176516,39179.4450391833,dynamic_gen,3829
997950.3129426523,29169.171404653476,dynamic_gen,3828
991326.3062509219,36324.541644439945,dynamic_gen,3830
980727.0090560061,29841.26185236742,dynamic_gen,3831
1065893.9802755401,7252.136839064798,dynamic_gen,3832
1212557.816847349,0.0,dynamic_gen,3833
1559273.8549995585,0.0,dynamic_gen,3835
1380149.825195381,0.0,dynamic_gen,3834
1563706.7684131407,0.0,dynamic_gen,3836
1492609.6604359807,0.0,dynamic_gen,3837
1456171.2985043258,0.0,dynamic_gen,3838
1253068.9501291318,0.0,dynamic_gen,3840
1320846.236006322,0.0,dynamic_gen,3839
1101289.232231561,0.0,dynamic_gen,3842
1157982.1897120576,0.0,dynamic_gen,3841
1076072.1248045703,0.0,dynamic_gen,3843
1079497.4612324527,0.0,dynamic_gen,3845
1100016.2034127405,0.0,dynamic_gen,3844
1118919.2308025123,0.0,dynamic_gen,3846
1064094.0883494522,0.0,dynamic_gen,3847
991707.5583279843,0.0,dynamic_gen,3848
823781.3075452573,61006.063224028694,dynamic_gen,3850
892407.3369861913,3977.2939451406337,dynamic_gen,3849
802197.2699317334,128764.90348434784,dynamic_gen,3851
766949.2062848713,186171.05692579056,dynamic_gen,3852
728760.6257532835,221732.62058888964,dynamic_gen,3853
799820.551806263,27679.87490236396,dynamic_gen,3855
728528.8736885698,134772.8188410306,dynamic_gen,3854
1117986.2378574754,0.0,dynamic_gen,3857
904051.7943582647,4404.2742955433,dynamic_gen,3856
1446361.572239102,0.0,dynamic_gen,3860
1491715.3245894364,0.0,dynamic_gen,3859
1363876.5132409586,0.0,dynamic_gen,3858
1395754.074337574,0.0,dynamic_gen,3861
1388032.5586791444,0.0,dynamic_gen,3862
1121914.1548168336,0.0,dynamic_gen,3865
1327429.488703513,0.0,dynamic_gen,3863
1212522.4569071569,0.0,dynamic_gen,3864
1078496.8181422504,0.0,dynamic_gen,3866
1078750.8027521172,0.0,dynamic_gen,3867
1075343.2546572073,0.0,dynamic_gen,3870
1093572.0136200266,0.0,dynamic_gen,3868
952109.9224383698,0.0,dynamic_gen,3871
1079896.9121369375,0.0,dynamic_gen,3869
860197.8917231997,0.0,dynamic_gen,3872
762136.7470481916,0.0,dynamic_gen,3874
807551.0225412303,32424.83790884362,dynamic_gen,3875
773596.3742244889,0.0,dynamic_gen,3873
843331.4985969642,43489.96915669996,dynamic_gen,3876
1163885.8112116088,0.0,dynamic_gen,3881
795271.2129494252,47814.4149677391,dynamic_gen,3877
748954.2007696198,34150.151732857455,dynamic_gen,3878
915514.3164027384,0.0,dynamic_gen,3880
796761.5863222555,0.0,dynamic_gen,3879
1479837.9961613384,0.0,dynamic_gen,3882
1647925.5104128453,0.0,dynamic_gen,3886
1698164.5582498892,0.0,dynamic_gen,3884
1663513.9330324857,0.0,dynamic_gen,3883
1685119.4572358578,0.0,dynamic_gen,3885
1478370.3889685154,0.0,dynamic_gen,3887
1222943.5104768295,0.0,dynamic_gen,3889
1311136.6085130903,0.0,dynamic_gen,3888
1172175.1164728398,0.0,dynamic_gen,3890
1164889.1388613032,0.0,dynamic_gen,3891
1216006.4640959394,0.0,dynamic_gen,3892
1882288.3262680476,0.0,dynamic_gen,3894
1427951.7615414362,0.0,dynamic_gen,3893
2009622.040788324,130091.95989376062,dynamic_gen,3896
2043422.0359938592,50621.111768786766,dynamic_gen,3895
1713386.5076796056,229120.40165461146,dynamic_gen,3898
1657310.656047651,255755.71021835087,dynamic_gen,3900
1664690.3817318748,285406.3711631944,dynamic_gen,3899
1636161.9430441337,209192.58939514763,dynamic_gen,3901
1817617.267347234,186950.18859026872,dynamic_gen,3897
1798633.8132377537,92815.75732111614,dynamic_gen,3903
1636787.5708171297,176583.4441023347,dynamic_gen,3902
1822805.681139373,105990.38098198298,dynamic_gen,3904
2013604.8555490747,130451.81551268611,dynamic_gen,3905
2176218.901064263,0.0,dynamic_gen,3906
2039565.4318480948,0.0,dynamic_gen,3909
1671211.2831648178,0.0,dynamic_gen,3911
2172673.593412296,0.0,dynamic_gen,3908
2225777.8590782676,0.0,dynamic_gen,3907
1912177.5579246294,0.0,dynamic_gen,3910
1521234.3501969348,0.0,dynamic_gen,3912
1437225.9386263886,0.0,dynamic_gen,3913
1424929.3361139528,0.0,dynamic_gen,3914
1432058.305214308,0.0,dynamic_gen,3915
2086325.7970589118,0.0,dynamic_gen,3919
1511975.5540569474,0.0,dynamic_gen,3916
1646451.3858824063,0.0,dynamic_gen,3917
1942768.0373368065,0.0,dynamic_gen,3918
2027371.781058864,82871.48263392292,dynamic_gen,3920
1772458.5391811882,177958.00385689433,dynamic_gen,3921
1518005.7621229012,388261.8972035302,dynamic_gen,3923
1579039.8239922326,279248.7297923714,dynamic_gen,3922
1334034.441559608,506492.3013534732,dynamic_gen,3924
1536689.4255895596,184633.199548604,dynamic_gen,3929
1352435.5421604011,95835.71198009084,dynamic_gen,3928
1230286.3753817482,192727.99855524325,dynamic_gen,3926
1243354.4799224422,387897.49151429767,dynamic_gen,3925
1260625.225683609,122898.56871949734,dynamic_gen,3927
1773384.1654198677,140501.46695872978,dynamic_gen,3930
1931148.8140558493,64983.98226739126,dynamic_gen,3931
1773850.5723508259,0.0,dynamic_gen,3933
1889701.8950494593,22360.261680554024,dynamic_gen,3932
1611489.8103229383,7794.673456811428,dynamic_gen,3934
1388910.218345611,0.0,dynamic_gen,3935
1251286.4209909905,0.0,dynamic_gen,3937
1248074.67253462,0.0,dynamic_gen,3938
1288034.8752753064,0.0,dynamic_gen,3939
1321017.9564243779,0.0,dynamic_gen,3936
1393116.6949815368,0.0,dynamic_gen,3940
1532357.1070145192,0.0,dynamic_gen,3941
1931561.3514247653,106286.84990167042,dynamic_gen,3943
1856583.8233981053,0.0,dynamic_gen,3942
1862628.5069123195,192755.66322667402,dynamic_gen,3944
1733460.5166229738,265202.61567990686,dynamic_gen,3945
1602738.094288773,312645.9399027012,dynamic_gen,3946
1528750.267401542,381724.47333244915,dynamic_gen,3947
1398556.541667718,420701.1399865842,dynamic_gen,3949
1517559.8737332714,295390.6377326726,dynamic_gen,3951
1407787.6364372803,275483.4408581618,dynamic_gen,3950
1416182.979370202,426785.5868552356,dynamic_gen,3948
1618734.58240311,189258.06419554254,dynamic_gen,3952
1772775.889595279,141731.7764592567,dynamic_gen,3953
1940048.7714332258,102101.05887775325,dynamic_gen,3954
1765471.7295281752,0.0,dynamic_gen,3957
1906702.2544421477,0.0,dynamic_gen,3956
1571721.2610624232,0.0,dynamic_gen,3959
2011914.3405399933,35368.68377809271,dynamic_gen,3955
1352922.5162961427,0.0,dynamic_gen,3961
1700993.276172992,0.0,dynamic_gen,3958
1430472.4349775505,0.0,dynamic_gen,3960
1328991.270286667,0.0,dynamic_gen,3962
1343120.030288558,0.0,dynamic_gen,3963
1406454.9708477876,0.0,dynamic_gen,3964
1825804.0349441138,0.0,dynamic_gen,3966
1510130.010878679,0.0,dynamic_gen,3965
1997969.748406066,51910.78615092871,dynamic_gen,3967
1925479.6069325574,125710.51906344641,dynamic_gen,3969
2033157.7862816467,95674.58188456413,dynamic_gen,3968
1757031.8116135711,208592.00571688853,dynamic_gen,3971
1839835.9876143872,184294.10743339412,dynamic_gen,3970
1595519.5328192208,235384.10389684822,dynamic_gen,3972
1436605.9348850443,65433.938121457264,dynamic_gen,3974
1496913.3111244482,141690.99655938538,dynamic_gen,3973
1514647.3474182761,19351.400953608834,dynamic_gen,3977
1374363.6357806104,0.0,dynamic_gen,3976
1393310.7290348564,0.0,dynamic_gen,3975
1896715.4509778433,4906.235457111007,dynamic_gen,3979
1719721.1137351478,9677.627943208496,dynamic_gen,3978
1788074.6173040664,0.0,dynamic_gen,3981
1888844.3773182703,0.0,dynamic_gen,3980
1465189.6594174805,0.0,dynamic_gen,3983
1368089.5280991506,0.0,dynamic_gen,3984
1704393.5735944554,0.0,dynamic_gen,3982
1276645.8109030193,0.0,dynamic_gen,3987
1281933.290722403,0.0,dynamic_gen,3986
1319055.7216534754,0.0,dynamic_gen,3985
1457343.86923923,0.0,dynamic_gen,3989
1347773.6062887046,0.0,dynamic_gen,3988
1868590.2009904557,47284.26077663966,dynamic_gen,3991
1744497.2884502967,0.0,dynamic_gen,3990
1823747.820332525,118463.88762117237,dynamic_gen,3992
1744248.8739264319,256674.28466193058,dynamic_gen,3994
1724593.0635702708,186100.6530267527,dynamic_gen,3993
1620183.8138776915,144532.75621646608,dynamic_gen,3997
1812895.0547017865,249675.55360653216,dynamic_gen,3995
1803769.548400466,198270.20874670526,dynamic_gen,3996
1303986.5670702052,0.0,dynamic_gen,3999
1421807.7476376293,48444.61151903184,dynamic_gen,3998
1334596.467562879,0.0,dynamic_gen,4000
1489575.0876302773,0.0,dynamic_gen,4001
1973186.1974527028,0.0,dynamic_gen,4004
1683762.1148768268,0.0,dynamic_gen,4002
1922931.0956764866,0.0,dynamic_gen,4005
1873412.9140028134,0.0,dynamic_gen,4003
1768584.755458592,0.0,dynamic_gen,4006
1452852.4897486637,0.0,dynamic_gen,4008
1613335.1164696002,0.0,dynamic_gen,4007
1369671.7641040965,0.0,dynamic_gen,4009
1324950.8517618882,0.0,dynamic_gen,4010
1291659.2357339242,0.0,dynamic_gen,4011
1253623.567142946,0.0,dynamic_gen,4012
1281741.2606801614,0.0,dynamic_gen,4015
1237624.7832074407,0.0,dynamic_gen,4013
1270112.5754551725,0.0,dynamic_gen,4014
1287163.199149719,0.0,dynamic_gen,4016
1121066.4716387417,0.0,dynamic_gen,4019
1190711.4196237891,0.0,dynamic_gen,4018
1215588.558199578,0.0,dynamic_gen,4017
885631.1902310455,0.0,dynamic_gen,4021
1016506.4708776454,0.0,dynamic_gen,4020
789118.798066245,5211.449383204031,dynamic_gen,4022
1115089.1573726847,0.0,dynamic_gen,4025
798682.6908632499,0.0,dynamic_gen,4023
919089.17948447,0.0,dynamic_gen,4024
1300185.3023331098,0.0,dynamic_gen,4026
1377861.5302247205,0.0,dynamic_gen,4027
1253435.6474716295,0.0,dynamic_gen,4029
1317101.0684924377,0.0,dynamic_gen,4028
1043913.7866141689,0.0,dynamic_gen,4031
1173928.560214894,0.0,dynamic_gen,4030
888882.5371452614,0.0,dynamic_gen,4032
731399.7682939622,0.0,dynamic_gen,4034
787867.0760150275,0.0,dynamic_gen,4033
672912.4480055387,0.0,dynamic_gen,4035
605419.173841628,0.0,dynamic_gen,4038
656359.4373025522,0.0,dynamic_gen,4036
619839.9654328432,0.0,dynamic_gen,4037
544330.219892544,0.0,dynamic_gen,4039
506782.9228709411,0.0,dynamic_gen,4040
485236.2713980529,0.0,dynamic_gen,4041
465368.5590999063,0.0,dynamic_gen,4042
448151.46765566274,0.0,dynamic_gen,4043
421553.5341308202,0.0,dynamic_gen,4044
331181.45195094065,0.0,dynamic_gen,4045
305031.4629955924,0.0,dynamic_gen,4046
576969.284300132,0.0,dynamic_gen,4049
306834.95765940927,0.0,dynamic_gen,4047
384604.7387207217,0.0,dynamic_gen,4048
1197550.0566832018,0.0,dynamic_gen,4051
911334.6775250117,0.0,dynamic_gen,4050
1310696.1137847044,0.0,dynamic_gen,4052
1312433.7782473466,0.0,dynamic_gen,4054
1261140.9571901509,0.0,dynamic_gen,4053
959012.5429211055,0.0,dynamic_gen,4059
1040812.5927082505,0.0,dynamic_gen,4056
1222252.8049922457,0.0,dynamic_gen,4055
965082.4598408358,0.0,dynamic_gen,4058
1083751.8003534416,0.0,dynamic_gen,4061
979814.1034806189,0.0,dynamic_gen,4060
973794.2858521211,0.0,dynamic_gen,4057
1425752.812064546,0.0,dynamic_gen,4062
1580321.21853304,0.0,dynamic_gen,4063
1551132.1527007162,258.6286273615925,dynamic_gen,4064
1435774.7627027594,0.0,dynamic_gen,4066
1192309.962339574,0.0,dynamic_gen,4068
1364588.3682358214,0.0,dynamic_gen,4067
1511262.988289476,1447.8146737539428,dynamic_gen,4065
1217914.7528773472,0.0,dynamic_gen,4070
1307585.1143188416,0.0,dynamic_gen,4071
1109452.7133081371,0.0,dynamic_gen,4069
1428724.7956013568,0.0,dynamic_gen,4072
1581946.2944073041,0.0,dynamic_gen,4073
1739075.2809653527,27630.284498133813,dynamic_gen,4074
1923864.3781759392,0.0,dynamic_gen,4075
1957898.6628865877,0.0,dynamic_gen,4076
1763072.6677974632,0.0,dynamic_gen,4078
1886555.4606304604,0.0,dynamic_gen,4077
1529905.2113915188,0.0,dynamic_gen,4079
1384523.5509555219,0.0,dynamic_gen,4080
1332681.5744331174,0.0,dynamic_gen,4083
1307749.0740381386,0.0,dynamic_gen,4082
1350641.4085093746,0.0,dynamic_gen,4081
1813566.1592245516,0.0,dynamic_gen,4086
1411942.4842152384,0.0,dynamic_gen,4084
1952599.7886156347,66456.46678044938,dynamic_gen,4087
1497209.8954946161,0.0,dynamic_gen,4085
1713921.0373204253,82135.77164259207,dynamic_gen,4089
1856529.6496561596,110692.56270482899,dynamic_gen,4088
1664285.8934467845,31608.257189329575,dynamic_gen,4090
1719876.3190991024,92165.25745353551,dynamic_gen,4093
1714836.9648387344,37051.629829769765,dynamic_gen,4091
1752808.8062512723,62604.125657865545,dynamic_gen,4092
1804045.5028717062,40640.30212674433,dynamic_gen,4096
1699947.0526970858,94362.11132871277,dynamic_gen,4094
1729457.8130526687,97134.20635812654,dynamic_gen,4095
1924623.2084158151,22370.01770414771,dynamic_gen,4097
2076471.3807743215,0.0,dynamic_gen,4098
2163638.999497453,0.0,dynamic_gen,4099
1897017.053042517,0.0,dynamic_gen,4102
1670873.0072873598,0.0,dynamic_gen,4103
2025133.849349476,0.0,dynamic_gen,4101
2133601.5607977677,0.0,dynamic_gen,4100
1397137.5070772702,0.0,dynamic_gen,4105
1499497.244519549,0.0,dynamic_gen,4104
1342919.3738515796,0.0,dynamic_gen,4106
1349687.4409938834,0.0,dynamic_gen,4107
1504623.6743845153,0.0,dynamic_gen,4109
1388950.42518156,0.0,dynamic_gen,4108
1990238.6148389962,0.0,dynamic_gen,4111
1805606.3743821373,0.0,dynamic_gen,4110
2033342.0988436593,0.0,dynamic_gen,4112
1928385.7244314821,72374.77654958618,dynamic_gen,4113
1887428.4429300537,114733.91919168328,dynamic_gen,4114
1524226.781645629,125622.9800447492,dynamic_gen,4119
1454235.5965049295,79117.52213353796,dynamic_gen,4118
1884198.6347192293,157494.97945487066,dynamic_gen,4115
1672217.5694954754,175896.1987009864,dynamic_gen,4116
1538774.6009851648,158092.72800727602,dynamic_gen,4117
1939431.9404887836,73097.17237394254,dynamic_gen,4122
1802241.7547005839,121570.61316147195,dynamic_gen,4121
2054116.7074725523,0.0,dynamic_gen,4123
1643846.0784753398,131217.6877613598,dynamic_gen,4120
2024098.5792169264,0.0,dynamic_gen,4124
1386430.5413318558,0.0,dynamic_gen,4129
1914137.763208114,0.0,dynamic_gen,4125
1440491.1759787034,0.0,dynamic_gen,4128
1609292.0657492145,0.0,dynamic_gen,4127
1818114.9856107892,0.0,dynamic_gen,4126
1386488.3493985557,0.0,dynamic_gen,4131
1351682.787380991,0.0,dynamic_gen,4130
1554712.6008629063,0.0,dynamic_gen,4133
1441456.4592028256,0.0,dynamic_gen,4132
1889002.107479082,0.0,dynamic_gen,4134
2001756.3847076884,44534.83003526017,dynamic_gen,4136
1804252.7010291049,52711.95931801076,dynamic_gen,4139
1872769.0704331696,58207.26015646536,dynamic_gen,4137
2032753.1076224144,13343.933619674806,dynamic_gen,4135
1818074.791098399,65309.52478391696,dynamic_gen,4138
1665030.3006095607,0.0,dynamic_gen,4141
1712356.7587138508,0.0,dynamic_gen,4140
1708269.1379418247,0.0,dynamic_gen,4143
1659908.2107082685,0.0,dynamic_gen,4142
1724193.9790793222,0.0,dynamic_gen,4144
1987372.8276813151,0.0,dynamic_gen,4148
1833560.2070495195,0.0,dynamic_gen,4145
2085422.078186088,0.0,dynamic_gen,4147
1977856.101334569,0.0,dynamic_gen,4146
1932934.5744241802,0.0,dynamic_gen,4149
1754936.2812155895,0.0,dynamic_gen,4150
1501804.6196989124,0.0,dynamic_gen,4151
1330570.870996456,0.0,dynamic_gen,4152
1177387.5564611838,0.0,dynamic_gen,4154
1229666.9460713367,0.0,dynamic_gen,4153
1264182.243679993,0.0,dynamic_gen,4156
1198848.57181034,0.0,dynamic_gen,4155
1359467.794650567,0.0,dynamic_gen,4157
1640230.9901249274,0.0,dynamic_gen,4158
1510145.9866975755,0.0,dynamic_gen,4160
1655068.3419379133,0.0,dynamic_gen,4159
1305084.586914924,0.0,dynamic_gen,4161
1209101.3676094853,0.0,dynamic_gen,4163
1210890.4773640826,0.0,dynamic_gen,4162
1201227.1952758853,0.0,dynamic_gen,4164
1147392.8685329119,0.0,dynamic_gen,4165
1184674.8772733514,0.0,dynamic_gen,4168
1135089.669321071,0.0,dynamic_gen,4167
1155241.8791816728,0.0,dynamic_gen,4166
1470491.5670932366,0.0,dynamic_gen,4170
1334249.9229844755,0.0,dynamic_gen,4169
1393334.5057641147,0.0,dynamic_gen,4174
1592067.3695800593,16997.797942082765,dynamic_gen,4171
1499955.5898229615,0.0,dynamic_gen,4172
1396645.1651165746,0.0,dynamic_gen,4173
1276475.5754721293,0.0,dynamic_gen,4176
1148517.631394358,0.0,dynamic_gen,4178
1359872.570061361,0.0,dynamic_gen,4175
1207492.0506841806,0.0,dynamic_gen,4177
1137446.8558557993,0.0,dynamic_gen,4180
1119444.78731973,0.0,dynamic_gen,4179
1133239.1201728121,0.0,dynamic_gen,4181
1179804.57763269,0.0,dynamic_gen,4182
1211567.0204062033,0.0,dynamic_gen,4184
1221109.4068308163,0.0,dynamic_gen,4183
1142218.6220670266,0.0,dynamic_gen,4185
1097833.3876556307,0.0,dynamic_gen,4186
1017534.1737408821,0.0,dynamic_gen,4187
897700.9937226484,0.0,dynamic_gen,4188
780108.3913949585,0.0,dynamic_gen,4190
824555.2167000123,0.0,dynamic_gen,4189
1083428.8537992882,0.0,dynamic_gen,4193
1344044.2733809236,0.0,dynamic_gen,4194
898376.8008565279,0.0,dynamic_gen,4192
802844.8067813639,0.0,dynamic_gen,4191
1600607.2925743156,0.0,dynamic_gen,4196
1569692.2663971581,0.0,dynamic_gen,4195
1555349.365072996,0.0,dynamic_gen,4197
1513377.2411894707,0.0,dynamic_gen,4198
1353399.0176531689,0.0,dynamic_gen,4199
1006027.1478547178,0.0,dynamic_gen,4203
1015431.350664881,0.0,dynamic_gen,4204
1023518.4815820812,0.0,dynamic_gen,4202
1193412.7841211306,0.0,dynamic_gen,4200
1099414.4599088957,0.0,dynamic_gen,4201
979832.789316845,0.0,dynamic_gen,4206
1019557.9959692841,0.0,dynamic_gen,4205
901092.6847065607,0.0,dynamic_gen,4207
837629.0637870193,0.0,dynamic_gen,4208
750012.2096439822,0.0,dynamic_gen,4209
658948.114864554,35854.53251493625,dynamic_gen,4211
658619.2451181451,27346.99568725424,dynamic_gen,4214
677589.0494432378,68220.75760747485,dynamic_gen,4212
664797.9637380706,81191.20085647126,dynamic_gen,4213
655248.8093062178,0.0,dynamic_gen,4210
738782.2271405454,0.0,dynamic_gen,4215
853180.2405651103,0.0,dynamic_gen,4216
1188476.3566231825,0.0,dynamic_gen,4218
1016801.032092483,0.0,dynamic_gen,4217
1352052.0809149058,0.0,dynamic_gen,4219
1442695.3186432854,0.0,dynamic_gen,4220
1325183.3320135688,0.0,dynamic_gen,4224
1472449.0040217456,0.0,dynamic_gen,4221
1619204.4787830517,0.0,dynamic_gen,4222
1233441.6903044903,0.0,dynamic_gen,4225
1206856.7190901705,0.0,dynamic_gen,4226
1520726.2897037514,0.0,dynamic_gen,4223
1248448.9624236664,0.0,dynamic_gen,4228
1200901.4087088385,0.0,dynamic_gen,4227
1357486.489340959,0.0,dynamic_gen,4229
1708699.8905626768,0.0,dynamic_gen,4230
1830143.9710880392,42271.158106154355,dynamic_gen,4231
1743248.4369865905,142955.55054151942,dynamic_gen,4232
1587366.5284063888,173676.08508882823,dynamic_gen,4233
1511543.5485180058,229449.13218541973,dynamic_gen,4234
1422584.1525078313,168432.44235579803,dynamic_gen,4236
1517078.0426041419,214834.65340182406,dynamic_gen,4235
1371350.4274707143,125630.27370127258,dynamic_gen,4238
1384329.9184673969,142112.44569666559,dynamic_gen,4237
1387061.6906051892,112866.52216238878,dynamic_gen,4239
1797118.4109079947,4047.147693542371,dynamic_gen,4242
1437388.7980053965,49797.68338035529,dynamic_gen,4240
1590066.5287560709,44303.62745841313,dynamic_gen,4241
2007047.0501985515,0.0,dynamic_gen,4244
1992836.677603905,0.0,dynamic_gen,4243
1990235.988310976,0.0,dynamic_gen,4245
1527013.9860716597,0.0,dynamic_gen,4248
1689197.2654999904,0.0,dynamic_gen,4247
1939431.1791791436,0.0,dynamic_gen,4246
1427588.5136547708,0.0,dynamic_gen,4249
1376147.980274866,0.0,dynamic_gen,4251
1333478.661145511,0.0,dynamic_gen,4250
1428314.8575031068,0.0,dynamic_gen,4252
1866264.0858789908,0.0,dynamic_gen,4254
1541458.3540765296,0.0,dynamic_gen,4253
1926681.25030844,54371.81322624328,dynamic_gen,4255
1519606.1724898466,171015.22364393205,dynamic_gen,4258
1844644.1042910176,111710.81917077398,dynamic_gen,4256
1423294.2185640563,164827.6150732437,dynamic_gen,4259
1652791.8590692733,112708.33579043539,dynamic_gen,4257
1366454.7941700094,119124.61762952092,dynamic_gen,4260
1390989.4654022777,0.0,dynamic_gen,4264
1277383.3367879451,121947.76888987783,dynamic_gen,4261
1210668.2762102422,71811.09368404839,dynamic_gen,4262
1265372.7142537476,38598.21829815073,dynamic_gen,4263
1593602.7653916199,5218.952960888102,dynamic_gen,4265
2039592.9145513505,0.0,dynamic_gen,4269
2073973.1670789237,50620.376558293836,dynamic_gen,4267
2107067.436878101,14495.091898344275,dynamic_gen,4268
1842117.9627223844,67750.80473578097,dynamic_gen,4266
1938509.2993838857,0.0,dynamic_gen,4270
1459851.9140058141,0.0,dynamic_gen,4274
1557431.2654975154,0.0,dynamic_gen,4272
1473516.7714686901,0.0,dynamic_gen,4273
1724704.3991413303,0.0,dynamic_gen,4271
1425219.9479436006,0.0,dynamic_gen,4275
1557833.6048578003,0.0,dynamic_gen,4277
1858270.3458111885,0.0,dynamic_gen,4278
1457148.5933646145,0.0,dynamic_gen,4276
1928453.5071115717,86919.93267367766,dynamic_gen,4279
1877689.1928011808,184574.1199743106,dynamic_gen,4280
1776330.265722395,307468.11705983046,dynamic_gen,4283
1741328.543913772,208226.97645789158,dynamic_gen,4281
1746395.3471073164,247292.75325834565,dynamic_gen,4282
1677352.403682712,332483.38270942087,dynamic_gen,4284
1589184.5670067233,229594.2606694134,dynamic_gen,4286
1611316.4394969014,201296.44170733768,dynamic_gen,4287
1602820.088357688,351904.3135775186,dynamic_gen,4285
1673959.1140587614,118704.79745886411,dynamic_gen,4288
1846076.2889807166,97894.7175578055,dynamic_gen,4289
2062182.8940829583,19012.57207144664,dynamic_gen,4290
2170849.459236429,0.0,dynamic_gen,4292
2204465.0557165146,0.0,dynamic_gen,4291
1940542.3964055274,0.0,dynamic_gen,4294
2106598.652341446,0.0,dynamic_gen,4293
1731632.7742370046,0.0,dynamic_gen,4295
1371525.1843895658,0.0,dynamic_gen,4298
1546228.8970274024,0.0,dynamic_gen,4296
1428522.3206090787,0.0,dynamic_gen,4297
1373792.589295122,0.0,dynamic_gen,4299
1465270.7970435605,0.0,dynamic_gen,4300
1576259.851390786,0.0,dynamic_gen,4301
