mean_abs_fbme_d1_cgm,strategy,t
3.2501408589420744e-11,dynamic_gen,4907
2.0172761527655643e-12,dynamic_gen,4908
6.9720970151479324e-12,dynamic_gen,4909
2.0297158164267e-12,dynamic_gen,4910
1.4180065489195125e-12,dynamic_gen,4911
1.3873490072786998e-11,dynamic_gen,4912
5.63116071207635e-13,dynamic_gen,4913
2.8223188340880163e-13,dynamic_gen,4914
18.523737444829514,dynamic_gen,4915
8.034291088678394,dynamic_gen,4916
2.0579172629773853e-13,dynamic_gen,4917
5.324964065047861e-12,dynamic_gen,4918
5.321516084571584e-13,dynamic_gen,4919
4.3641296609434447e-13,dynamic_gen,4920
5.677249307975496e-13,dynamic_gen,4921
3.834924958816796e-13,dynamic_gen,4922
4.750799465333767e-13,dynamic_gen,4923
3.29753052990086e-13,dynamic_gen,4924
6.151052961029502e-13,dynamic_gen,4925
5.764151252426793e-13,dynamic_gen,4926
1.2883563359433431e-12,dynamic_gen,4927
31.586792224076923,dynamic_gen,4928
6.845829875785663,dynamic_gen,4929
1.1747793052474875,dynamic_gen,4930
21.799000302134267,dynamic_gen,4931
59.84625171121474,dynamic_gen,4932
65.0327854488073,dynamic_gen,4933
62.153439069729494,dynamic_gen,4934
48.45775515058834,dynamic_gen,4935
44.5389828494632,dynamic_gen,4936
38.78684280700318,dynamic_gen,4937
55.4145948556755,dynamic_gen,4938
13.654967768150478,dynamic_gen,4939
5.494242599725383,dynamic_gen,4940
22.86894342872661,dynamic_gen,4941
6.6540094460857,dynamic_gen,4942
57.12584038973034,dynamic_gen,4943
73.20921170276331,dynamic_gen,4944
68.58332222559594,dynamic_gen,4945
11.25078055222692,dynamic_gen,4946
1.7837091344254698e-12,dynamic_gen,4947
1.1323612935428928e-12,dynamic_gen,4948
6.885363413418843e-13,dynamic_gen,4949
1.8051587406668154e-12,dynamic_gen,4950
2.4332801243084054e-11,dynamic_gen,4951
8.136376543258175e-13,dynamic_gen,4952
3.995349265919165,dynamic_gen,4953
4.618203305218615e-13,dynamic_gen,4954
9.287411276474988e-13,dynamic_gen,4955
1.8865827995015863e-12,dynamic_gen,4956
1.6847558110781973e-12,dynamic_gen,4957
6.0537326487346574e-12,dynamic_gen,4958
2.1526140727186902e-13,dynamic_gen,4959
3.0939871887726777e-13,dynamic_gen,4960
1.8058561194367758e-13,dynamic_gen,4961
1.2663625320148714e-12,dynamic_gen,4962
1.225906658916477e-12,dynamic_gen,4963
1.5173615822927749e-12,dynamic_gen,4964
2.8320128667023377e-13,dynamic_gen,4965
4.881678912648318e-13,dynamic_gen,4966
5.4505922754552795e-12,dynamic_gen,4967
5.277497447482262e-13,dynamic_gen,4968
4.916883601687442e-13,dynamic_gen,4969
1.14905841279205e-12,dynamic_gen,4970
5.751929405531476e-13,dynamic_gen,4971
6.739932500595256e-13,dynamic_gen,4972
1.4078024334938721e-12,dynamic_gen,4973
2.436943268191331e-12,dynamic_gen,4974
3.0461043572178595e-13,dynamic_gen,4975
1.3931898568984808e-11,dynamic_gen,4976
28.578778233239856,dynamic_gen,4977
6.12269003515031,dynamic_gen,4978
7.595580739503017,dynamic_gen,4979
2.479620393375999,dynamic_gen,4980
10.547504436830351,dynamic_gen,4981
21.776033702556578,dynamic_gen,4982
20.251961929169983,dynamic_gen,4983
39.0148754069409,dynamic_gen,4984
2.057114802422839,dynamic_gen,4985
1.7629404564995292,dynamic_gen,4986
9.39587460939905e-13,dynamic_gen,4987
6.903016100332954e-13,dynamic_gen,4988
5.131610409221911e-13,dynamic_gen,4989
5.689724525166607e-13,dynamic_gen,4990
4.954919071031693e-13,dynamic_gen,4991
1.3973527066947914e-12,dynamic_gen,4992
1.6848680907464222e-12,dynamic_gen,4993
1.3150793029541086e-12,dynamic_gen,4994
1.5043274241790409e-12,dynamic_gen,4995
1.0010441561215539e-12,dynamic_gen,4996
6.740752915630243e-13,dynamic_gen,4997
5.574713965820165e-13,dynamic_gen,4998
5.527288180638987e-13,dynamic_gen,4999
6.30558475489504e-13,dynamic_gen,5000
51.961139520139135,dynamic_gen,5001
55.410790747100236,dynamic_gen,5002
54.89852288265646,dynamic_gen,5003
49.45363946234968,dynamic_gen,5004
41.186123687636034,dynamic_gen,5005
54.490280446874706,dynamic_gen,5006
61.231388823023075,dynamic_gen,5007
64.91665935576933,dynamic_gen,5008
7.365681178857541e-13,dynamic_gen,5009
9.90707846796953e-13,dynamic_gen,5010
1.6703704070983642e-11,dynamic_gen,5011
7.556008941684869e-13,dynamic_gen,5012
1.2640177816778989e-11,dynamic_gen,5013
4.084153477204615e-13,dynamic_gen,5014
4.851147234197042e-13,dynamic_gen,5015
5.057604310707634e-13,dynamic_gen,5016
3.8130189483768296e-13,dynamic_gen,5017
6.746776731110103e-13,dynamic_gen,5018
4.659455728082654e-13,dynamic_gen,5019
5.675688609590316e-13,dynamic_gen,5020
5.327080512383923e-13,dynamic_gen,5021
8.247088318188694e-13,dynamic_gen,5022
4.264612069276063e-13,dynamic_gen,5023
9.180673307480747e-13,dynamic_gen,5024
7.46265497392399e-13,dynamic_gen,5025
1.1473569787322135e-11,dynamic_gen,5026
7.384899706527827e-13,dynamic_gen,5027
0.24024061567966773,dynamic_gen,5028
3.039738428291962,dynamic_gen,5029
4.367788692686794,dynamic_gen,5030
1.495370816550846e-11,dynamic_gen,5031
1.6017824310040196e-11,dynamic_gen,5032
9.178218041294014e-13,dynamic_gen,5033
5.117886686932884e-13,dynamic_gen,5034
5.543304657053246e-13,dynamic_gen,5035
5.741879552241757e-13,dynamic_gen,5036
7.627281859381598e-13,dynamic_gen,5037
8.943370034040133e-13,dynamic_gen,5038
1.998667181700585e-12,dynamic_gen,5039
2.266366946747965e-12,dynamic_gen,5040
8.495925234569111e-13,dynamic_gen,5041
8.382751112574033e-13,dynamic_gen,5042
1.0237323987823422e-12,dynamic_gen,5043
1.0859160794499928e-12,dynamic_gen,5044
6.88071127395363e-13,dynamic_gen,5045
7.978663618113279e-13,dynamic_gen,5046
9.424363982304562e-13,dynamic_gen,5047
6.964658452954875e-13,dynamic_gen,5048
8.26308822923804e-13,dynamic_gen,5049
2.346399449889752e-12,dynamic_gen,5050
1.450606946662075e-12,dynamic_gen,5051
1.3178477981832452e-12,dynamic_gen,5052
1.831996635153483e-12,dynamic_gen,5053
8.045658459216177e-12,dynamic_gen,5054
8.214190875093429e-13,dynamic_gen,5055
1.1672022165169094e-12,dynamic_gen,5056
7.169770585525223e-13,dynamic_gen,5057
3.9962487953827383e-13,dynamic_gen,5058
4.1162118788600117e-13,dynamic_gen,5059
1.3273531101767442e-11,dynamic_gen,5060
1.0886187640479499e-11,dynamic_gen,5061
6.108043272788916e-12,dynamic_gen,5062
1.1689001607614716e-12,dynamic_gen,5063
4.706448525261551e-13,dynamic_gen,5064
4.3289123979800553e-13,dynamic_gen,5065
7.046669170221095e-13,dynamic_gen,5066
7.063514034948706e-13,dynamic_gen,5067
3.969036031082296e-13,dynamic_gen,5068
5.711581549159865e-13,dynamic_gen,5069
2.6152992314636984e-13,dynamic_gen,5070
2.7745538429980585e-13,dynamic_gen,5071
17.103587469044353,dynamic_gen,5072
4.448171320714359e-12,dynamic_gen,5073
5.298781370164271,dynamic_gen,5074
4.7019899779136,dynamic_gen,5075
1.919652929204608,dynamic_gen,5076
6.6990245227435e-13,dynamic_gen,5077
8.189581287539498e-13,dynamic_gen,5078
1.1116927229164306e-12,dynamic_gen,5079
1.6482919963758804e-12,dynamic_gen,5080
45.90894116968941,dynamic_gen,5081
38.466254916125415,dynamic_gen,5082
13.912945721065379,dynamic_gen,5083
0.16739174226484183,dynamic_gen,5084
1.258300155392421e-12,dynamic_gen,5085
2.7154460121195243e-13,dynamic_gen,5086
2.1796511903405805e-13,dynamic_gen,5087
2.9730838148277566e-13,dynamic_gen,5088
4.183199944997588e-13,dynamic_gen,5089
16.804023549137018,dynamic_gen,5090
2.477520542891017e-13,dynamic_gen,5091
3.561054834740363e-13,dynamic_gen,5092
2.416770813522051e-13,dynamic_gen,5093
5.734686058237933e-13,dynamic_gen,5094
42.37570745422483,dynamic_gen,5095
40.374881663130616,dynamic_gen,5096
40.668577408248616,dynamic_gen,5097
44.27152568030748,dynamic_gen,5098
55.96903297573329,dynamic_gen,5099
63.669813545933735,dynamic_gen,5100
35.07340047255852,dynamic_gen,5101
31.75863909596015,dynamic_gen,5102
24.78325879521068,dynamic_gen,5103
78.69622376988931,dynamic_gen,5104
41.637849866520156,dynamic_gen,5105
40.85559572903678,dynamic_gen,5106
3.4210560222691695e-13,dynamic_gen,5107
8.082616053971897e-13,dynamic_gen,5108
8.144635389277408e-13,dynamic_gen,5109
2.136843763558276e-12,dynamic_gen,5110
3.9143114765715004e-13,dynamic_gen,5111
2.0820284905012924e-13,dynamic_gen,5112
2.1416969902496185e-13,dynamic_gen,5113
2.2903702987390746e-13,dynamic_gen,5114
2.2947100559189427e-13,dynamic_gen,5115
4.555406469813683e-13,dynamic_gen,5116
2.6524714616936957e-13,dynamic_gen,5117
1.5159331003617978e-12,dynamic_gen,5118
33.68727301517882,dynamic_gen,5119
28.323840766190603,dynamic_gen,5120
56.49694050530548,dynamic_gen,5121
11.475666033512725,dynamic_gen,5122
42.024454714295175,dynamic_gen,5123
65.23787691830282,dynamic_gen,5124
62.26093197103446,dynamic_gen,5125
60.7054261038743,dynamic_gen,5126
1.0620030448322778e-12,dynamic_gen,5127
6.196564289319895e-12,dynamic_gen,5128
4.706266041752047,dynamic_gen,5129
19.405983640896125,dynamic_gen,5130
7.027801402671676e-13,dynamic_gen,5131
4.681062346974899e-13,dynamic_gen,5132
1.1981740378573148e-12,dynamic_gen,5133
3.029107591812965e-13,dynamic_gen,5134
2.646941436981925e-13,dynamic_gen,5135
5.397215890082656e-13,dynamic_gen,5136
1.1710522776016676e-11,dynamic_gen,5137
3.797638466686075e-13,dynamic_gen,5138
4.9717330622277946e-12,dynamic_gen,5139
2.193250034905196e-11,dynamic_gen,5140
3.469438532730384e-13,dynamic_gen,5141
6.384298604660804,dynamic_gen,5142
73.68703100397097,dynamic_gen,5143
50.09253977967694,dynamic_gen,5144
26.537308916297437,dynamic_gen,5145
60.781248784768664,dynamic_gen,5146
53.04437382654516,dynamic_gen,5147
32.050510816227565,dynamic_gen,5148
24.710057593158954,dynamic_gen,5149
80.96326738532217,dynamic_gen,5150
15.277914292156565,dynamic_gen,5151
18.947623125614605,dynamic_gen,5152
17.351707673399822,dynamic_gen,5153
44.087588454756514,dynamic_gen,5154
3.002193784806663,dynamic_gen,5155
4.781499427715197e-13,dynamic_gen,5156
6.252022016166096e-13,dynamic_gen,5157
1.0773772934080318e-12,dynamic_gen,5158
2.696221308738692e-13,dynamic_gen,5159
2.517488153463414e-13,dynamic_gen,5160
1.2033516987374423e-13,dynamic_gen,5161
4.853174518206037e-13,dynamic_gen,5162
2.5352410131610096e-13,dynamic_gen,5163
3.3237567048676144e-13,dynamic_gen,5164
1.8258617310732445e-13,dynamic_gen,5165
1.9103214539926113e-12,dynamic_gen,5166
6.760509775829964e-13,dynamic_gen,5167
15.695888384159298,dynamic_gen,5168
3.5571154686323174,dynamic_gen,5169
3.733878475527487e-13,dynamic_gen,5170
4.377385922952957,dynamic_gen,5171
9.90384508662759,dynamic_gen,5172
2.3364179358081375e-11,dynamic_gen,5173
2.956489547722213e-12,dynamic_gen,5174
3.0828120374396633e-12,dynamic_gen,5175
4.852456973394391e-12,dynamic_gen,5176
4.978387014961689e-11,dynamic_gen,5177
18.396509247635766,dynamic_gen,5178
27.086938237724667,dynamic_gen,5179
12.064230759241392,dynamic_gen,5180
7.758550003490297,dynamic_gen,5181
6.984842752732057,dynamic_gen,5182
1.7230696172969796e-13,dynamic_gen,5183
2.8771708582630827e-13,dynamic_gen,5184
1.8805120898456374e-13,dynamic_gen,5185
2.453662800770704e-13,dynamic_gen,5186
2.991205235529619e-13,dynamic_gen,5187
2.7041708939945287e-13,dynamic_gen,5188
2.512938426323355e-13,dynamic_gen,5189
2.76866810457775e-13,dynamic_gen,5190
6.711952522560919e-13,dynamic_gen,5191
1.6519648650129483e-11,dynamic_gen,5192
1.3076614849627319e-12,dynamic_gen,5193
9.778626049902636e-13,dynamic_gen,5194
30.342750009905135,dynamic_gen,5195
59.35099105049375,dynamic_gen,5196
65.88388136591061,dynamic_gen,5197
56.183834550473165,dynamic_gen,5198
1.959921372305969e-12,dynamic_gen,5199
9.681758325548338e-13,dynamic_gen,5200
3.675863042924217e-11,dynamic_gen,5201
6.662290461363186e-13,dynamic_gen,5202
5.89324077991911e-13,dynamic_gen,5203
1.2927329439236514e-13,dynamic_gen,5204
3.4194680154250917e-13,dynamic_gen,5205
2.492526561819177e-13,dynamic_gen,5206
3.661037640585885e-13,dynamic_gen,5207
8.797003659884156e-12,dynamic_gen,5208
6.69756934163427e-12,dynamic_gen,5209
2.1730653265469938e-11,dynamic_gen,5210
9.633318517213036e-13,dynamic_gen,5211
2.118730146916239e-13,dynamic_gen,5212
3.508122442167881e-12,dynamic_gen,5213
2.487019333378706e-11,dynamic_gen,5214
1.6221101729594683e-11,dynamic_gen,5215
7.741827090101351e-13,dynamic_gen,5216
9.793529463216429e-13,dynamic_gen,5217
1.16007100133721e-12,dynamic_gen,5218
36.618643496161354,dynamic_gen,5219
55.769134548572865,dynamic_gen,5220
66.01486159696387,dynamic_gen,5221
67.69005971574768,dynamic_gen,5222
46.170939882912734,dynamic_gen,5223
7.867753378940153e-13,dynamic_gen,5224
4.686852967844549e-12,dynamic_gen,5225
7.433138448495627e-13,dynamic_gen,5226
3.834082372077605e-13,dynamic_gen,5227
2.853104548545592e-13,dynamic_gen,5228
2.9356594423023894e-13,dynamic_gen,5229
1.9898082660095534e-13,dynamic_gen,5230
1.8807403856023525e-13,dynamic_gen,5231
2.752028032458718e-13,dynamic_gen,5232
0.4754105809878211,dynamic_gen,5233
8.277865559888285,dynamic_gen,5234
5.094361039840614,dynamic_gen,5235
9.318975863547871,dynamic_gen,5236
2.2344709930693406e-13,dynamic_gen,5237
1.3594245594847492e-12,dynamic_gen,5238
40.98367494912443,dynamic_gen,5239
90.27396103988906,dynamic_gen,5240
61.29847008670803,dynamic_gen,5241
26.56153496964007,dynamic_gen,5242
44.46941303535424,dynamic_gen,5243
58.590451248627375,dynamic_gen,5244
64.54474355983861,dynamic_gen,5245
3.1483688596938855,dynamic_gen,5246
2.055015474819794e-11,dynamic_gen,5247
4.450914182108239,dynamic_gen,5248
4.4540864929679116e-13,dynamic_gen,5249
0.1095170814374797,dynamic_gen,5250
6.848336775979286e-13,dynamic_gen,5251
1.1667132733931623e-12,dynamic_gen,5252
2.6452270165132343e-13,dynamic_gen,5253
3.132178764936504e-13,dynamic_gen,5254
2.9525551044556157e-13,dynamic_gen,5255
1.7907849188912321e-13,dynamic_gen,5256
7.532354626263816,dynamic_gen,5257
1.6918698236002965e-12,dynamic_gen,5258
2.1629756369344853e-11,dynamic_gen,5259
3.2191790686502484e-11,dynamic_gen,5260
4.985327718094681e-13,dynamic_gen,5261
1.3544597270299127e-13,dynamic_gen,5262
24.52975583069738,dynamic_gen,5263
74.0507677321149,dynamic_gen,5264
37.679252085846166,dynamic_gen,5265
53.81216812188683,dynamic_gen,5266
48.72095592974568,dynamic_gen,5267
45.19475757121303,dynamic_gen,5268
38.23738538522285,dynamic_gen,5269
31.346646410724542,dynamic_gen,5270
12.499641798801495,dynamic_gen,5271
23.478532101814704,dynamic_gen,5272
3.204611870181844e-13,dynamic_gen,5273
4.081214079887793,dynamic_gen,5274
10.214426458828704,dynamic_gen,5275
6.591867210216038e-13,dynamic_gen,5276
4.710257344044784e-13,dynamic_gen,5277
2.968517409455467e-13,dynamic_gen,5278
2.8128491198381016e-13,dynamic_gen,5279
4.1971182785422273e-13,dynamic_gen,5280
4.4749201799132624e-13,dynamic_gen,5281
4.4071190713287044e-13,dynamic_gen,5282
2.666454076467971e-13,dynamic_gen,5283
2.0883902574382302e-13,dynamic_gen,5284
1.8124122460524973e-13,dynamic_gen,5285
9.742932730693812e-13,dynamic_gen,5286
16.862285544873217,dynamic_gen,5287
49.208403018743596,dynamic_gen,5288
70.59354143406723,dynamic_gen,5289
31.847999923793438,dynamic_gen,5290
23.122738294737754,dynamic_gen,5291
49.52882600953235,dynamic_gen,5292
29.547121127921177,dynamic_gen,5293
5.887966886712918,dynamic_gen,5294
17.576796885578357,dynamic_gen,5295
20.13591728652461,dynamic_gen,5296
41.62966508255216,dynamic_gen,5297
35.29851572566719,dynamic_gen,5298
1.7392237161288435e-13,dynamic_gen,5299
5.051078557894189e-13,dynamic_gen,5300
8.524911111772314e-13,dynamic_gen,5301
1.0571358916379693e-12,dynamic_gen,5302
6.303952893379917e-13,dynamic_gen,5303
2.6331003144598327e-13,dynamic_gen,5304
1.827762650045254e-13,dynamic_gen,5305
2.322327642620728e-13,dynamic_gen,5306
4.815253351798577e-13,dynamic_gen,5307
1.6713923342456417e-13,dynamic_gen,5308
8.345397360574359e-13,dynamic_gen,5309
8.030146387451644e-13,dynamic_gen,5310
2.6415699546179288,dynamic_gen,5311
56.09979314647005,dynamic_gen,5312
79.62951714990047,dynamic_gen,5313
67.77403152584128,dynamic_gen,5314
45.94575853615226,dynamic_gen,5315
43.84296748782694,dynamic_gen,5316
31.62283715764047,dynamic_gen,5317
18.937774276617006,dynamic_gen,5318
72.45631927610691,dynamic_gen,5319
52.384259108054735,dynamic_gen,5320
11.523024936365639,dynamic_gen,5321
42.12951330660292,dynamic_gen,5322
17.36149588231047,dynamic_gen,5323
4.790180153857476,dynamic_gen,5324
6.970564685922004,dynamic_gen,5325
1.376239366467729e-12,dynamic_gen,5326
2.43177440943964e-13,dynamic_gen,5327
4.4908971831083247e-13,dynamic_gen,5328
3.120114312165332e-13,dynamic_gen,5329
1.957933992704632e-13,dynamic_gen,5330
2.397253838414725e-13,dynamic_gen,5331
2.2398200367373883e-13,dynamic_gen,5332
1.7551359603589778e-13,dynamic_gen,5333
4.0180900202255834e-13,dynamic_gen,5334
24.199754789106585,dynamic_gen,5335
75.34495000177445,dynamic_gen,5336
22.9225711040772,dynamic_gen,5337
58.773516825533655,dynamic_gen,5338
38.854674443515925,dynamic_gen,5339
26.02053871367039,dynamic_gen,5340
11.261165508508519,dynamic_gen,5341
3.890474430553117e-12,dynamic_gen,5342
2.2388803004105094e-12,dynamic_gen,5343
9.274330336356053e-12,dynamic_gen,5344
2.514620268394982,dynamic_gen,5345
5.239031730205325e-13,dynamic_gen,5346
1.2013590127041404e-12,dynamic_gen,5347
4.927318561239105e-13,dynamic_gen,5348
6.810622885565559e-13,dynamic_gen,5349
5.261018835373373e-13,dynamic_gen,5350
2.1532655291723212e-13,dynamic_gen,5351
2.448855840417418e-13,dynamic_gen,5352
2.6322597240904664e-13,dynamic_gen,5353
1.9914140988992135e-13,dynamic_gen,5354
3.2541341091839106e-13,dynamic_gen,5355
1.9053754512567733,dynamic_gen,5356
2.3027940053013963e-13,dynamic_gen,5357
1.626489673485805e-13,dynamic_gen,5358
4.472277299882778e-13,dynamic_gen,5359
2.8420332581101226e-13,dynamic_gen,5360
1.47364020142284e-11,dynamic_gen,5361
8.27979291017367e-13,dynamic_gen,5362
8.334540573016503e-13,dynamic_gen,5363
2.1703595172032667e-12,dynamic_gen,5364
1.8717507989526177e-12,dynamic_gen,5365
,dynamic_gen,5366
1.8005304175062387e-12,dynamic_gen,5367
2.1051734662669894e-12,dynamic_gen,5368
1.4684130221743623e-12,dynamic_gen,5369
4.935372226537218e-13,dynamic_gen,5370
4.836466845940928e-13,dynamic_gen,5371
1.987259311961069e-13,dynamic_gen,5372
2.3189169143390797e-13,dynamic_gen,5373
2.7017284854310647e-13,dynamic_gen,5374
6.192232706409881e-12,dynamic_gen,5375
1.1523875136525563e-12,dynamic_gen,5376
5.826113788166897e-13,dynamic_gen,5377
1.2279350148797024e-12,dynamic_gen,5378
5.74767116984713e-13,dynamic_gen,5379
3.203309650642027e-13,dynamic_gen,5380
3.1160011571800574e-13,dynamic_gen,5381
3.245242429545255e-13,dynamic_gen,5382
7.959964613891273e-13,dynamic_gen,5383
6.105953022337431e-13,dynamic_gen,5384
8.280468409545745e-13,dynamic_gen,5385
1.4014397140062938e-11,dynamic_gen,5386
33.765421729597136,dynamic_gen,5387
11.643216877383106,dynamic_gen,5388
10.29378205629056,dynamic_gen,5389
13.136028031513513,dynamic_gen,5390
1.3292977662170873e-12,dynamic_gen,5391
4.5104910756542444e-13,dynamic_gen,5392
6.13378303523732e-13,dynamic_gen,5393
7.580051219932705e-13,dynamic_gen,5394
1.2228757987976725e-12,dynamic_gen,5395
3.1431784341498614e-12,dynamic_gen,5396
1.0491889955941796e-11,dynamic_gen,5397
1.157053527938158e-12,dynamic_gen,5398
4.441257375532469e-13,dynamic_gen,5399
3.4561571865605603e-13,dynamic_gen,5400
6.677700169685085e-13,dynamic_gen,5401
6.52675493653569e-13,dynamic_gen,5402
4.809003448801876e-13,dynamic_gen,5403
4.180360798376109e-13,dynamic_gen,5404
2.7492325472458097e-13,dynamic_gen,5405
2.1047632930996852e-13,dynamic_gen,5406
27.63583674535615,dynamic_gen,5407
30.637493013938393,dynamic_gen,5408
25.28744871704405,dynamic_gen,5409
1.7680521761081306e-12,dynamic_gen,5410
3.39373657016094e-11,dynamic_gen,5411
4.835994182361345e-12,dynamic_gen,5412
2.9096357101005426e-12,dynamic_gen,5413
2.2366304347994565e-11,dynamic_gen,5414
1.4407520193499928e-11,dynamic_gen,5415
2.145534962296025,dynamic_gen,5416
8.83929592246897,dynamic_gen,5417
12.683340019213341,dynamic_gen,5418
3.252710896828356e-13,dynamic_gen,5419
4.645713971445727e-13,dynamic_gen,5420
6.438557254995425e-13,dynamic_gen,5421
1.42347491041022e-13,dynamic_gen,5422
1.6978448901967472e-13,dynamic_gen,5423
2.331325915715798e-13,dynamic_gen,5424
2.3521236792188686e-13,dynamic_gen,5425
3.3028655454638703e-13,dynamic_gen,5426
2.2496071806525088e-13,dynamic_gen,5427
4.938200831278373e-13,dynamic_gen,5428
2.2160996696057716e-13,dynamic_gen,5429
5.151902231683647e-13,dynamic_gen,5430
2.0427023498221116e-13,dynamic_gen,5431
2.0700937292733856,dynamic_gen,5432
28.213222323417153,dynamic_gen,5433
26.673583452235377,dynamic_gen,5434
30.09361155536584,dynamic_gen,5435
17.442428729633818,dynamic_gen,5436
7.962534988829745,dynamic_gen,5437
1.41977137779022,dynamic_gen,5438
5.462317615450706,dynamic_gen,5439
9.907053112394065,dynamic_gen,5440
4.134178539887036,dynamic_gen,5441
1.8157293871348141e-13,dynamic_gen,5442
2.243677217570448e-13,dynamic_gen,5443
5.485655449493365e-13,dynamic_gen,5444
5.065575555562074e-13,dynamic_gen,5445
2.524047178660685e-13,dynamic_gen,5446
5.846567151803945e-13,dynamic_gen,5447
2.303373311496574e-13,dynamic_gen,5448
1.9910413927148516,dynamic_gen,5449
15.90735035205965,dynamic_gen,5450
20.550946272060614,dynamic_gen,5451
13.642608978626365,dynamic_gen,5452
3.6365996745763664e-13,dynamic_gen,5453
5.545213060148612e-13,dynamic_gen,5454
47.19411099233694,dynamic_gen,5455
95.84168289030733,dynamic_gen,5456
34.692872786371815,dynamic_gen,5457
40.28931227268397,dynamic_gen,5458
40.446736347970216,dynamic_gen,5459
21.140761503645425,dynamic_gen,5460
0.8391537754748042,dynamic_gen,5461
3.955691410540034e-11,dynamic_gen,5462
19.24508821393641,dynamic_gen,5463
33.86907267514248,dynamic_gen,5464
13.896311741754733,dynamic_gen,5465
46.80223234887794,dynamic_gen,5466
23.952921428095923,dynamic_gen,5467
16.863050232882607,dynamic_gen,5468
16.568557676991748,dynamic_gen,5469
17.802688064877266,dynamic_gen,5470
4.145012621679709e-13,dynamic_gen,5471
2.674312882274629e-13,dynamic_gen,5472
4.2878764610757676e-13,dynamic_gen,5473
1.0778831462678388e-11,dynamic_gen,5474
3.059104076487517e-13,dynamic_gen,5475
1.3211025792089964e-13,dynamic_gen,5476
2.3616425952439224e-13,dynamic_gen,5477
13.6755347101513,dynamic_gen,5478
20.83400204481041,dynamic_gen,5479
43.48302579898105,dynamic_gen,5480
55.64112358928675,dynamic_gen,5481
57.62976405060684,dynamic_gen,5482
44.04910556664461,dynamic_gen,5483
28.269943828755267,dynamic_gen,5484
2.2490305328029915e-13,dynamic_gen,5485
2.0659507089925737e-13,dynamic_gen,5486
4.258756975188939,dynamic_gen,5487
7.965800633052221,dynamic_gen,5488
10.598643161023874,dynamic_gen,5489
28.140310356613142,dynamic_gen,5490
40.830180121057374,dynamic_gen,5491
38.558177857690374,dynamic_gen,5492
37.71630276623656,dynamic_gen,5493
44.800763251066286,dynamic_gen,5494
8.722811322274185e-13,dynamic_gen,5495
4.239103255342476e-12,dynamic_gen,5496
1.3777341902185586e-11,dynamic_gen,5497
4.14337631574835e-12,dynamic_gen,5498
2.2886704050666263e-12,dynamic_gen,5499
1.4052272599607042e-11,dynamic_gen,5500
2.356249436266178e-13,dynamic_gen,5501
14.059781582184078,dynamic_gen,5502
45.20495197061391,dynamic_gen,5503
63.99055628814204,dynamic_gen,5504
89.90664421402388,dynamic_gen,5505
29.370707593644546,dynamic_gen,5506
19.233861826221602,dynamic_gen,5507
14.387382888096964,dynamic_gen,5508
23.145324110048158,dynamic_gen,5509
6.703237041160324,dynamic_gen,5510
2.810911256479402e-13,dynamic_gen,5511
1.7775629694093822e-13,dynamic_gen,5512
45.67465766818632,dynamic_gen,5513
42.86305875150889,dynamic_gen,5514
5.817816549070162e-13,dynamic_gen,5515
4.871949919242538e-13,dynamic_gen,5516
4.59017350677885e-13,dynamic_gen,5517
6.239408167118048e-13,dynamic_gen,5518
2.990653599818189e-13,dynamic_gen,5519
1.80211700349407e-13,dynamic_gen,5520
16.24443375324195,dynamic_gen,5521
17.755804412299828,dynamic_gen,5522
19.544099693799005,dynamic_gen,5523
10.588723292243133,dynamic_gen,5524
12.661201771955062,dynamic_gen,5525
1.000888119301456,dynamic_gen,5526
2.5927590541511727e-13,dynamic_gen,5527
1.3098217770618351e-11,dynamic_gen,5528
1.462099904810138e-12,dynamic_gen,5529
9.989132906403717e-13,dynamic_gen,5530
9.21826986624009e-13,dynamic_gen,5531
1.0610284167279355e-12,dynamic_gen,5532
1.0109868600228194e-12,dynamic_gen,5533
8.543399053810418e-13,dynamic_gen,5534
1.6724800598296794e-12,dynamic_gen,5535
5.09759623406394e-12,dynamic_gen,5536
9.69762202870015e-12,dynamic_gen,5537
2.0851682439460614e-13,dynamic_gen,5538
6.00331731600728e-13,dynamic_gen,5539
4.4783745334581596e-13,dynamic_gen,5540
2.3839240249752083e-13,dynamic_gen,5541
4.4178611103284353e-13,dynamic_gen,5542
2.729485530207681e-13,dynamic_gen,5543
5.271956678615911e-13,dynamic_gen,5544
2.1373830475177256,dynamic_gen,5545
2.1260183195311466,dynamic_gen,5546
6.905760709290771e-12,dynamic_gen,5547
9.557357290971291e-12,dynamic_gen,5548
3.0084056928115505e-12,dynamic_gen,5549
5.8679280616996435e-12,dynamic_gen,5550
1.542980002891564e-11,dynamic_gen,5551
1.1908523282080757e-12,dynamic_gen,5552
1.4402781962851613e-12,dynamic_gen,5553
9.632850965853013e-13,dynamic_gen,5554
1.4965132972067294e-12,dynamic_gen,5555
7.154153105300595e-13,dynamic_gen,5556
1.1835820324472634e-12,dynamic_gen,5557
5.596291450358855e-13,dynamic_gen,5558
1.0972734278592388e-12,dynamic_gen,5559
1.0393678896087956e-12,dynamic_gen,5560
1.0758621792089217e-11,dynamic_gen,5561
2.0372035338152966e-13,dynamic_gen,5562
3.686448830767459e-13,dynamic_gen,5563
1.2109221725198776e-12,dynamic_gen,5564
1.4796904547546972e-12,dynamic_gen,5565
