t,line,overload_mw,strategy
5774,109,77.6717342355837,NO_SCOPF_50%_pmax_sub
5774,159,41.782739255271395,NO_SCOPF_50%_pmax_sub
5774,163,13.892554260580226,NO_SCOPF_50%_pmax_sub
5774,189,19.951943508174168,NO_SCOPF_50%_pmax_sub
5774,194,11.248319967987754,NO_SCOPF_50%_pmax_sub
5774,200,49.67596479007125,NO_SCOPF_50%_pmax_sub
5774,202,6.211280546795024,NO_SCOPF_50%_pmax_sub
5774,204,81.55203109310798,NO_SCOPF_50%_pmax_sub
5774,205,5.435136885205111,NO_SCOPF_50%_pmax_sub
5774,236,97.44520257695171,NO_SCOPF_50%_pmax_sub
5774,266,20.67134392910316,NO_SCOPF_50%_pmax_sub
5774,267,20.67134392910316,NO_SCOPF_50%_pmax_sub
5774,269,18.753929903186446,NO_SCOPF_50%_pmax_sub
5774,275,18.753929903186446,NO_SCOPF_50%_pmax_sub
5774,291,77.6717342355837,NO_SCOPF_50%_pmax_sub
5774,293,66.25895412191335,NO_SCOPF_50%_pmax_sub
5774,312,23.595127590801894,NO_SCOPF_50%_pmax_sub
5774,316,18.30377295567564,NO_SCOPF_50%_pmax_sub
5775,27,10.344795068940584,NO_SCOPF_50%_pmax_sub
5775,33,71.8190996839777,NO_SCOPF_50%_pmax_sub
5775,67,34.95930995401943,NO_SCOPF_50%_pmax_sub
5775,159,34.95930995401943,NO_SCOPF_50%_pmax_sub
5775,163,29.255989029889406,NO_SCOPF_50%_pmax_sub
5775,189,7.141958035178163,NO_SCOPF_50%_pmax_sub
5775,200,10.344795068940584,NO_SCOPF_50%_pmax_sub
5775,204,69.61881082663729,NO_SCOPF_50%_pmax_sub
5775,236,84.90997973517756,NO_SCOPF_50%_pmax_sub
5775,266,14.374276155939015,NO_SCOPF_50%_pmax_sub
5775,267,14.374276155939015,NO_SCOPF_50%_pmax_sub
5775,312,7.831079036166102,NO_SCOPF_50%_pmax_sub
5775,316,8.461907227522943,NO_SCOPF_50%_pmax_sub
5776,27,14.664289950659054,NO_SCOPF_50%_pmax_sub
5776,33,44.32295735978903,NO_SCOPF_50%_pmax_sub
5776,163,21.507208175955213,NO_SCOPF_50%_pmax_sub
5776,200,14.664289950659054,NO_SCOPF_50%_pmax_sub
5776,204,42.320825902542424,NO_SCOPF_50%_pmax_sub
5776,236,56.234876409013395,NO_SCOPF_50%_pmax_sub
5776,266,11.855315817733526,NO_SCOPF_50%_pmax_sub
5776,267,11.855315817733526,NO_SCOPF_50%_pmax_sub
5777,33,3.7823970261774775,NO_SCOPF_50%_pmax_sub
5777,204,2.072430627554013,NO_SCOPF_50%_pmax_sub
5777,236,13.956045336618388,NO_SCOPF_50%_pmax_sub
5777,266,11.273484137291575,NO_SCOPF_50%_pmax_sub
5777,267,11.273484137291575,NO_SCOPF_50%_pmax_sub
5782,84,18.618867348143908,NO_SCOPF_50%_pmax_sub
5782,94,16.85950511087657,NO_SCOPF_50%_pmax_sub
5782,119,17.385805629274273,NO_SCOPF_50%_pmax_sub
5782,266,8.659792531023413,NO_SCOPF_50%_pmax_sub
5782,267,8.659792531023413,NO_SCOPF_50%_pmax_sub
5782,271,16.85950511087657,NO_SCOPF_50%_pmax_sub
5783,84,0.8471984668111077,NO_SCOPF_50%_pmax_sub
5783,119,0.030566646840043177,NO_SCOPF_50%_pmax_sub
5784,119,4.547473508864641e-13,NO_SCOPF_50%_pmax_sub
5785,119,4.547473508864641e-13,NO_SCOPF_50%_pmax_sub
5786,119,4.547473508864641e-13,NO_SCOPF_50%_pmax_sub
5787,119,3.410605131648481e-13,NO_SCOPF_50%_pmax_sub
5788,119,1.1368683772161603e-13,NO_SCOPF_50%_pmax_sub
5789,119,5.684341886080801e-13,NO_SCOPF_50%_pmax_sub
5793,27,14.248241874754399,NO_SCOPF_50%_pmax_sub
5793,33,54.317634226992254,NO_SCOPF_50%_pmax_sub
5793,34,11.265978886859557,NO_SCOPF_50%_pmax_sub
5793,163,53.99050436050061,NO_SCOPF_50%_pmax_sub
5793,189,2.7455413797490564,NO_SCOPF_50%_pmax_sub
5793,200,14.248241874754399,NO_SCOPF_50%_pmax_sub
5793,204,52.24347378620928,NO_SCOPF_50%_pmax_sub
5793,205,11.265978886859557,NO_SCOPF_50%_pmax_sub
5793,236,66.6580982740877,NO_SCOPF_50%_pmax_sub
5793,266,26.874015974701706,NO_SCOPF_50%_pmax_sub
5793,267,26.874015974701706,NO_SCOPF_50%_pmax_sub
5794,13,6.258984682223854,NO_SCOPF_50%_pmax_sub
5794,27,35.354365417330655,NO_SCOPF_50%_pmax_sub
5794,30,4.463108645963075,NO_SCOPF_50%_pmax_sub
5794,33,82.45260377706279,NO_SCOPF_50%_pmax_sub
5794,34,11.958955889611389,NO_SCOPF_50%_pmax_sub
5794,67,53.246717034078415,NO_SCOPF_50%_pmax_sub
5794,159,53.246717034078415,NO_SCOPF_50%_pmax_sub
5794,163,30.163178987564947,NO_SCOPF_50%_pmax_sub
5794,189,18.53582427516085,NO_SCOPF_50%_pmax_sub
5794,194,4.531083676899925,NO_SCOPF_50%_pmax_sub
5794,200,35.354365417330655,NO_SCOPF_50%_pmax_sub
5794,202,2.748400052168563,NO_SCOPF_50%_pmax_sub
5794,204,80.1756820779176,NO_SCOPF_50%_pmax_sub
5794,205,11.958955889611389,NO_SCOPF_50%_pmax_sub
5794,236,95.99942002804983,NO_SCOPF_50%_pmax_sub
5794,266,27.61118379403092,NO_SCOPF_50%_pmax_sub
5794,267,27.61118379403092,NO_SCOPF_50%_pmax_sub
5794,312,16.53901471766767,NO_SCOPF_50%_pmax_sub
5794,316,14.666197184898238,NO_SCOPF_50%_pmax_sub
5795,13,13.212480027752008,NO_SCOPF_50%_pmax_sub
5795,27,48.08137085993121,NO_SCOPF_50%_pmax_sub
5795,30,7.756424315799677,NO_SCOPF_50%_pmax_sub
5795,33,84.12519213519067,NO_SCOPF_50%_pmax_sub
5795,34,7.35582162115702,NO_SCOPF_50%_pmax_sub
5795,58,8.324982776142349,NO_SCOPF_50%_pmax_sub
5795,61,33.407456504128845,NO_SCOPF_50%_pmax_sub
5795,67,68.2717051639653,NO_SCOPF_50%_pmax_sub
5795,109,47.071084526867025,NO_SCOPF_50%_pmax_sub
5795,159,68.2717051639653,NO_SCOPF_50%_pmax_sub
5795,189,19.533698559611253,NO_SCOPF_50%_pmax_sub
5795,194,11.434464518295954,NO_SCOPF_50%_pmax_sub
5795,200,48.08137085993121,NO_SCOPF_50%_pmax_sub
5795,202,6.017983933076039,NO_SCOPF_50%_pmax_sub
5795,204,81.83621653566308,NO_SCOPF_50%_pmax_sub
5795,205,7.35582162115702,NO_SCOPF_50%_pmax_sub
5795,236,97.74372449905411,NO_SCOPF_50%_pmax_sub
5795,266,22.714509824649213,NO_SCOPF_50%_pmax_sub
5795,267,22.714509824649213,NO_SCOPF_50%_pmax_sub
5795,269,16.863688578447864,NO_SCOPF_50%_pmax_sub
5795,275,16.863688578447864,NO_SCOPF_50%_pmax_sub
5795,291,47.071084526867025,NO_SCOPF_50%_pmax_sub
5795,293,33.407456504128845,NO_SCOPF_50%_pmax_sub
5795,312,23.790662912290372,NO_SCOPF_50%_pmax_sub
5795,316,18.100724921032793,NO_SCOPF_50%_pmax_sub
5796,30,14.095253961172261,NO_SCOPF_50%_pmax_sub
5796,33,87.56516018082777,NO_SCOPF_50%_pmax_sub
5796,58,11.122442259702296,NO_SCOPF_50%_pmax_sub
5796,61,35.696652952339946,NO_SCOPF_50%_pmax_sub
5796,67,94.34488592511718,NO_SCOPF_50%_pmax_sub
5796,109,59.18593083247731,NO_SCOPF_50%_pmax_sub
5796,159,94.34488592511718,NO_SCOPF_50%_pmax_sub
5796,189,28.860158262199207,NO_SCOPF_50%_pmax_sub
5796,202,12.311135671354009,NO_SCOPF_50%_pmax_sub
5796,204,85.25139364458289,NO_SCOPF_50%_pmax_sub
5796,236,101.33118916898252,NO_SCOPF_50%_pmax_sub
5796,266,8.577330648608495,NO_SCOPF_50%_pmax_sub
5796,267,8.577330648608495,NO_SCOPF_50%_pmax_sub
5796,269,33.97494917224009,NO_SCOPF_50%_pmax_sub
5796,275,33.97494917224009,NO_SCOPF_50%_pmax_sub
5796,291,59.18593083247731,NO_SCOPF_50%_pmax_sub
5796,293,35.696652952339946,NO_SCOPF_50%_pmax_sub
5796,312,7.125048768861234,NO_SCOPF_50%_pmax_sub
5796,316,24.711353361866145,NO_SCOPF_50%_pmax_sub
5797,30,6.793788573636448,NO_SCOPF_50%_pmax_sub
5797,33,78.15213077608462,NO_SCOPF_50%_pmax_sub
5797,58,15.78389081869389,NO_SCOPF_50%_pmax_sub
5797,61,31.378765275265323,NO_SCOPF_50%_pmax_sub
5797,67,131.83875374399724,NO_SCOPF_50%_pmax_sub
5797,109,50.59180551840609,NO_SCOPF_50%_pmax_sub
5797,159,131.83875374399724,NO_SCOPF_50%_pmax_sub
5797,163,31.946324984473847,NO_SCOPF_50%_pmax_sub
5797,189,21.64984160730546,NO_SCOPF_50%_pmax_sub
5797,202,5.062284989732007,NO_SCOPF_50%_pmax_sub
5797,204,75.90620144448701,NO_SCOPF_50%_pmax_sub
5797,236,91.51455425304448,NO_SCOPF_50%_pmax_sub
5797,266,1.2525957400703192,NO_SCOPF_50%_pmax_sub
5797,267,1.2525957400703192,NO_SCOPF_50%_pmax_sub
5797,269,40.22576666501709,NO_SCOPF_50%_pmax_sub
5797,275,40.22576666501709,NO_SCOPF_50%_pmax_sub
5797,291,50.59180551840609,NO_SCOPF_50%_pmax_sub
5797,293,31.378765275265323,NO_SCOPF_50%_pmax_sub
5797,316,17.096812910248218,NO_SCOPF_50%_pmax_sub
5798,30,10.340475149101621,NO_SCOPF_50%_pmax_sub
5798,33,80.33503506094405,NO_SCOPF_50%_pmax_sub
5798,61,1.6046169445883152,NO_SCOPF_50%_pmax_sub
5798,67,81.60598625838395,NO_SCOPF_50%_pmax_sub
5798,109,25.57812555965677,NO_SCOPF_50%_pmax_sub
5798,159,81.60598625838395,NO_SCOPF_50%_pmax_sub
5798,163,38.045095828892386,NO_SCOPF_50%_pmax_sub
5798,189,25.21372996132129,NO_SCOPF_50%_pmax_sub
5798,202,8.58341397350398,NO_SCOPF_50%_pmax_sub
5798,204,78.07337411752064,NO_SCOPF_50%_pmax_sub
5798,236,93.79105563209089,NO_SCOPF_50%_pmax_sub
5798,291,25.57812555965677,NO_SCOPF_50%_pmax_sub
5798,293,1.6046169445883152,NO_SCOPF_50%_pmax_sub
5798,316,20.795575687949395,NO_SCOPF_50%_pmax_sub
5799,33,57.41070970762519,NO_SCOPF_50%_pmax_sub
5799,67,11.24198149141705,NO_SCOPF_50%_pmax_sub
5799,159,11.24198149141705,NO_SCOPF_50%_pmax_sub
5799,163,23.636162378524602,NO_SCOPF_50%_pmax_sub
5799,204,55.314258292773616,NO_SCOPF_50%_pmax_sub
5799,236,69.88379655412405,NO_SCOPF_50%_pmax_sub
5799,266,5.772976870442335,NO_SCOPF_50%_pmax_sub
5799,267,5.772976870442335,NO_SCOPF_50%_pmax_sub
5800,33,14.167096632552557,NO_SCOPF_50%_pmax_sub
5800,163,10.244806756017908,NO_SCOPF_50%_pmax_sub
5800,204,12.382290460025843,NO_SCOPF_50%_pmax_sub
5800,236,24.786013072202195,NO_SCOPF_50%_pmax_sub
5800,266,7.443646215898298,NO_SCOPF_50%_pmax_sub
5800,267,7.443646215898298,NO_SCOPF_50%_pmax_sub
5801,119,0.2523061561026907,NO_SCOPF_50%_pmax_sub
5801,266,13.728853991644542,NO_SCOPF_50%_pmax_sub
5801,267,13.728853991644542,NO_SCOPF_50%_pmax_sub
5802,33,3.291356002232021,NO_SCOPF_50%_pmax_sub
5802,34,15.982025904902798,NO_SCOPF_50%_pmax_sub
5802,84,19.543583635667062,NO_SCOPF_50%_pmax_sub
5802,94,15.151932445534811,NO_SCOPF_50%_pmax_sub
5802,119,59.381493626440374,NO_SCOPF_50%_pmax_sub
5802,204,1.5849284059430033,NO_SCOPF_50%_pmax_sub
5802,205,15.982025904902798,NO_SCOPF_50%_pmax_sub
5802,236,13.44394978761352,NO_SCOPF_50%_pmax_sub
5802,266,31.890803086451115,NO_SCOPF_50%_pmax_sub
5802,267,31.890803086451115,NO_SCOPF_50%_pmax_sub
5802,271,15.151932445534811,NO_SCOPF_50%_pmax_sub
5803,33,0.5387134951384951,NO_SCOPF_50%_pmax_sub
5803,34,25.366000318948295,NO_SCOPF_50%_pmax_sub
5803,84,23.565304894997553,NO_SCOPF_50%_pmax_sub
5803,94,15.45247218494535,NO_SCOPF_50%_pmax_sub
5803,119,70.43885549990375,NO_SCOPF_50%_pmax_sub
5803,205,25.366000318948295,NO_SCOPF_50%_pmax_sub
5803,236,10.573281336008222,NO_SCOPF_50%_pmax_sub
5803,266,41.873189122309896,NO_SCOPF_50%_pmax_sub
5803,267,41.873189122309896,NO_SCOPF_50%_pmax_sub
5803,271,15.45247218494535,NO_SCOPF_50%_pmax_sub
5804,33,0.1552226812960953,NO_SCOPF_50%_pmax_sub
5804,34,25.883502318852038,NO_SCOPF_50%_pmax_sub
5804,84,24.99971028761979,NO_SCOPF_50%_pmax_sub
5804,94,13.350149452696883,NO_SCOPF_50%_pmax_sub
5804,119,70.48919078697247,NO_SCOPF_50%_pmax_sub
5804,205,25.883502318852038,NO_SCOPF_50%_pmax_sub
5804,236,10.173347462306367,NO_SCOPF_50%_pmax_sub
5804,266,42.42369198063352,NO_SCOPF_50%_pmax_sub
5804,267,42.42369198063352,NO_SCOPF_50%_pmax_sub
5804,271,13.350149452696883,NO_SCOPF_50%_pmax_sub
5805,34,16.518368962758814,NO_SCOPF_50%_pmax_sub
5805,84,25.939145267101196,NO_SCOPF_50%_pmax_sub
5805,94,10.220187083047051,NO_SCOPF_50%_pmax_sub
5805,119,63.54941120078229,NO_SCOPF_50%_pmax_sub
5805,205,16.518368962758814,NO_SCOPF_50%_pmax_sub
5805,236,1.5809257173805236,NO_SCOPF_50%_pmax_sub
5805,266,32.46134848810493,NO_SCOPF_50%_pmax_sub
5805,267,32.46134848810493,NO_SCOPF_50%_pmax_sub
5805,271,10.220187083047051,NO_SCOPF_50%_pmax_sub
5806,84,26.795454477066812,NO_SCOPF_50%_pmax_sub
5806,94,3.7569908604980355,NO_SCOPF_50%_pmax_sub
5806,119,24.581522171750407,NO_SCOPF_50%_pmax_sub
5806,266,9.64130598550662,NO_SCOPF_50%_pmax_sub
5806,267,9.64130598550662,NO_SCOPF_50%_pmax_sub
5806,271,3.7569908604980355,NO_SCOPF_50%_pmax_sub
5807,119,2.2737367544323206e-13,NO_SCOPF_50%_pmax_sub
5808,119,2.2737367544323206e-13,NO_SCOPF_50%_pmax_sub
5810,119,7.958078640513122e-13,NO_SCOPF_50%_pmax_sub
5811,119,5.684341886080801e-13,NO_SCOPF_50%_pmax_sub
5812,119,4.547473508864641e-13,NO_SCOPF_50%_pmax_sub
5813,119,2.2737367544323206e-13,NO_SCOPF_50%_pmax_sub
5814,34,1.6054885178497216,NO_SCOPF_50%_pmax_sub
5814,84,24.176624221612087,NO_SCOPF_50%_pmax_sub
5814,94,7.713423690003367,NO_SCOPF_50%_pmax_sub
5814,119,34.326735808965054,NO_SCOPF_50%_pmax_sub
5814,205,1.6054885178497216,NO_SCOPF_50%_pmax_sub
5814,266,16.597480691867645,NO_SCOPF_50%_pmax_sub
5814,267,16.597480691867645,NO_SCOPF_50%_pmax_sub
5814,271,7.713423690003367,NO_SCOPF_50%_pmax_sub
5815,33,15.13381658407593,NO_SCOPF_50%_pmax_sub
5815,34,22.322858071446376,NO_SCOPF_50%_pmax_sub
5815,84,16.03693857805692,NO_SCOPF_50%_pmax_sub
5815,94,10.294104737028675,NO_SCOPF_50%_pmax_sub
5815,119,62.27686773151288,NO_SCOPF_50%_pmax_sub
5815,204,13.342043517431648,NO_SCOPF_50%_pmax_sub
5815,205,22.322858071446376,NO_SCOPF_50%_pmax_sub
5815,236,25.794183388261786,NO_SCOPF_50%_pmax_sub
5815,266,38.63598712918338,NO_SCOPF_50%_pmax_sub
5815,267,38.63598712918338,NO_SCOPF_50%_pmax_sub
5815,271,10.294104737028675,NO_SCOPF_50%_pmax_sub
5816,16,23.823412684105733,NO_SCOPF_50%_pmax_sub
5816,33,63.60983639944175,NO_SCOPF_50%_pmax_sub
5816,34,32.44479361026288,NO_SCOPF_50%_pmax_sub
5816,84,3.514482370248004,NO_SCOPF_50%_pmax_sub
5816,94,2.7908988319421724,NO_SCOPF_50%_pmax_sub
5816,119,70.739329333216,NO_SCOPF_50%_pmax_sub
5816,196,23.823412684105733,NO_SCOPF_50%_pmax_sub
5816,204,61.46870952380664,NO_SCOPF_50%_pmax_sub
5816,205,32.44479361026288,NO_SCOPF_50%_pmax_sub
5816,236,76.34872520935028,NO_SCOPF_50%_pmax_sub
5816,266,49.40339372263179,NO_SCOPF_50%_pmax_sub
5816,267,49.40339372263179,NO_SCOPF_50%_pmax_sub
5816,270,9.13037484037568,NO_SCOPF_50%_pmax_sub
5816,271,2.7908988319421724,NO_SCOPF_50%_pmax_sub
5816,276,9.13037484037568,NO_SCOPF_50%_pmax_sub
5817,33,60.96797115462846,NO_SCOPF_50%_pmax_sub
5817,34,20.188052886760715,NO_SCOPF_50%_pmax_sub
5817,119,6.353148650337744,NO_SCOPF_50%_pmax_sub
5817,163,14.902192587811697,NO_SCOPF_50%_pmax_sub
5817,189,3.8728749222927945,NO_SCOPF_50%_pmax_sub
5817,204,58.84588350064621,NO_SCOPF_50%_pmax_sub
5817,205,20.188052886760715,NO_SCOPF_50%_pmax_sub
5817,236,73.5935838525869,NO_SCOPF_50%_pmax_sub
5817,266,36.36504642489194,NO_SCOPF_50%_pmax_sub
5817,267,36.36504642489194,NO_SCOPF_50%_pmax_sub
5817,270,0.05504173475287644,NO_SCOPF_50%_pmax_sub
5817,276,0.05504173475287644,NO_SCOPF_50%_pmax_sub
5818,13,7.198674762383234,NO_SCOPF_50%_pmax_sub
5818,27,20.723981447719325,NO_SCOPF_50%_pmax_sub
5818,30,1.00720181664758,NO_SCOPF_50%_pmax_sub
5818,33,82.8442797486507,NO_SCOPF_50%_pmax_sub
5818,34,18.469893137704048,NO_SCOPF_50%_pmax_sub
5818,67,63.084640250006146,NO_SCOPF_50%_pmax_sub
5818,159,63.084640250006146,NO_SCOPF_50%_pmax_sub
5818,163,24.022201539348885,NO_SCOPF_50%_pmax_sub
5818,189,26.164533751027193,NO_SCOPF_50%_pmax_sub
5818,194,5.464001321030082,NO_SCOPF_50%_pmax_sub
5818,200,20.723981447719325,NO_SCOPF_50%_pmax_sub
5818,204,80.56453534473133,NO_SCOPF_50%_pmax_sub
5818,205,18.469893137704048,NO_SCOPF_50%_pmax_sub
5818,236,96.40789001715723,NO_SCOPF_50%_pmax_sub
5818,266,34.53732043912146,NO_SCOPF_50%_pmax_sub
5818,267,34.53732043912146,NO_SCOPF_50%_pmax_sub
5818,270,3.5703779621453577,NO_SCOPF_50%_pmax_sub
5818,276,3.5703779621453577,NO_SCOPF_50%_pmax_sub
5818,312,17.51899694742133,NO_SCOPF_50%_pmax_sub
5818,316,11.0621066425025,NO_SCOPF_50%_pmax_sub
5819,13,10.14901310553796,NO_SCOPF_50%_pmax_sub
5819,27,34.09896540860473,NO_SCOPF_50%_pmax_sub
5819,30,3.8514654358158396,NO_SCOPF_50%_pmax_sub
5819,33,86.36055468134839,NO_SCOPF_50%_pmax_sub
5819,34,16.780352837686905,NO_SCOPF_50%_pmax_sub
5819,61,17.495440103436295,NO_SCOPF_50%_pmax_sub
5819,67,80.32898178942344,NO_SCOPF_50%_pmax_sub
5819,109,13.721299312463088,NO_SCOPF_50%_pmax_sub
5819,159,80.32898178942344,NO_SCOPF_50%_pmax_sub
5819,163,23.582624186054545,NO_SCOPF_50%_pmax_sub
5819,189,34.409521272148936,NO_SCOPF_50%_pmax_sub
5819,194,8.393076294363254,NO_SCOPF_50%_pmax_sub
5819,200,34.09896540860473,NO_SCOPF_50%_pmax_sub
5819,202,2.1411643720057327,NO_SCOPF_50%_pmax_sub
5819,204,84.055469417229,NO_SCOPF_50%_pmax_sub
5819,205,16.780352837686905,NO_SCOPF_50%_pmax_sub
5819,236,100.07493340926271,NO_SCOPF_50%_pmax_sub
5819,266,32.74003895115516,NO_SCOPF_50%_pmax_sub
5819,267,32.74003895115516,NO_SCOPF_50%_pmax_sub
5819,270,3.096510834862329,NO_SCOPF_50%_pmax_sub
5819,276,3.096510834862329,NO_SCOPF_50%_pmax_sub
5819,291,13.721299312463088,NO_SCOPF_50%_pmax_sub
5819,293,17.495440103436295,NO_SCOPF_50%_pmax_sub
5819,312,20.59584026959692,NO_SCOPF_50%_pmax_sub
5819,316,14.028327700017257,NO_SCOPF_50%_pmax_sub
5820,13,24.76598443941066,NO_SCOPF_50%_pmax_sub
5820,27,31.845129495626225,NO_SCOPF_50%_pmax_sub
5820,30,14.508324411290687,NO_SCOPF_50%_pmax_sub
5820,33,94.07902456694558,NO_SCOPF_50%_pmax_sub
5820,34,11.141960102716666,NO_SCOPF_50%_pmax_sub
5820,61,63.15316476657438,NO_SCOPF_50%_pmax_sub
5820,67,88.89454646494198,NO_SCOPF_50%_pmax_sub
5820,109,63.49559418856791,NO_SCOPF_50%_pmax_sub
5820,159,88.89454646494198,NO_SCOPF_50%_pmax_sub
5820,189,36.281765649152135,NO_SCOPF_50%_pmax_sub
5820,194,22.904701721765377,NO_SCOPF_50%_pmax_sub
5820,200,31.845129495626225,NO_SCOPF_50%_pmax_sub
5820,202,12.721229516215885,NO_SCOPF_50%_pmax_sub
5820,204,91.71831433888747,NO_SCOPF_50%_pmax_sub
5820,205,11.141960102716666,NO_SCOPF_50%_pmax_sub
5820,236,108.12435062858958,NO_SCOPF_50%_pmax_sub
5820,266,26.74208857119561,NO_SCOPF_50%_pmax_sub
5820,267,26.74208857119561,NO_SCOPF_50%_pmax_sub
5820,269,26.79574313399246,NO_SCOPF_50%_pmax_sub
5820,270,1.0964530874823595,NO_SCOPF_50%_pmax_sub
5820,275,26.79574313399246,NO_SCOPF_50%_pmax_sub
5820,276,1.0964530874823595,NO_SCOPF_50%_pmax_sub
5820,291,63.49559418856791,NO_SCOPF_50%_pmax_sub
5820,293,63.15316476657438,NO_SCOPF_50%_pmax_sub
5820,312,35.83955994107055,NO_SCOPF_50%_pmax_sub
5820,316,25.1421356069161,NO_SCOPF_50%_pmax_sub
5821,30,21.03857382653746,NO_SCOPF_50%_pmax_sub
5821,33,96.37956980718207,NO_SCOPF_50%_pmax_sub
5821,67,130.19074579689334,NO_SCOPF_50%_pmax_sub
5821,159,130.19074579689334,NO_SCOPF_50%_pmax_sub
5821,163,59.36217704874019,NO_SCOPF_50%_pmax_sub
5821,189,45.66334304132988,NO_SCOPF_50%_pmax_sub
5821,202,19.204421644426475,NO_SCOPF_50%_pmax_sub
5821,204,94.00228016015603,NO_SCOPF_50%_pmax_sub
5821,236,110.52353709236718,NO_SCOPF_50%_pmax_sub
5821,266,7.581063179513876,NO_SCOPF_50%_pmax_sub
5821,267,7.581063179513876,NO_SCOPF_50%_pmax_sub
5821,312,7.373261542474211,NO_SCOPF_50%_pmax_sub
5821,316,31.95239158874074,NO_SCOPF_50%_pmax_sub
5822,33,58.756806464803276,NO_SCOPF_50%_pmax_sub
5822,67,44.74169546406813,NO_SCOPF_50%_pmax_sub
5822,159,44.74169546406813,NO_SCOPF_50%_pmax_sub
5822,163,23.5100761866604,NO_SCOPF_50%_pmax_sub
5822,189,4.310992416526005,NO_SCOPF_50%_pmax_sub
5822,204,56.650654087884845,NO_SCOPF_50%_pmax_sub
5822,236,71.28761033803607,NO_SCOPF_50%_pmax_sub
5822,266,4.147244723665608,NO_SCOPF_50%_pmax_sub
5822,267,4.147244723665608,NO_SCOPF_50%_pmax_sub
5823,33,12.913891109340852,NO_SCOPF_50%_pmax_sub
5823,163,2.0801440686402373,NO_SCOPF_50%_pmax_sub
5823,204,11.138116456411694,NO_SCOPF_50%_pmax_sub
5823,236,23.479073449788075,NO_SCOPF_50%_pmax_sub
5823,266,7.84727439105518,NO_SCOPF_50%_pmax_sub
5823,267,7.84727439105518,NO_SCOPF_50%_pmax_sub
5824,266,7.750064028602424,NO_SCOPF_50%_pmax_sub
5824,267,7.750064028602424,NO_SCOPF_50%_pmax_sub
5825,266,10.996274385891752,NO_SCOPF_50%_pmax_sub
5825,267,10.996274385891752,NO_SCOPF_50%_pmax_sub
5826,34,2.7070809326974086,NO_SCOPF_50%_pmax_sub
5826,84,31.51658369901537,NO_SCOPF_50%_pmax_sub
5826,119,8.48608789506909,NO_SCOPF_50%_pmax_sub
5826,205,2.7070809326974086,NO_SCOPF_50%_pmax_sub
5826,266,17.76932113537157,NO_SCOPF_50%_pmax_sub
5826,267,17.76932113537157,NO_SCOPF_50%_pmax_sub
5827,34,7.4158853291105515,NO_SCOPF_50%_pmax_sub
5827,84,38.16505607343532,NO_SCOPF_50%_pmax_sub
5827,119,19.245069536387177,NO_SCOPF_50%_pmax_sub
5827,205,7.4158853291105515,NO_SCOPF_50%_pmax_sub
5827,266,22.77840376692575,NO_SCOPF_50%_pmax_sub
5827,267,22.77840376692575,NO_SCOPF_50%_pmax_sub
5828,34,7.740873705768081,NO_SCOPF_50%_pmax_sub
5828,84,42.41893319942403,NO_SCOPF_50%_pmax_sub
5828,119,12.45799638511619,NO_SCOPF_50%_pmax_sub
5828,205,7.740873705768081,NO_SCOPF_50%_pmax_sub
5828,266,23.124116499060506,NO_SCOPF_50%_pmax_sub
5828,267,23.124116499060506,NO_SCOPF_50%_pmax_sub
5829,34,0.7940030812575287,NO_SCOPF_50%_pmax_sub
5829,84,31.453661293655273,NO_SCOPF_50%_pmax_sub
5829,205,0.7940030812575287,NO_SCOPF_50%_pmax_sub
5829,266,15.734247211774687,NO_SCOPF_50%_pmax_sub
5829,267,15.734247211774687,NO_SCOPF_50%_pmax_sub
5830,266,2.894538704587262,NO_SCOPF_50%_pmax_sub
5830,267,2.894538704587262,NO_SCOPF_50%_pmax_sub
5831,16,0.31303471274895855,NO_SCOPF_50%_pmax_sub
5831,196,0.31303471274895855,NO_SCOPF_50%_pmax_sub
5832,119,56.16405324921061,NO_SCOPF_50%_pmax_sub
5833,119,83.02673759921208,NO_SCOPF_50%_pmax_sub
5834,119,98.77416739826674,NO_SCOPF_50%_pmax_sub
5835,119,100.09295404343379,NO_SCOPF_50%_pmax_sub
5836,119,79.05637148008884,NO_SCOPF_50%_pmax_sub
5837,119,2.2737367544323206e-13,NO_SCOPF_50%_pmax_sub
5838,84,8.266213639484704,NO_SCOPF_50%_pmax_sub
5838,119,6.148026801959645,NO_SCOPF_50%_pmax_sub
5838,266,10.248919488862498,NO_SCOPF_50%_pmax_sub
5838,267,10.248919488862498,NO_SCOPF_50%_pmax_sub
5839,34,12.104388239512332,NO_SCOPF_50%_pmax_sub
5839,84,53.209802771011084,NO_SCOPF_50%_pmax_sub
5839,119,22.530554227498214,NO_SCOPF_50%_pmax_sub
5839,205,12.104388239512332,NO_SCOPF_50%_pmax_sub
5839,266,27.765890296282237,NO_SCOPF_50%_pmax_sub
5839,267,27.765890296282237,NO_SCOPF_50%_pmax_sub
5840,34,18.431926105474076,NO_SCOPF_50%_pmax_sub
5840,81,1.3580453578645404,NO_SCOPF_50%_pmax_sub
5840,84,45.87928221049691,NO_SCOPF_50%_pmax_sub
5840,119,20.47690995878861,NO_SCOPF_50%_pmax_sub
5840,205,18.431926105474076,NO_SCOPF_50%_pmax_sub
5840,266,34.4969322671559,NO_SCOPF_50%_pmax_sub
5840,267,34.4969322671559,NO_SCOPF_50%_pmax_sub
5841,34,14.872701979902104,NO_SCOPF_50%_pmax_sub
