t,total_demand_fbmc,total_renewables_fbmc,renewable_share_fbmc,mean_loading_d1,high_loading_share_d1,n_high_loading_lines_d1,n_lines_total_d1,demand_bin,renewables_bin,congestion_bin,strategy
6156,21246.720000000012,8633.885868754252,0.4063632348312703,0.3240322580342539,0.02214022140221402,6,271,high,high,mid,dynamic_gen
6157,21415.33000000001,8495.749371642554,0.3967134464723425,0.3170476041157175,0.02214022140221402,6,271,high,high,mid,dynamic_gen
6158,21460.190000000006,9276.66820413133,0.4322733491237183,0.32528515574710115,0.02952029520295203,8,271,high,high,mid,dynamic_gen
6159,21340.999999999985,10022.408636953372,0.4696316309898027,0.337984713922193,0.033210332103321034,9,271,high,high,mid,dynamic_gen
6160,20797.52000000001,9290.539180243533,0.44671379954165347,0.32677438860626895,0.02952029520295203,8,271,high,high,mid,dynamic_gen
6161,20818.499999999985,8178.533437360256,0.3928493137046503,0.3187864552437438,0.02214022140221402,6,271,high,high,mid,dynamic_gen
6162,21150.419999999995,7319.877865202466,0.3460866434426582,0.34574996000479336,0.03690036900369004,10,271,high,mid,mid,dynamic_gen
6163,21660.2,7504.603485000001,0.3464697225787389,0.3830822624464963,0.05166051660516605,14,271,high,mid,high,dynamic_gen
6164,21696.51999999999,8013.2955615,0.3693355230009238,0.39363239372782255,0.05166051660516605,14,271,high,high,high,dynamic_gen
6165,20339.179999999997,8363.612492999999,0.41120696571838194,0.3943655528220472,0.04059040590405904,11,271,mid,high,mid,dynamic_gen
6166,18680.72,8589.334155000002,0.4597967399008176,0.3738348647347705,0.025830258302583026,7,271,mid,high,mid,dynamic_gen
6167,17133.569999999996,8482.392853500001,0.4950744563742409,0.35592545952974386,0.007380073800738007,2,271,mid,high,low,dynamic_gen
6168,15938.319999999998,8206.890604500002,0.5149156626608076,0.33895362144342367,0.0,0,271,low,high,low,dynamic_gen
6169,15389.930000000006,7915.093540499999,0.5143034140181272,0.3285205905454402,0.0,0,271,low,high,low,dynamic_gen
6170,15163.1,7640.245000500001,0.5038709103349579,0.31899933861852287,0.0,0,271,low,high,low,dynamic_gen
6171,15010.879999999997,7302.429169500002,0.48647575421960626,0.3093687500092705,0.0,0,271,low,high,low,dynamic_gen
6172,15182.69,7083.1361025000015,0.46652708462729603,0.30601795591652214,0.0,0,271,low,high,low,dynamic_gen
6173,16162.250000000007,7081.180464,0.4381308582654022,0.31500367049358496,0.0036900369003690036,1,271,low,high,low,dynamic_gen
6174,18619.180000000008,7306.021245843063,0.39239221307506883,0.36411381170785445,0.025830258302583026,7,271,mid,high,mid,dynamic_gen
6175,19685.13000000001,7709.487873412774,0.3916401808579761,0.36488824244510704,0.025830258302583026,7,271,mid,high,mid,dynamic_gen
6176,19904.079999999987,9486.565437348914,0.4766141131541332,0.3633480715107946,0.025830258302583026,7,271,mid,high,mid,dynamic_gen
6177,19465.75,12396.881459646429,0.6368560913217538,0.3794631236393157,0.01107011070110701,3,271,mid,high,low,dynamic_gen
6178,19741.76999999999,15116.147215826284,0.7656936138870168,0.429688240913273,0.033210332103321034,9,271,mid,high,mid,dynamic_gen
6179,20067.50999999999,17378.14371940867,0.8659840567867502,0.4639573263718628,0.055350553505535055,15,271,mid,high,high,dynamic_gen
6180,19738.48,18010.258141750135,0.9124440251605056,0.46413472910793696,0.07011070110701106,19,271,mid,high,high,dynamic_gen
6181,19038.519999999997,17112.38809634436,0.8988297460277564,0.45905031455125295,0.07011070110701106,19,271,mid,high,high,dynamic_gen
6182,18776.920000000002,15532.776398560596,0.8272270637868508,0.443576366972575,0.04797047970479705,13,271,mid,high,mid,dynamic_gen
6183,19058.86,13087.128887036037,0.6866690288420207,0.40195631295623313,0.01845018450184502,5,271,mid,high,mid,dynamic_gen
6184,19025.79,11658.815522653476,0.6127900876995633,0.37198178236053037,0.01107011070110701,3,271,mid,high,low,dynamic_gen
6185,19389.16,8566.568006649873,0.4418225444861909,0.3619323038971957,0.02952029520295203,8,271,mid,high,mid,dynamic_gen
6186,20068.78,6480.374886655755,0.3229082628169603,0.3735364094499774,0.04797047970479705,13,271,mid,mid,mid,dynamic_gen
6187,20206.95999999999,5847.8080095000005,0.289395733425513,0.3944730403845237,0.055350553505535055,15,271,mid,mid,high,dynamic_gen
6188,19879.280000000006,5655.1910625,0.28447665420981033,0.3792969453660629,0.04428044280442804,12,271,mid,mid,mid,dynamic_gen
6189,18650.62,5412.4882905,0.2902042018174195,0.3377413557642848,0.01845018450184502,5,271,mid,mid,mid,dynamic_gen
6190,17495.65,5077.557398999999,0.2902182770574399,0.31768535605532355,0.0036900369003690036,1,271,mid,mid,low,dynamic_gen
6191,16492.27,4666.301863500001,0.2829387260516594,0.3040207759891088,0.0036900369003690036,1,271,low,mid,low,dynamic_gen
6192,15707.130000000005,4328.3895195,0.27556845327567786,0.2917894271909629,0.0036900369003690036,1,271,low,mid,low,dynamic_gen
6193,15463.929999999998,4133.538948,0.2673019696804112,0.27880967794504224,0.0036900369003690036,1,271,low,mid,low,dynamic_gen
6194,15242.929999999998,4142.807822999999,0.27178553093138913,0.26624258016238844,0.0036900369003690036,1,271,low,mid,low,dynamic_gen
6195,15049.14,4519.943987999998,0.30034566679557756,0.2573032913733988,0.0036900369003690036,1,271,low,mid,low,dynamic_gen
6196,15003.009999999998,4932.70308,0.3287808966334089,0.2566497309438542,0.0036900369003690036,1,271,low,mid,low,dynamic_gen
6197,15295.669999999996,5414.417471999999,0.3539836745954901,0.2624111423976693,0.0036900369003690036,1,271,low,mid,low,dynamic_gen
6198,15952.699999999995,5953.749821430121,0.3732126738063226,0.27456637515054627,0.0036900369003690036,1,271,low,high,low,dynamic_gen
