t,d2_objective,d1_mc_objective,n_total_candidates,n_initial_active,n_final_active,n_binding_final,n_screening_iterations
4041,485236.27139805304,485236.27155574487,17627,65,65,0,1
4042,465368.55909990636,465368.5592720593,17627,65,65,0,1
4043,448151.467655662,448151.46785890183,17627,65,65,0,1
4044,421553.53413081425,421553.53434553934,17627,65,65,0,1
4045,331181.4519509352,331181.4521658711,17627,65,65,0,1
4046,305031.4629955924,305031.4632244175,17627,65,65,0,1
4047,306834.95765940927,306834.95787110983,17627,65,65,0,1
4048,384604.73872071755,384604.73899215367,17627,65,65,0,1
4049,576969.2843001322,576969.2846001319,17627,65,65,0,1
4050,911334.6775250117,911334.6778250117,17627,65,65,0,1
4051,1197550.0566832107,1197550.056983202,17627,65,65,0,1
4052,1310696.1137847046,1310696.1140643584,17627,65,65,0,1
4053,1261140.957190152,1261140.9574901506,17627,65,65,0,1
4054,1312433.7782473466,1312433.7785240868,17627,65,65,0,1
4055,1222252.8049922509,1222252.8052922455,17627,65,65,0,1
4056,1040812.592708251,1040812.5930082506,17627,65,65,0,1
4057,973794.285852121,973794.286152121,17627,65,65,0,1
4058,965082.4598408355,965082.4601408357,17627,65,65,0,1
4059,959012.5429211056,959012.5432134179,17627,65,65,0,1
4060,979814.1034806196,979814.1037691359,17627,65,65,0,1
4061,1083751.800353441,1083751.8006534416,17627,65,65,0,1
4062,1425752.8120645462,1425752.8123158156,17627,65,65,0,1
4063,1580321.21853304,1580321.218744478,17627,65,65,0,1
4064,1551132.1527007162,1551178.3941741309,17627,65,67,2,2
4065,1511262.9882894885,1511552.497452984,17627,65,67,2,2
4066,1435774.7627027594,1435891.8169796898,17627,65,67,2,2
4067,1364588.3682358274,1364671.3664565184,17627,65,67,2,2
4068,1192309.962339574,1192380.1097125728,17627,65,67,2,2
4069,1109452.713308137,1109452.7136081369,17627,65,65,0,1
4070,1217914.7528773476,1217968.2431633037,17627,65,67,2,2
4071,1307585.1143188418,1307659.0319151888,17627,65,67,2,2
4072,1428724.795601352,1428780.912269206,17627,65,67,2,2
4073,1581946.294407304,1581946.294679799,17627,65,65,0,1
4074,1739075.2809653527,1739075.2812653529,17627,65,65,0,1
4075,1923864.3781759397,1923864.378475939,17627,65,65,0,1
4076,1957898.662886588,1957898.6631865876,17627,65,65,0,1
4077,1886555.4606304606,1886555.4609304604,17627,65,65,0,1
4078,1763072.6677974632,1763072.668097463,17627,65,65,0,1
4079,1529905.2113915186,1529905.2116592,17627,65,65,0,1
4080,1384523.5509555219,1384523.5511868005,17627,65,65,0,1
4081,1350641.4085093746,1350641.4087606699,17627,65,65,0,1
4082,1307749.0740381386,1307749.0743171417,17627,65,65,0,1
4083,1332681.5744331172,1332681.5746901117,17627,65,65,0,1
4084,1411942.4842152386,1411942.4844203664,17627,65,65,0,1
4085,1497209.8954946161,1497209.8957680918,17627,65,65,0,1
4086,1813566.1592245519,1813566.1595245516,17627,65,65,0,1
4087,1952599.7886156358,1952659.2953233733,17627,65,67,2,2
4088,1856529.6496561598,1856781.2471998318,17627,65,67,2,2
4089,1713921.0373204253,1714135.0302431106,17627,65,67,2,2
4090,1664285.893446785,1664434.8047782953,17627,65,67,2,2
4091,1714836.9648387346,1714989.0902479703,17627,65,67,2,2
4092,1752808.8062512726,1753035.0447273683,17627,65,67,2,2
4093,1719876.3190991026,1720189.1080009334,17627,65,67,2,2
4094,1699947.0526970862,1700979.6334923438,17627,65,68,3,3
4095,1729457.8130526692,1730819.7277966696,17627,65,68,3,3
4096,1804045.5028717062,1804197.7153303218,17627,65,67,2,2
4097,1924623.2084158154,1924740.4793470765,17627,65,67,2,2
4098,2076471.380774321,2076471.3810743215,17627,65,65,0,1
4099,2163638.9994974537,2163638.9997974536,17627,65,65,0,1
4100,2133601.5607977677,2133601.5610977677,17627,65,65,0,1
4101,2025133.849349476,2025133.8496494757,17627,65,65,0,1
4102,1897017.053042518,1897017.0533425172,17627,65,65,0,1
4103,1670873.0072873598,1670873.0075873598,17627,65,65,0,1
4104,1499497.244519549,1499497.244819549,17627,65,65,0,1
4105,1397137.5070772702,1397137.5073500425,17627,65,65,0,1
4106,1342919.3738515798,1342919.3740987885,17627,65,65,0,1
4107,1349687.4409938832,1349687.4412597676,17627,65,65,0,1
4108,1388950.4251815602,1388950.4254792149,17627,65,65,0,1
4109,1504623.6743845153,1504623.6746845152,17627,65,65,0,1
4110,1805606.3743821373,1805606.3746821375,17627,65,65,0,1
4111,1990238.6148389962,1990238.6151389962,17627,65,65,0,1
4112,2033342.0988436593,2033342.0991436595,17627,65,65,0,1
4113,1928385.7244314821,1928473.6132447293,17627,65,67,2,2
4114,1887374.776430219,1887548.092015885,17627,65,67,2,2
4115,1884122.8601798066,1884457.6761597553,17627,65,69,2,2
4116,1672217.5694954763,1681367.406062971,17627,65,68,3,2
4117,1538558.4954930232,1562112.9312199308,17627,65,69,3,2
4118,1454006.5193774214,1478642.4357026035,17627,65,69,3,2
4119,1524034.3262708667,1544761.7811513026,17627,65,69,3,2
4120,1643846.0784753403,1652249.2102980053,17627,65,68,3,2
4121,1802241.7547005839,1802558.9995662505,17627,65,67,2,2
4122,1939431.9404887843,1939504.445450653,17627,65,67,2,2
4123,2054116.7074725523,2054116.7077725523,17627,65,65,0,1
4124,2024098.5792169261,2024098.579516926,17627,65,65,0,1
4125,1914137.7632081134,1914137.763508114,17627,65,65,0,1
4126,1818114.9856107892,1818114.9859107889,17627,65,65,0,1
4127,1609292.065749215,1609292.0660492147,17627,65,65,0,1
4128,1440491.1759787034,1440491.1761970678,17627,65,65,0,1
4129,1386430.5413318558,1386430.5415486067,17627,65,65,0,1
4130,1351682.787380991,1351682.7876185896,17627,65,65,0,1
4131,1386488.3493985557,1386488.349613224,17627,65,65,0,1
4132,1441456.4592028256,1441456.4594311384,17627,65,65,0,1
4133,1554712.6008629063,1554712.6011629063,17627,65,65,0,1
4134,1889002.1074790824,1889002.107779082,17627,65,65,0,1
4135,2032753.1076224141,2032753.1079224143,17627,65,65,0,1
4136,2001756.3847076881,2001778.8342666288,17627,65,67,2,2
4137,1872769.0704331691,1872862.8271034737,17627,65,67,2,2
4138,1818074.7910983996,1818361.1263622239,17627,65,69,2,2
4139,1804252.7010291049,1804541.627981785,17627,65,69,2,2
4140,1712356.7587138508,1712482.84385551,17627,65,67,2,2
4141,1665030.3006095607,1665057.201751554,17627,65,67,2,2
4142,1659908.2107082685,1659908.2109863583,17627,65,65,0,1
4143,1708269.1379418252,1708269.138241825,17627,65,65,0,1
4144,1724193.9790793224,1724193.9793793224,17627,65,65,0,1
4145,1833560.2070495198,1833560.2073495197,17627,65,65,0,1
4146,1977856.101334569,1977856.101634569,17627,65,65,0,1
4147,2085422.0781860878,2085422.078486088,17627,65,65,0,1
4148,1987372.8276813156,1987372.8279813149,17627,65,65,0,1
4149,1932934.5744241804,1932934.5747241802,17627,65,65,0,1
4150,1754936.2812155895,1754936.2815155894,17627,65,65,0,1
4151,1501804.6196989121,1501804.6199716367,17627,65,65,0,1
4152,1330570.8709964557,1330570.8712557254,17627,65,65,0,1
4153,1229666.9460713505,1229666.946371337,17627,65,65,0,1
4154,1177387.5564611892,1177387.5567611838,17627,65,65,0,1
4155,1198848.5718103473,1198848.57211034,17627,65,65,0,1
4156,1264182.2436799984,1264182.243979993,17627,65,65,0,1
4157,1359467.7946505672,1359467.7948960362,17627,65,65,0,1
4158,1640230.9901249274,1640230.9904249273,17627,65,65,0,1
4159,1655068.341937913,1655068.342237913,17627,65,65,0,1
4160,1510145.986697576,1510175.0176945347,17627,65,67,2,2
4161,1305084.5869149317,1305199.4979062164,17627,65,67,2,2
4162,1210890.4773640835,1214914.940092247,17627,65,68,3,2
4163,1209101.367609486,1209244.6768901763,17627,65,67,2,2
4164,1201227.195275886,1201764.4354785962,17627,65,68,3,3
4165,1147392.8685329133,1149053.310260583,17627,65,68,3,3
4166,1155241.8791816744,1155369.698588477,17627,65,67,2,2
4167,1135089.6693210697,1135174.9026051764,17627,65,67,2,2
4168,1184674.877273351,1184732.3859959673,17627,65,67,2,2
4169,1334249.9229844706,1334249.9232844752,17627,65,65,0,1
4170,1470491.5670932364,1470491.5673284526,17627,65,65,0,1
4171,1592067.3695800593,1592067.3698661346,17627,65,65,0,1
4172,1499955.5898229613,1499955.5900490521,17627,65,65,0,1
4173,1396645.1651165746,1396645.1653761198,17627,65,65,0,1
4174,1393334.5057641144,1393334.5060274415,17627,65,65,0,1
4175,1359872.570061361,1359872.570343162,17627,65,65,0,1
4176,1276475.575472131,1276475.5757721292,17627,65,65,0,1
4177,1207492.0506841803,1207492.0509841805,17627,65,65,0,1
4178,1148517.6313943602,1148517.6316943578,17627,65,65,0,1
4179,1119444.7873197305,1119444.78761973,17627,65,65,0,1
4180,1137446.8558557983,1137446.8561557992,17627,65,65,0,1
4181,1133239.1201728121,1133239.120472812,17627,65,65,0,1
4182,1179804.5776326903,1179804.57793269,17627,65,65,0,1
4183,1221109.4068308168,1221109.4071308163,17627,65,65,0,1
4184,1211567.0204062029,1211584.6429900418,17627,65,67,2,2
4185,1142218.6220670268,1146059.5960736964,17627,65,66,1,2
4186,1097833.3876556307,1102071.72866913,17627,65,66,1,2
4187,1017534.1737408821,1017534.1740408819,17627,65,65,0,1
4188,897700.9937226484,897700.9940226482,17627,65,65,0,1
4189,824555.2167000129,824555.2170000125,17627,65,65,0,1
4190,780108.391394959,780108.3916949583,17627,65,65,0,1
4191,802844.8067813641,802844.8070813639,17627,65,65,0,1
4192,898376.8008565279,898376.8011565278,17627,65,65,0,1
4193,1083428.8537992905,1085376.707754928,17627,65,68,3,2
4194,1344044.273380924,1344044.2736751987,17627,65,65,0,1
4195,1569692.2663971581,1569692.266697158,17627,65,65,0,1
4196,1600607.2925743156,1600607.2928743153,17627,65,65,0,1
4197,1555349.3650729961,1555349.3653729958,17627,65,65,0,1
4198,1513377.241189471,1513377.241489471,17627,65,65,0,1
4199,1353399.0176531689,1353399.017886969,17627,65,65,0,1
4200,1193412.7841211306,1193412.78439761,17627,65,65,0,1
4201,1099414.459908897,1099414.4602088956,17627,65,65,0,1
4202,1023518.4815820844,1023518.481882081,17627,65,65,0,1
4203,1006027.1478547299,1006027.1481475788,17627,65,65,0,1
4204,1015431.3506648827,1015431.35095497,17627,65,65,0,1
4205,1019557.9959692892,1019557.996258357,17627,65,65,0,1
4206,979832.7893168452,979832.7895978399,17627,65,65,0,1
4207,901092.6847065602,901092.6849929065,17627,65,65,0,1
4208,837075.8640600606,844912.8258754681,17627,65,66,1,2
4209,750012.2096439822,750012.2099439821,17627,65,65,0,1
4210,655248.8093062186,655248.8096062178,17627,65,65,0,1
4211,658948.1148645544,659078.6223161063,17627,65,66,1,2
4212,677589.0494432384,678529.3104589155,17627,65,68,1,2
4213,664797.963738071,672915.8680116641,17627,65,68,1,2
4214,658619.2451181457,658741.041605856,17627,65,66,1,2
4215,738782.2271405462,738782.2274405453,17627,65,65,0,1
4216,853180.2405651106,858482.7048243958,17627,65,66,1,2
4217,1016801.0320924842,1022729.7400952562,17627,65,66,1,2
4218,1188476.3566231807,1188476.3569231825,17627,65,65,0,1
4219,1352052.0809149058,1352052.0811652548,17627,65,65,0,1
4220,1442695.3186432854,1442695.318943285,17627,65,65,0,1
4221,1472449.0040217456,1472449.0043217456,17627,65,65,0,1
4222,1619204.478783052,1619204.4790830514,17627,65,65,0,1
4223,1520726.2897037514,1520726.2900037514,17627,65,65,0,1
4224,1325183.3320135688,1325183.3322643843,17627,65,65,0,1
4225,1233441.6903044905,1233441.6905219262,17627,65,65,0,1
4226,1206856.7190901712,1206856.719332455,17627,65,65,0,1
4227,1200901.4087088383,1200901.408957578,17627,65,65,0,1
4228,1248448.9624236666,1248448.962637092,17627,65,65,0,1
4229,1357486.4893409587,1357486.489601384,17627,65,65,0,1
4230,1708699.8905626768,1708699.8908626768,17627,65,65,0,1
4231,1830143.9710880402,1830170.5206104899,17627,65,67,2,2
4232,1743248.4369865912,1743625.2190133347,17627,65,67,2,2
4233,1587366.528406389,1594384.7840328806,17627,65,68,3,2
4234,1511543.5485180067,1528232.199862612,17627,65,68,3,2
4235,1517078.0426041423,1531088.4290531524,17627,65,68,3,2
4236,1422584.1525078309,1436136.2056061751,17627,65,68,3,2
4237,1384329.9184673973,1396605.1634743034,17627,65,68,3,2
4238,1371350.4274707143,1382126.2445860833,17627,65,68,3,2
4239,1387061.6906051897,1395621.47963234,17627,65,68,3,2
4240,1437388.798005397,1437520.8693047236,17627,65,67,2,2
4241,1590066.5287560709,1590225.0491835468,17627,65,67,2,2
4242,1797118.4109079945,1797118.4112079944,17627,65,65,0,1
4243,1992836.677603905,1992836.677903905,17627,65,65,0,1
4244,2007047.0501985517,2007047.0504985515,17627,65,65,0,1
4245,1990235.9883109764,1990235.9886109757,17627,65,65,0,1
4246,1939431.1791791434,1939431.1794791433,17627,65,65,0,1
4247,1689197.265499991,1689197.2657999904,17627,65,65,0,1
4248,1527013.9860716597,1527013.9863716597,17627,65,65,0,1
4249,1427588.5136547708,1427588.5139547708,17627,65,65,0,1
4250,1333478.661145511,1333478.6614170654,17627,65,65,0,1
4251,1376147.9802748659,1376147.9805588943,17627,65,65,0,1
4252,1428314.8575031068,1428314.8578031068,17627,65,65,0,1
4253,1541458.3540765299,1541458.3543765296,17627,65,65,0,1
4254,1866264.0858789925,1866264.086178991,17627,65,65,0,1
4255,1926681.25030844,1926691.0817874377,17627,65,67,2,2
4256,1844644.104291019,1844751.179944917,17627,65,67,2,2
4257,1652791.8590692733,1653075.813656235,17627,65,67,2,2
4258,1519606.1724898466,1527253.1396420246,17627,65,68,3,2
4259,1423211.7478463436,1439322.4556026016,17627,65,70,3,2
4260,1366454.794170011,1385283.667866753,17627,65,70,3,2
4261,1277383.336787945,1294160.6907498497,17627,65,68,3,2
4262,1210668.2762102426,1220411.7285279473,17627,65,66,1,2
4263,1265372.714253748,1272059.7023660399,17627,65,66,1,2
4264,1390989.4654022765,1397474.0238191679,17627,65,70,3,3
4265,1593602.7653916143,1593814.2530658746,17627,65,69,2,2
4266,1842117.9627223846,1842155.352200308,17627,65,67,2,2
4267,2073945.542732023,2073975.7992314554,17627,65,69,2,2
4268,2107067.436878101,2107067.437178101,17627,65,65,0,1
4269,2039592.9145513508,2039592.9148513502,17627,65,65,0,1
4270,1938509.2993838852,1938509.2996838856,17627,65,65,0,1
4271,1724704.39914133,1724704.3994413302,17627,65,65,0,1
4272,1557431.2654975152,1557431.2657624658,17627,65,65,0,1
4273,1473516.7714686901,1473516.7716890464,17627,65,65,0,1
4274,1459851.9140058141,1459851.9142383572,17627,65,65,0,1
4275,1425219.9479436008,1425219.9481753537,17627,65,65,0,1
4276,1457148.5933646143,1457148.593642896,17627,65,65,0,1
4277,1557833.6048578003,1557833.6051578003,17627,65,65,0,1
4278,1858270.345811189,1858270.3461111884,17627,65,65,0,1
4279,1928453.5071115713,1928534.9242252745,17627,65,67,2,2
4280,1877689.1928011805,1878270.8372808127,17627,65,69,2,2
4281,1741328.5439137723,1749200.1356050966,17627,65,68,3,2
4282,1746395.3471073166,1757523.6875141193,17627,65,68,3,2
4283,1776268.815969475,1792325.366560768,17627,65,70,3,2
4284,1677352.4036827127,1705584.017685737,17627,65,68,3,2
4285,1601216.2280149702,1631901.1825449495,17627,65,71,3,2
4286,1588903.5993050104,1616078.0153029645,17627,65,69,3,2
4287,1611315.9096440645,1631701.28402873,17627,65,68,3,2
4288,1673959.1140587616,1681063.0754947101,17627,65,68,3,2
4289,1846076.2889807168,1846354.832443098,17627,65,67,2,2
4290,2062182.8940829583,2062182.8943829578,17627,65,65,0,1
4291,2204465.0557165146,2204465.0560165145,17627,65,65,0,1
4292,2170849.459236429,2170849.459536429,17627,65,65,0,1
4293,2106598.652341446,2106598.652641446,17627,65,65,0,1
4294,1940542.396405527,1940542.3967055269,17627,65,65,0,1
4295,1731632.774237005,1731632.7745370043,17627,65,65,0,1
4296,1546228.8970274027,1546228.8973274024,17627,65,65,0,1
4297,1428522.3206090792,1428522.3209090792,17627,65,65,0,1
4298,1371525.1843895658,1371525.184664816,17627,65,65,0,1
4299,1373792.5892951218,1373792.589578231,17627,65,65,0,1
4300,1465270.7970435605,1465270.7973435605,17627,65,65,0,1
4301,1576259.851390786,1576259.851690786,17627,65,65,0,1
4302,1906643.361099434,1906643.3613994343,17627,65,65,0,1
4303,2030613.5324317697,2030613.5327317696,17627,65,65,0,1
4304,1942218.21908527,1942491.1494707034,17627,65,67,2,2
4305,1770843.5626089773,1779652.3605036414,17627,65,68,3,2
4306,1642612.0116017405,1665043.2700145855,17627,65,68,3,2
4307,1587151.0834656772,1616021.80528971,17627,65,69,3,2
4308,1456357.6514871584,1486999.145349417,17627,65,74,3,2
4309,1421897.3060820426,1459605.4248207118,17627,65,74,3,2
4310,1396210.0232815747,1426622.618156119,17627,65,72,3,2
4311,1494276.215822312,1517462.2302188748,17627,65,70,3,2
4312,1652313.0532601522,1667605.46668212,17627,65,68,3,2
4313,1831275.9771062178,1831606.5752566613,17627,65,67,2,2
4314,2041766.6988259559,2041839.157122746,17627,65,67,2,2
4315,2157088.220990561,2157088.2212905614,17627,65,65,0,1
4316,1978554.179350451,1978554.179650451,17627,65,65,0,1
4317,1828661.2139731054,1828661.2142731056,17627,65,65,0,1
4318,1792605.6759481078,1792605.676248107,17627,65,65,0,1
4319,1759395.2828148666,1759395.2831148664,17627,65,65,0,1
4320,1631817.3536794588,1631817.3539794588,17627,65,65,0,1
4321,1505221.4916706008,1505221.4919706008,17627,65,65,0,1
4322,1485366.695390351,1485366.6956903508,17627,65,65,0,1
4323,1469283.9944474748,1469283.9947474748,17627,65,65,0,1
4324,1538292.4747592877,1538292.4750592876,17627,65,65,0,1
4325,1617039.366268395,1617039.366568395,17627,65,65,0,1
4326,1942008.768162239,1942008.7684622388,17627,65,65,0,1
4327,2058881.3787525438,2058924.9995626507,17627,65,67,2,2
4328,2000384.5428339436,2001040.1045397664,17627,65,69,2,2
4329,1799746.1576789063,1816276.9502034439,17627,65,68,3,2
4330,1671568.2027586764,1710900.4705623055,17627,65,69,3,2
4331,1676971.0816112622,1736253.037735286,17627,65,74,3,2
4332,1693656.829519307,1767780.9562957892,17627,65,76,3,2
4333,1750843.1557784183,1824280.1044391152,17627,65,79,3,2
4334,1730422.5200437042,1795531.16871122,17627,65,74,3,2
4335,1668274.158959854,1705253.867362205,17627,65,70,3,2
4336,1644453.7474754285,1663891.597041968,17627,65,68,3,2
4337,1806346.9589361274,1807571.1841402533,17627,65,68,3,3
4338,1985235.9581559817,1985302.4996341309,17627,65,67,2,2
4339,2060459.2490548738,2060459.2493548738,17627,65,65,0,1
4340,1943779.2404880547,1943779.2407880551,17627,65,65,0,1
4341,1789662.62702368,1789662.62732368,17627,65,65,0,1
4342,1737702.843842293,1737702.8441422926,17627,65,65,0,1
4343,1584707.8554833,1584707.8557833,17627,65,65,0,1
4344,1423384.975624491,1423384.9758397914,17627,65,65,0,1
4345,1341160.9829016805,1341160.98315057,17627,65,65,0,1
4346,1263508.1576160572,1263508.1579160583,17627,65,65,0,1
4347,1220136.2308003686,1220136.2311003674,17627,65,65,0,1
4348,1222703.7754235403,1222703.7757235433,17627,65,65,0,1
4349,1200009.6869746696,1200009.6872746628,17627,65,65,0,1
4350,1274869.8703793855,1274869.870679372,17627,65,65,0,1
4351,1333757.8746057076,1333757.874905706,17627,65,65,0,1
4352,1320680.4065355218,1322957.931998721,17627,65,68,3,3
4353,1172173.4664134916,1185701.7966659977,17627,65,68,3,2
4354,1030217.120945364,1033529.4653182176,17627,65,66,1,2
4355,900030.7806710191,900030.7809710184,17627,65,65,0,1
4356,809401.5737399992,809467.3439443386,17627,65,66,1,2
4357,742260.7172823988,746187.4508572179,17627,65,66,1,2
4358,701063.3514718623,705561.8906925002,17627,65,66,1,2
4359,803224.5851553457,803224.5854553451,17627,65,65,0,1
4360,926192.1070363952,926192.1073363951,17627,65,65,0,1
4361,1139394.3110133964,1141678.4338828162,17627,65,66,1,2
4362,1378518.7454113546,1378518.7457113515,17627,65,65,0,1
4363,1480597.503489813,1480597.503710241,17627,65,65,0,1
4364,1424801.8885388877,1424801.8888262687,17627,65,65,0,1
4365,1302095.1164119593,1302095.1167119576,17627,65,65,0,1
4366,1293220.0212993836,1293220.0215993784,17627,65,65,0,1
4367,1207637.6023139455,1207637.602613946,17627,65,65,0,1
4368,1139567.5157721636,1139567.5160721638,17627,65,65,0,1
