t,contingency_idx,active_rows,binding_rows,has_binding,has_near_binding,min_upper_slack,min_lower_slack,min_abs_slack
3781,236,1,0,False,False,1337.1790829718473,1554.074667028152,1337.1790829718473
3782,47,1,0,False,False,115.49968801886595,678.369711981134,115.49968801886595
3782,57,1,1,True,True,5.684341886080802e-14,2891.2537499999994,5.684341886080802e-14
3782,99,1,0,False,False,564.7681825582764,2326.4855674417227,564.7681825582764
3782,144,1,1,True,True,2891.2537499999994,5.684341886080802e-14,5.684341886080802e-14
3782,147,1,1,True,True,2.842170943040401e-14,793.8693999999998,2.842170943040401e-14
3782,166,1,0,False,False,564.7681825582764,2326.4855674417227,564.7681825582764
3783,57,1,1,True,True,1.1368683772161603e-13,2891.2537499999994,1.1368683772161603e-13
3783,99,1,0,False,False,515.0321972675348,2376.2215527324647,515.0321972675348
3783,144,1,1,True,True,2891.2537499999994,1.1368683772161603e-13,1.1368683772161603e-13
3783,147,1,1,True,True,-2.842170943040401e-14,793.8694,-2.842170943040401e-14
3783,166,1,0,False,False,515.0321972675348,2376.2215527324647,515.0321972675348
3784,57,1,1,True,True,1.7053025658242404e-13,2891.2537499999994,1.7053025658242404e-13
3784,144,1,1,True,True,2891.2537499999994,1.7053025658242404e-13,1.7053025658242404e-13
3784,147,1,1,True,True,1.4210854715202004e-13,793.8693999999998,1.4210854715202004e-13
3785,57,1,1,True,True,2.842170943040401e-14,2891.253749999999,2.842170943040401e-14
3785,144,1,1,True,True,2891.253749999999,2.842170943040401e-14,2.842170943040401e-14
3785,147,1,1,True,True,-8.526512829121202e-14,793.8694,-8.526512829121202e-14
3799,147,1,1,True,True,1.1368683772161603e-13,793.8693999999998,1.1368683772161603e-13
3802,147,1,1,True,True,-2.6645352591003757e-13,793.8694000000002,-2.6645352591003757e-13
3803,147,1,1,True,True,2.2737367544323206e-13,793.8693999999996,2.2737367544323206e-13
3805,99,1,1,True,True,1.1368683772161603e-13,2891.2537499999994,1.1368683772161603e-13
3805,133,1,0,False,False,2886.4513891479596,4.802360852039783,4.802360852039783
3805,147,1,1,True,True,5.684341886080802e-14,793.8693999999998,5.684341886080802e-14
3805,166,1,1,True,True,1.1368683772161603e-13,2891.2537499999994,1.1368683772161603e-13
3805,201,1,0,False,False,2881.235501101482,10.018248898517385,10.018248898517385
3805,252,2,0,False,False,2827.8755123083156,50.605686311973585,50.605686311973585
3804,47,1,0,False,False,83.01164068051531,710.8577593194846,83.01164068051531
3804,147,1,1,True,True,5.684341886080802e-14,793.8693999999999,5.684341886080802e-14
3806,147,1,1,True,True,-1.7053025658242404e-13,793.8694,-1.7053025658242404e-13
3807,147,1,1,True,True,0.0,793.8694,0.0
3824,147,1,1,True,True,-8.526512829121202e-14,793.8694,-8.526512829121202e-14
3825,147,1,1,True,True,-1.8474111129762605e-13,793.8694,-1.8474111129762605e-13
3829,147,1,1,True,True,1.4210854715202004e-14,793.8693999999999,1.4210854715202004e-14
3830,147,1,1,True,True,-2.8466118351389014e-13,793.8694000000003,-2.8466118351389014e-13
3832,147,1,1,True,True,-6.039613253960852e-14,793.8694,-6.039613253960852e-14
3833,147,1,1,True,True,1.2789769243681803e-13,793.8693999999998,1.2789769243681803e-13
3847,147,1,1,True,True,-3.907985046680551e-14,793.8693999999999,-3.907985046680551e-14
3848,147,1,1,True,True,-8.526512829121202e-14,793.8694,-8.526512829121202e-14
3850,52,1,0,False,False,92.57306097175355,2798.680689028246,92.57306097175355
3850,147,1,1,True,True,-2.984279490192421e-13,793.8694000000003,-2.984279490192421e-13
3850,244,1,0,False,False,92.57306097175355,2798.680689028246,92.57306097175355
3851,47,1,0,False,False,81.38420640883339,712.4851935911665,81.38420640883339
3851,52,1,0,False,False,282.9211612061777,2608.3325887938217,282.9211612061777
3851,147,1,1,True,True,4.547473508864641e-13,793.8693999999996,4.547473508864641e-13
3851,244,1,0,False,False,282.9211612061777,2608.3325887938217,282.9211612061777
3852,47,1,0,False,False,81.91479330398033,711.9546066960195,81.91479330398033
3852,52,1,0,False,False,408.0641370001524,2483.189612999847,408.0641370001524
3852,57,1,0,False,False,55.879922150172206,2835.3738278498276,55.879922150172206
3852,99,1,1,True,True,0.0,2891.253749999999,0.0
3852,133,1,0,False,False,2844.453949196331,46.79980080366866,46.79980080366866
3852,144,1,0,False,False,2835.3738278498276,55.879922150172206,55.879922150172206
3852,147,1,1,True,True,5.684341886080802e-14,793.8693999999999,5.684341886080802e-14
3852,166,1,1,True,True,0.0,2891.253749999999,0.0
3852,201,1,0,False,False,2839.3900948936407,51.86365510635889,51.86365510635889
3852,244,1,0,False,False,408.0641370001524,2483.189612999847,408.0641370001524
3852,252,1,0,False,False,2799.985708190957,91.2680418090421,91.2680418090421
3853,47,1,0,False,False,81.31234799171443,712.5570520082856,81.31234799171443
3853,52,1,0,False,False,470.02625288650484,2421.227497113495,470.02625288650484
3853,57,1,0,False,False,84.6208703146441,2806.6328796853554,84.6208703146441
3853,99,1,1,True,True,1.1368683772161603e-13,2891.253749999999,1.1368683772161603e-13
3853,133,2,0,False,False,2753.702856126248,50.82579500505557,50.82579500505557
3853,144,1,0,False,False,2806.6328796853554,84.6208703146441,84.6208703146441
3853,147,1,1,True,True,5.684341886080802e-14,793.8693999999998,5.684341886080802e-14
3853,166,1,1,True,True,1.1368683772161603e-13,2891.253749999999,1.1368683772161603e-13
3853,201,2,0,False,False,2761.0109361192253,55.87507492007862,55.87507492007862
3853,244,1,0,False,False,470.02625288650484,2421.227497113495,470.02625288650484
3853,252,2,0,False,False,2783.7231339183118,95.1660510123287,95.1660510123287
3854,47,1,0,False,False,83.15664413507591,710.712755864924,83.15664413507591
3854,52,1,0,False,False,502.66853680081476,2388.585213199185,502.66853680081476
3854,99,1,1,True,True,0.0,2891.2537499999994,0.0
3854,147,1,1,True,True,-5.684341886080802e-14,793.8693999999999,-5.684341886080802e-14
3854,166,1,1,True,True,0.0,2891.2537499999994,0.0
3854,244,1,0,False,False,502.66853680081476,2388.585213199185,502.66853680081476
3855,147,1,1,True,True,1.9184653865522705e-13,793.8693999999998,1.9184653865522705e-13
3857,47,1,0,False,False,120.10004554744008,673.7693544525598,120.10004554744008
3857,147,1,1,True,True,1.7053025658242404e-13,793.8693999999998,1.7053025658242404e-13
3871,147,1,1,True,True,-3.375077994860476e-14,793.8693999999999,-3.375077994860476e-14
3872,47,1,0,False,False,121.37598512055902,672.4934148794409,121.37598512055902
3872,147,1,1,True,True,2.842170943040401e-14,793.8693999999999,2.842170943040401e-14
3874,147,1,1,True,True,1.580957587066223e-13,793.8693999999998,1.580957587066223e-13
3875,52,1,0,False,False,54.560529583442005,2836.693220416558,54.560529583442005
3875,147,1,1,True,True,1.4210854715202004e-14,793.8693999999999,1.4210854715202004e-14
3875,244,1,0,False,False,54.560529583442005,2836.693220416558,54.560529583442005
3876,52,1,0,False,False,28.027902242975173,2863.2258477570244,28.027902242975173
3876,147,1,1,True,True,-2.8421709430404007e-13,793.8694000000003,-2.8421709430404007e-13
3876,244,1,0,False,False,28.027902242975173,2863.2258477570244,28.027902242975173
3877,52,1,0,False,False,26.76621342691557,2864.4875365730836,26.76621342691557
3877,147,1,1,True,True,2.842170943040401e-14,793.8693999999999,2.842170943040401e-14
3877,244,1,0,False,False,26.76621342691557,2864.4875365730836,26.76621342691557
3878,52,1,0,False,False,80.86847747007894,2810.3852725299203,80.86847747007894
3878,147,1,1,True,True,1.2789769243681803e-13,793.8693999999998,1.2789769243681803e-13
3878,244,1,0,False,False,80.86847747007894,2810.3852725299203,80.86847747007894
3880,147,1,1,True,True,-6.750155989720952e-14,793.8693999999999,-6.750155989720952e-14
3881,57,1,1,True,True,5.1514348342607263e-14,2891.253749999999,5.1514348342607263e-14
3881,144,1,1,True,True,2891.253749999999,5.1514348342607263e-14,5.1514348342607263e-14
3881,147,1,1,True,True,2.842170943040401e-14,793.8693999999999,2.842170943040401e-14
3895,57,1,1,True,True,4.263256414560601e-14,2891.2537499999994,4.263256414560601e-14
3895,144,1,1,True,True,2891.2537499999994,4.263256414560601e-14,4.263256414560601e-14
3896,57,1,1,True,True,-5.684341886080802e-14,2891.25375,-5.684341886080802e-14
3896,144,1,1,True,True,2891.25375,-5.684341886080802e-14,-5.684341886080802e-14
3897,57,1,1,True,True,-1.1368683772161603e-13,2891.2537499999994,-1.1368683772161603e-13
3897,144,1,1,True,True,2891.2537499999994,-1.1368683772161603e-13,-1.1368683772161603e-13
3897,147,1,1,True,True,1.1368683772161603e-13,793.8693999999998,1.1368683772161603e-13
3899,47,1,0,False,False,114.12220269679099,679.7471973032088,114.12220269679099
3899,57,1,1,True,True,0.0,2891.253749999999,0.0
3899,144,1,1,True,True,2891.253749999999,0.0,0.0
3899,147,1,1,True,True,1.1368683772161603e-13,793.8693999999998,1.1368683772161603e-13
3898,57,1,1,True,True,0.0,2891.25375,0.0
3898,144,1,1,True,True,2891.25375,0.0,0.0
3898,147,1,1,True,True,1.7053025658242404e-13,793.8693999999998,1.7053025658242404e-13
3901,47,1,0,False,False,114.10929230114058,679.7601076988593,114.10929230114058
3901,57,1,1,True,True,0.0,2891.25375,0.0
3901,144,1,1,True,True,2891.25375,0.0,0.0
3901,147,1,1,True,True,-1.1368683772161603e-13,793.8694,-1.1368683772161603e-13
3900,47,1,0,False,False,114.77535382836305,679.0940461716369,114.77535382836305
3900,57,1,1,True,True,-5.684341886080802e-14,2891.2537499999994,-5.684341886080802e-14
3900,144,1,1,True,True,2891.2537499999994,-5.684341886080802e-14,-5.684341886080802e-14
3900,147,1,1,True,True,2.842170943040401e-14,793.8693999999999,2.842170943040401e-14
3902,57,1,1,True,True,0.0,2891.253749999999,0.0
3902,144,1,1,True,True,2891.253749999999,0.0,0.0
3902,147,1,1,True,True,2.842170943040401e-14,793.8693999999999,2.842170943040401e-14
3903,57,1,1,True,True,8.526512829121202e-14,2891.2537499999994,8.526512829121202e-14
3903,144,1,1,True,True,2891.2537499999994,8.526512829121202e-14,8.526512829121202e-14
3904,57,1,1,True,True,5.684341886080802e-14,2891.253749999999,5.684341886080802e-14
3904,144,1,1,True,True,2891.253749999999,5.684341886080802e-14,5.684341886080802e-14
3905,57,1,1,True,True,5.684341886080802e-14,2891.2537499999994,5.684341886080802e-14
3905,144,1,1,True,True,2891.2537499999994,5.684341886080802e-14,5.684341886080802e-14
3920,57,1,1,True,True,0.0,2891.25375,0.0
3920,144,1,1,True,True,2891.25375,0.0,0.0
3922,47,1,0,False,False,113.08847332430854,680.7809266756914,113.08847332430854
3922,57,1,1,True,True,0.0,2891.25375,0.0
3922,144,1,1,True,True,2891.25375,0.0,0.0
3922,147,1,1,True,True,-5.684341886080802e-14,793.8693999999999,-5.684341886080802e-14
3921,57,1,1,True,True,1.7053025658242404e-13,2891.2537499999994,1.7053025658242404e-13
3921,144,1,1,True,True,2891.2537499999994,1.7053025658242404e-13,1.7053025658242404e-13
3923,47,1,0,False,False,111.39421543946469,682.4751845605354,111.39421543946469
3923,57,1,1,True,True,-5.684341886080802e-14,2891.25375,-5.684341886080802e-14
3923,99,1,0,False,False,501.9388227730883,2389.314927226911,501.9388227730883
3923,144,1,1,True,True,2891.25375,-5.684341886080802e-14,-5.684341886080802e-14
3923,146,1,0,False,False,78.61459674640165,715.2548032535983,78.61459674640165
3923,147,1,1,True,True,-1.1368683772161603e-13,793.8694,-1.1368683772161603e-13
3923,166,1,0,False,False,501.9388227730883,2389.314927226911,501.9388227730883
3924,33,2,0,False,False,200.4855593221646,593.3838406778355,200.4855593221646
3924,35,1,0,False,False,166.6746396418779,627.194760358122,166.6746396418779
3924,47,1,0,False,False,108.85300369845334,685.0163963015466,108.85300369845334
3924,51,1,0,False,False,163.40612467786474,630.4632753221352,163.40612467786474
3924,52,2,0,False,False,167.9663238196913,625.9030761803086,167.9663238196913
3924,57,1,1,True,True,5.684341886080802e-14,2891.2537499999994,5.684341886080802e-14
3924,99,1,0,False,False,569.8328691489447,2321.420880851055,569.8328691489447
3924,104,1,0,False,False,137.72627597764478,656.1431240223551,137.72627597764478
3924,113,1,0,False,False,151.9164431693781,641.9529568306218,151.9164431693781
3924,133,3,0,False,False,189.99754205549908,603.8718579445008,189.99754205549908
3924,135,1,0,False,False,178.9243423869821,614.9450576130179,178.9243423869821
3924,144,1,1,True,True,2891.2537499999994,5.684341886080802e-14,5.684341886080802e-14
3924,146,1,0,False,False,65.35839941387336,728.5110005861266,65.35839941387336
3924,147,1,1,True,True,1.7053025658242404e-13,793.8693999999998,1.7053025658242404e-13
3924,149,1,0,False,False,175.13789039311467,618.7315096068853,175.13789039311467
3924,166,1,0,False,False,569.8328691489447,2321.420880851055,569.8328691489447
3924,201,3,0,False,False,190.06921467637414,603.8001853236258,190.06921467637414
3924,236,2,0,False,False,200.4855593221646,593.3838406778355,200.4855593221646
3924,244,2,0,False,False,167.9663238196913,625.9030761803086,167.9663238196913
3924,252,3,0,False,False,189.54316347654645,604.3262365234534,189.54316347654645
3925,0,1,0,False,False,202.40197865463438,591.4674213453656,202.40197865463438
3925,1,1,0,False,False,201.98308818564067,591.8863118143593,201.98308818564067
3925,2,1,0,False,False,202.31348275265427,591.5559172473456,202.31348275265427
3925,5,1,0,False,False,202.5504010267691,591.3189989732308,202.5504010267691
3925,6,1,0,False,False,202.266218724214,591.6031812757858,202.266218724214
3925,8,1,0,False,False,201.8516979027269,592.0177020972731,201.8516979027269
3925,9,1,0,False,False,202.19739016220691,591.672009837793,202.19739016220691
3925,10,1,0,False,False,202.17302932712278,591.6963706728772,202.17302932712278
3925,11,1,0,False,False,202.11906617936125,591.7503338206386,202.11906617936125
3925,14,1,0,False,False,202.18220166759116,591.6871983324087,202.18220166759116
3925,17,1,0,False,False,202.36013313592815,591.5092668640718,202.36013313592815
3925,23,1,0,False,False,201.60804459895624,592.2613554010436,201.60804459895624
3925,24,1,0,False,False,202.17454139024332,591.6948586097566,202.17454139024332
3925,26,1,0,False,False,201.272700094848,592.5966999051519,201.272700094848
3925,27,1,0,False,False,202.41087875215044,591.4585212478495,202.41087875215044
3925,28,1,0,False,False,200.96332109172633,592.9060789082736,200.96332109172633
3925,30,1,0,False,False,194.8730378235472,598.9963621764527,194.8730378235472
3925,31,1,0,False,False,197.42032512627944,596.4490748737205,197.42032512627944
3925,32,1,0,False,False,197.66925411957607,596.2001458804239,197.66925411957607
3925,33,2,0,False,False,197.98843346525257,595.8809665347474,197.98843346525257
3925,34,1,0,False,False,201.65223856271982,592.2171614372802,201.65223856271982
3925,35,1,0,False,False,171.07174262558257,622.7976573744173,171.07174262558257
3925,38,1,0,False,False,187.37863781436238,606.4907621856375,187.37863781436238
3925,41,1,0,False,False,199.2168407460778,594.6525592539222,199.2168407460778
3925,43,1,0,False,False,202.6623141105692,591.2070858894307,202.6623141105692
3925,45,1,0,False,False,199.79684271081692,594.0725572891831,199.79684271081692
3925,47,1,0,False,False,113.2999276830621,680.5694723169378,113.2999276830621
3925,50,1,0,False,False,191.73998840422962,602.1294115957703,191.73998840422962
3925,51,1,0,False,False,169.46582097533437,624.4035790246655,169.46582097533437
3925,52,2,0,False,False,182.65554447726856,611.2138555227314,182.65554447726856
3925,53,1,0,False,False,202.44392584013792,591.425474159862,202.44392584013792
3925,56,1,0,False,False,201.94128759844563,591.9281124015542,201.94128759844563
3925,57,1,1,True,True,7.105427357601002e-15,2891.2537499999994,7.105427357601002e-15
3925,60,1,0,False,False,202.40803592166787,591.461364078332,202.40803592166787
3925,68,1,0,False,False,202.26082226825702,591.608577731743,202.26082226825702
3925,73,1,0,False,False,202.4407629662459,591.4286370337541,202.4407629662459
3925,77,1,0,False,False,202.42319100002905,591.446208999971,202.42319100002905
3925,78,1,0,False,False,202.43725839289013,591.4321416071098,202.43725839289013
3925,79,1,0,False,False,202.44087489648265,591.4285251035172,202.44087489648265
3925,80,1,0,False,False,202.44228021471363,591.4271197852862,202.44228021471363
3925,81,1,0,False,False,202.43901417763755,591.4303858223625,202.43901417763755
3925,82,1,0,False,False,202.44378381553415,591.4256161844658,202.44378381553415
3925,83,1,0,False,False,202.44566191918028,591.4237380808197,202.44566191918028
3925,84,1,0,False,False,202.4455421659539,591.423857834046,202.4455421659539
3925,85,1,0,False,False,202.44563225137964,591.4237677486203,202.44563225137964
3925,86,1,0,False,False,202.4454884082019,591.4239115917981,202.4454884082019
3925,88,1,0,False,False,202.44530916371556,591.4240908362843,202.44530916371556
3925,91,1,0,False,False,201.07586934323191,592.793530656768,201.07586934323191
3925,96,1,0,False,False,202.41335580684952,591.4560441931504,202.41335580684952
3925,99,1,0,False,False,178.9584769675475,2712.295273032452,178.9584769675475
3925,100,1,0,False,False,200.0723762653049,593.7970237346949,200.0723762653049
3925,101,1,0,False,False,193.5867776646749,600.282622335325,193.5867776646749
3925,103,1,0,False,False,194.20986329950617,599.6595367004937,194.20986329950617
3925,104,1,0,False,False,142.63754883099978,651.2318511690003,142.63754883099978
3925,107,1,0,False,False,202.39356867696608,591.4758313230338,202.39356867696608
3925,108,1,0,False,False,197.26967346156735,596.5997265384326,197.26967346156735
3925,111,1,0,False,False,202.4370196381044,591.4323803618955,202.4370196381044
3925,113,1,0,False,False,158.80029317730043,635.0691068226995,158.80029317730043
3925,116,1,0,False,False,202.04355448266568,591.8258455173342,202.04355448266568
3925,120,1,0,False,False,201.6767753430698,592.1926246569301,201.6767753430698
3925,121,1,0,False,False,199.49508077473246,594.3743192252675,199.49508077473246
3925,123,1,0,False,False,197.9281170716596,595.9412829283403,197.9281170716596
3925,126,1,0,False,False,202.33457914804916,591.5348208519507,202.33457914804916
3925,128,1,0,False,False,202.4456219033468,591.4237780966531,202.4456219033468
3925,131,1,0,False,False,202.41139491067204,591.4580050893279,202.41139491067204
3925,133,3,0,False,False,189.95549512857463,463.60793265534767,189.95549512857463
3925,134,1,0,False,False,199.92288756245634,593.9465124375436,199.92288756245634
3925,135,1,0,False,False,182.1754357161341,611.6939642838659,182.1754357161341
3925,136,1,0,False,False,194.56872755395483,599.300672446045,194.56872755395483
3925,144,1,1,True,True,2891.2537499999994,7.105427357601002e-15,7.105427357601002e-15
3925,146,1,0,False,False,72.04994877549615,721.8194512245038,72.04994877549615
3925,147,1,1,True,True,1.1368683772161603e-13,793.8693999999998,1.1368683772161603e-13
3925,149,1,0,False,False,180.66525679624763,613.2041432037522,180.66525679624763
3925,151,1,0,False,False,201.60401799352474,592.2653820064752,201.60401799352474
3925,152,1,0,False,False,202.40197865463438,591.4674213453656,202.40197865463438
3925,156,1,0,False,False,202.36907043377056,591.5003295662294,202.36907043377056
3925,157,1,0,False,False,202.50093724740225,591.3684627525977,202.50093724740225
3925,158,1,0,False,False,199.92288756245634,593.9465124375436,199.92288756245634
3925,164,1,0,False,False,202.31348275265427,591.5559172473456,202.31348275265427
3925,165,1,0,False,False,202.36013313592815,591.5092668640718,202.36013313592815
3925,166,1,0,False,False,178.9584769675475,2712.295273032452,178.9584769675475
3925,167,1,0,False,False,203.09021162430915,590.7791883756908,203.09021162430915
3925,168,1,0,False,False,200.58335448554988,593.28604551445,200.58335448554988
3925,169,1,0,False,False,202.22435319452262,591.6450468054773,202.22435319452262
3925,171,1,0,False,False,202.17302932712278,591.6963706728772,202.17302932712278
3925,172,1,0,False,False,202.12232641916827,591.7470735808316,202.12232641916827
3925,174,1,0,False,False,202.18220166759116,591.6871983324087,202.18220166759116
3925,176,1,0,False,False,201.60804459895624,592.2613554010436,201.60804459895624
3925,177,1,0,False,False,202.17454139024332,591.6948586097566,202.17454139024332
3925,178,1,0,False,False,201.28353091130583,592.5858690886942,201.28353091130583
3925,179,1,0,False,False,202.41087875215044,591.4585212478495,202.41087875215044
3925,180,1,0,False,False,200.97719856667186,592.892201433328,200.97719856667186
3925,182,1,0,False,False,197.4866736737946,596.3827263262053,197.4866736737946
3925,185,1,0,False,False,202.40803592166787,591.461364078332,202.40803592166787
3925,189,1,0,False,False,202.42842877281086,591.440971227189,202.42842877281086
3925,191,1,0,False,False,202.44081171379105,591.4285882862089,202.44081171379105
3925,194,1,0,False,False,202.4449990068144,591.4244009931856,202.4449990068144
3925,195,1,0,False,False,202.44378381553415,591.4256161844658,202.44378381553415
3925,196,1,0,False,False,202.4454884082019,591.4239115917981,202.4454884082019
3925,198,1,0,False,False,202.44530916371556,591.4240908362843,202.44530916371556
3925,201,3,0,False,False,190.1146538645384,467.1629116361287,190.1146538645384
3925,203,1,0,False,False,202.22435319452262,591.6450468054773,202.22435319452262
3925,204,1,0,False,False,202.36907043377056,591.5003295662294,202.36907043377056
3925,205,1,0,False,False,202.4453072367591,591.4240927632409,202.4453072367591
3925,207,1,0,False,False,200.8794906777389,592.9899093222609,200.8794906777389
3925,209,1,0,False,False,202.4452980146359,591.424101985364,202.4452980146359
3925,210,1,0,False,False,203.09021162430915,590.7791883756908,203.09021162430915
3925,211,1,0,False,False,202.44468914503895,591.424710854961,202.44468914503895
3925,212,1,0,False,False,202.44468914503895,591.424710854961,202.44468914503895
3925,221,1,0,False,False,202.4079968178115,591.4614031821884,202.4079968178115
3925,222,1,0,False,False,202.43901417763755,591.4303858223625,202.43901417763755
3925,223,1,0,False,False,202.44231410491327,591.4270858950866,202.44231410491327
3925,225,1,0,False,False,202.44046719884417,591.4289328011557,202.44046719884417
3925,227,1,0,False,False,202.4079968178115,591.4614031821884,202.4079968178115
3925,229,1,0,False,False,199.2168407460778,594.6525592539222,199.2168407460778
3925,230,1,0,False,False,202.42860479822676,591.4407952017732,202.42860479822676
3925,231,1,0,False,False,202.44500553726843,591.4243944627315,202.44500553726843
3925,232,1,0,False,False,202.42735874467667,591.4420412553233,202.42735874467667
3925,233,1,0,False,False,202.44495934607346,591.4244406539265,202.44495934607346
3925,234,1,0,False,False,202.19984002978026,591.6695599702198,202.19984002978026
3925,236,2,0,False,False,197.98843346525257,595.8809665347474,197.98843346525257
3925,238,1,0,False,False,197.73170655018518,596.1376934498147,197.73170655018518
3925,241,1,0,False,False,202.39356867696608,591.4758313230338,202.39356867696608
3925,244,2,0,False,False,182.65554447726856,611.2138555227314,182.65554447726856
3925,248,1,0,False,False,200.10677625141477,593.7626237485852,200.10677625141477
3925,250,1,0,False,False,202.43725839289013,591.4321416071098,202.43725839289013
3925,251,1,0,False,False,196.99832604254968,596.8710739574502,196.99832604254968
3925,252,3,0,False,False,188.9464861179907,494.825983696512,188.9464861179907
3925,254,1,0,False,False,197.27235114892196,596.597048851078,197.27235114892196
3925,255,1,0,False,False,202.44207445036295,591.427325549637,202.44207445036295
3925,263,1,0,False,False,202.09928524493466,591.7701147550652,202.09928524493466
3925,264,1,0,False,False,201.60401799352474,592.2653820064752,201.60401799352474
3925,265,1,0,False,False,202.50093724740225,591.3684627525977,202.50093724740225
3925,267,1,0,False,False,201.20732504180162,592.6620749581983,201.20732504180162
3925,269,1,0,False,False,202.1825371815425,591.6868628184575,202.1825371815425
3926,35,1,0,False,False,170.1882504910151,623.6811495089848,170.1882504910151
3926,47,1,0,False,False,114.77202609089085,679.097373909109,114.77202609089085
3926,51,1,0,False,False,165.5767604146821,628.2926395853178,165.5767604146821
3926,57,1,1,True,True,1.9184653865522705e-13,2891.2537499999994,1.9184653865522705e-13
3926,104,1,0,False,False,139.47923128197465,654.3901687180253,139.47923128197465
3926,133,1,0,False,False,2408.4724357598343,482.78131424016533,482.78131424016533
3926,144,1,1,True,True,2891.2537499999994,1.9184653865522705e-13,1.9184653865522705e-13
3926,146,1,0,False,False,79.15761729242357,714.7117827075764,79.15761729242357
3926,147,1,1,True,True,-1.1368683772161603e-13,793.8694,-1.1368683772161603e-13
3927,47,1,0,False,False,114.70834060719184,679.161059392808,114.70834060719184
3927,57,1,1,True,True,-2.842170943040401e-14,2891.2537499999994,-2.842170943040401e-14
3927,144,1,1,True,True,2891.2537499999994,-2.842170943040401e-14,-2.842170943040401e-14
3927,146,1,0,False,False,82.2586272412778,711.6107727587221,82.2586272412778
3927,147,1,1,True,True,-1.4210854715202004e-13,793.8694000000002,-1.4210854715202004e-13
3928,57,1,1,True,True,5.684341886080802e-14,2891.2537499999994,5.684341886080802e-14
3928,99,1,0,False,False,371.58964441480697,2519.664105585193,371.58964441480697
3928,144,1,1,True,True,2891.2537499999994,5.684341886080802e-14,5.684341886080802e-14
3928,147,1,1,True,True,-2.2737367544323206e-13,793.8694,-2.2737367544323206e-13
3928,166,1,0,False,False,371.58964441480697,2519.664105585193,371.58964441480697
3929,57,1,1,True,True,0.0,2891.253749999999,0.0
3929,144,1,1,True,True,2891.253749999999,0.0,0.0
3929,147,1,1,True,True,1.7053025658242404e-13,793.8693999999998,1.7053025658242404e-13
3930,57,1,1,True,True,9.947598300641403e-14,2891.2537499999994,9.947598300641403e-14
3930,99,1,0,False,False,158.88714162152743,2732.3666083784724,158.88714162152743
3930,144,1,1,True,True,2891.2537499999994,9.947598300641403e-14,9.947598300641403e-14
3930,166,1,0,False,False,158.88714162152743,2732.3666083784724,158.88714162152743
3931,57,1,1,True,True,-5.1958437552457326e-14,2891.25375,-5.1958437552457326e-14
3931,144,1,1,True,True,2891.25375,-5.1958437552457326e-14,-5.1958437552457326e-14
3943,57,1,1,True,True,-9.947598300641403e-14,2891.2537499999994,-9.947598300641403e-14
3943,144,1,1,True,True,2891.2537499999994,-9.947598300641403e-14,-9.947598300641403e-14
3944,57,1,1,True,True,-5.684341886080802e-14,2891.2537499999994,-5.684341886080802e-14
3944,99,1,0,False,False,290.6263628150828,2600.6273871849166,290.6263628150828
3944,144,1,1,True,True,2891.2537499999994,-5.684341886080802e-14,-5.684341886080802e-14
3944,166,1,0,False,False,290.6263628150828,2600.6273871849166,290.6263628150828
3946,57,1,1,True,True,0.0,2891.25375,0.0
3946,99,1,0,False,False,521.9731006697118,2369.280649330288,521.9731006697118
3946,144,1,1,True,True,2891.25375,0.0,0.0
3946,147,1,1,True,True,-5.684341886080802e-14,793.8694,-5.684341886080802e-14
3946,166,1,0,False,False,521.9731006697118,2369.280649330288,521.9731006697118
3945,57,1,1,True,True,1.1368683772161603e-13,2891.253749999999,1.1368683772161603e-13
3945,144,1,1,True,True,2891.253749999999,1.1368683772161603e-13,1.1368683772161603e-13
3945,147,1,1,True,True,5.684341886080802e-14,793.8693999999999,5.684341886080802e-14
3947,47,1,0,False,False,115.1809580210369,678.688441978963,115.1809580210369
3947,57,1,1,True,True,1.1368683772161603e-13,2891.2537499999994,1.1368683772161603e-13
3947,99,1,0,False,False,552.2648539505434,2338.9888960494563,552.2648539505434
3947,144,1,1,True,True,2891.2537499999994,1.1368683772161603e-13,1.1368683772161603e-13
3947,147,1,1,True,True,1.1368683772161603e-13,793.8693999999998,1.1368683772161603e-13
3947,166,1,0,False,False,552.2648539505434,2338.9888960494563,552.2648539505434
3948,33,1,0,False,False,1322.8561114327927,1568.3976385672065,1322.8561114327927
3948,47,1,0,False,False,114.68283238092806,679.1865676190719,114.68283238092806
3948,57,1,1,True,True,1.1368683772161603e-13,2891.253749999999,1.1368683772161603e-13
3948,99,1,0,False,False,573.3605381447413,2317.893211855258,573.3605381447413
3948,133,1,0,False,False,1912.6662822696958,978.5874677303037,978.5874677303037
3948,144,1,1,True,True,2891.253749999999,1.1368683772161603e-13,1.1368683772161603e-13
3948,146,1,0,False,False,77.51165068343096,716.357749316569,77.51165068343096
3948,147,1,1,True,True,5.684341886080802e-14,793.8693999999999,5.684341886080802e-14
3948,166,1,0,False,False,573.3605381447413,2317.893211855258,573.3605381447413
3948,201,1,0,False,False,1910.975566129255,980.2781838707442,980.2781838707442
3948,236,1,0,False,False,1322.8561114327927,1568.3976385672065,1322.8561114327927
3949,33,1,0,False,False,1355.111067813397,1536.142682186602,1355.111067813397
3949,47,1,0,False,False,114.98908735044989,678.8803126495501,114.98908735044989
